event_id,symbol,event_date,window_days,entry_date,exit_date,entry_price,exit_price,gross_return,cost_return,net_return,weighted_net_return,outcome_status,provider_query_performed,market_data_download_performed,short_selling_allowed
EXP-PDUFA-013,PTCT,2025-08-19,60,2025-05-21,2025-08-18,46.90999984741211,49.79999923706055,0.06160732038049388,0.05,0.011607320380493877,0.003869106793497959,CRL,False,False,False
EXP-PDUFA-013,PTCT,2025-08-19,90,2025-04-08,2025-08-18,44.0,49.79999923706055,0.1318181644786487,0.05,0.08181816447864869,0.027272721492882897,CRL,False,False,False
EXP-PDUFA-014,CING,2026-05-31,30,2026-04-16,2026-05-29,5.21999979019165,4.159999847412109,-0.20306513129967452,0.05,-0.2530651312996745,-0.08435504376655817,unresolved,False,False,False
EXP-PDUFA-014,CING,2026-05-31,60,2026-03-04,2026-05-29,6.309999942779541,4.159999847412109,-0.34072901978828884,0.05,-0.39072901978828883,-0.13024300659609628,unresolved,False,False,False
EXP-PDUFA-014,CING,2026-05-31,90,2026-01-20,2026-05-29,5.510000228881836,4.159999847412109,-0.24500913346489772,0.05,-0.2950091334648977,-0.09833637782163257,unresolved,False,False,False
EXP-PDUFA-016,RARE,2025-08-18,30,2025-07-03,2025-08-15,39.56999969482422,29.690000534057617,-0.2496840848360914,0.05,-0.2996840848360914,-0.0998946949453638,unknown,False,False,False
EXP-PDUFA-016,RARE,2025-08-18,60,2025-05-20,2025-08-15,36.310001373291016,29.690000534057617,-0.18231893662507415,0.05,-0.23231893662507414,-0.07743964554169137,unknown,False,False,False
EXP-PDUFA-016,RARE,2025-08-18,90,2025-04-07,2025-08-15,30.989999771118164,29.690000534057617,-0.04194899150248177,0.05,-0.09194899150248177,-0.030649663834160592,unknown,False,False,False
EXP-PDUFA-020,OTLK,2025-12-31,30,2025-11-14,2025-12-30,1.5,1.8650000095367432,0.2433333396911621,0.05,0.19333333969116212,0.06444444656372071,CRL,False,False,False
EXP-PDUFA-020,OTLK,2025-12-31,60,2025-10-03,2025-12-30,1.0800000429153442,1.8650000095367432,0.7268517920632445,0.05,0.6768517920632444,0.22561726402108148,CRL,False,False,False
EXP-PDUFA-020,OTLK,2025-12-31,90,2025-08-21,2025-12-30,2.4000000953674316,1.8650000095367432,-0.22291669357153998,0.05,-0.27291669357153997,-0.09097223119051333,CRL,False,False,False
EXP-PDUFA-021,UNCY,2025-06-28,30,2025-05-14,2025-06-27,6.100000381469727,6.800000190734863,0.11475405991638299,0.05,0.06475405991638299,0.02158468663879433,CRL,False,False,False
EXP-PDUFA-021,UNCY,2025-06-28,60,2025-04-01,2025-06-27,6.0,6.800000190734863,0.1333333651224773,0.05,0.08333336512247728,0.027777788374159094,CRL,False,False,False
EXP-PDUFA-021,UNCY,2025-06-28,90,2025-02-18,2025-06-27,6.0,6.800000190734863,0.1333333651224773,0.05,0.08333336512247728,0.027777788374159094,CRL,False,False,False
EXP-PDUFA-027,ASND,2026-02-28,30,2026-01-14,2026-02-27,214.33999633789062,233.5,0.08939070630525303,0.05,0.03939070630525303,0.013130235435084342,delayed,False,False,False
EXP-PDUFA-027,ASND,2026-02-28,60,2025-12-01,2026-02-27,210.00999450683594,233.5,0.11185184566251416,0.05,0.06185184566251416,0.02061728188750472,delayed,False,False,False
EXP-PDUFA-027,ASND,2026-02-28,90,2025-10-17,2026-02-27,208.25,233.5,0.12124849939976001,0.05,0.07124849939976001,0.023749499799920002,delayed,False,False,False
