period,drawdown
2021-02-19,-0.00954613
2021-02-26,-0.00527162
2021-03-05,-0.010164
2021-03-26,-0.03184098
2021-04-01,-0.03186509
2021-04-08,-0.03342998
2021-05-11,-0.05044091
2021-05-28,-0.05858689
2021-06-11,-0.05441178
2021-08-04,-0.075775
2021-08-23,-0.08626178
2021-08-26,-0.08087038
2021-08-27,-0.07588031
2021-08-30,-0.07926474
2021-09-02,-0.09957656
2021-09-20,-0.09702218
2021-09-21,-0.10158665
2021-09-22,-0.10948483
2021-10-21,-0.11786538
2021-10-27,-0.10296534
2021-11-02,-0.10986096
2021-11-23,-0.10486327
2021-11-24,-0.06256398
2021-11-26,-0.07927811
2021-12-01,-0.10167594
2021-12-06,-0.10822187
2021-12-08,-0.12109643
2021-12-09,-0.13186834
2021-12-20,-0.15907392
2021-12-30,-0.15981763
2022-02-02,-0.20572907
2022-02-04,-0.22910954
2022-02-08,-0.29731474
2022-02-09,-0.25453696
2022-02-14,-0.26731616
2022-02-16,-0.27667423
2022-02-22,-0.30740765
2022-02-23,-0.32219663
2022-02-28,-0.32222012
2022-03-01,-0.33650945
2022-03-04,-0.36120234
2022-03-07,-0.41122046
2022-03-08,-0.44033735
2022-03-09,-0.46638124
2022-03-11,-0.51135204
2022-03-14,-0.57521184
2022-03-15,-0.58828115
2022-03-17,-0.60621017
2022-03-25,-0.5289577
2022-03-29,-0.46020199
2022-03-31,-0.38424452
2022-04-06,-0.32248243
2022-04-07,-0.33880223
2022-04-08,-0.33848209
2022-04-12,-0.36149343
2022-04-14,-0.53227539
2022-04-19,-0.71520157
2022-04-20,-0.79728437
2022-04-21,-0.90050217
2022-04-22,-1.11212371
2022-04-25,-1.33757061
2022-04-26,-1.47305081
2022-04-27,-1.60432641
2022-04-28,-1.63472761
2022-04-29,-1.66437041
2022-05-06,-1.7463905
2022-05-18,-1.74798588
2022-05-19,-1.76284984
2022-05-20,-1.71144852
2022-05-24,-1.77952928
2022-05-25,-1.86173417
2022-05-26,-1.89565182
2022-05-27,-1.9719904
2022-05-31,-2.00253731
2022-06-02,-1.98296469
2022-06-03,-1.92350435
2022-06-06,-1.96369758
2022-06-08,-1.70425672
2022-06-09,-1.38634316
2022-06-10,-1.40407012
2022-06-14,-1.46624474
2022-06-15,-1.70229657
2022-06-23,-1.62244457
2022-06-24,-1.55325212
2022-06-27,-1.56477292
2022-06-28,-1.43191776
2022-06-29,-1.29768885
2022-06-30,-1.30622505
2022-07-01,-1.24182129
2022-07-05,-1.26242989
2022-07-06,-1.06853395
2022-07-07,-1.14743095
2022-07-08,-1.19816375
2022-07-11,-1.24790175
2022-07-14,-1.26391433
2022-07-15,-1.09411051
2022-07-18,-1.00898851
2022-07-19,-0.89768919
2022-07-20,-0.64440243
2022-07-22,-0.61606563
2022-07-25,-0.47004967
2022-07-26,-0.20186591
2022-07-27,-0.19875991
2022-07-28,-0.19866071
2022-07-29,-0.20036571
2022-08-01,-0.21471008
2022-08-02,-0.23040561
2022-08-03,-0.2367945
2022-08-04,-0.2459471
2022-08-05,-0.29133803
2022-08-08,-0.35738223
2022-08-12,-0.36440323
2022-08-15,-0.41128977
2022-08-16,-0.20683757
2022-08-17,-0.01856597
2022-08-18,0.0
2022-08-19,-0.0067119
2022-08-22,-0.08081456
2022-08-24,-0.13563106
2022-08-25,-0.15618053
2022-08-26,0.0
2022-08-29,0.0
2022-08-30,-0.0563734
2022-08-31,-0.36416726
2022-09-01,-0.37742506
2022-09-02,-0.47091936
2022-09-06,-0.87613259
2022-09-07,-0.8876355
2022-09-08,-0.88671032
2022-09-09,-1.01904508
2022-09-12,-1.15258673
2022-09-13,-1.21829807
2022-09-15,-1.34517027
2022-09-20,-1.38264387
2022-09-21,-1.73253641
2022-09-22,-2.01832361
2022-09-27,-2.16402333
2022-09-28,-2.33824556
2022-09-29,-2.47643334
2022-10-03,-2.50011605
2022-10-12,-2.75792621
2022-10-14,-2.8148135
2022-10-17,-2.87641693
2022-11-02,-2.88279299
2022-11-07,-2.78792012
2022-11-11,-2.65550812
2022-11-14,-1.90266525
2022-11-15,-1.89809892
2022-11-16,-0.88046584
2022-11-17,-0.02558382
2022-11-18,0.0
2022-11-21,0.0
2022-11-22,0.0
2022-11-23,0.0
2022-11-25,0.0
2022-11-28,0.0
2022-11-29,0.0
2022-11-30,0.0
2022-12-01,0.0
2022-12-02,0.0
2022-12-05,0.0
2022-12-06,0.0
2022-12-07,0.0
2022-12-08,0.0
2022-12-09,0.0
2022-12-12,0.0
2022-12-13,0.0
2022-12-14,0.0
2022-12-15,0.0
2022-12-16,0.0
2022-12-19,0.0
2022-12-20,-0.04917951
2022-12-22,-0.05610251
2022-12-23,-0.14411951
2022-12-28,0.0
2022-12-29,0.0
2022-12-30,0.0
2023-01-03,0.0
2023-01-04,0.0
2023-01-05,0.0
2023-01-06,0.0
2023-01-09,0.0
2023-01-10,0.0
2023-01-11,0.0
2023-01-12,0.0
2023-01-13,0.0
2023-01-17,0.0
2023-01-18,-0.00037878
2023-01-19,0.0
2023-01-24,0.0
2023-01-25,0.0
2023-01-26,0.0
2023-01-27,0.0
2023-01-30,0.0
2023-01-31,0.0
2023-02-01,0.0
2023-02-02,0.0
2023-02-03,0.0
2023-02-06,0.0
2023-02-07,0.0
2023-02-08,0.0
2023-02-10,-0.05201062
2023-02-13,-0.07637142
2023-02-14,-0.10869782
2023-02-15,-0.09080982
2023-02-16,-0.05323402
2023-02-17,-0.01188762
2023-02-21,-0.072454
2023-02-22,-0.11876176
2023-02-23,-0.25287449
2023-02-28,-0.3173052
2023-03-02,-0.3519118
2023-03-03,-0.38922887
2023-03-06,-0.50187609
2023-03-07,-0.55400752
2023-03-08,-0.59677852
2023-03-09,-0.61341658
2023-03-10,-0.6348761
2023-03-13,-0.64903912
2023-03-20,-0.72959979
2023-03-21,-0.81032529
2023-03-22,-0.92027226
2023-03-24,-0.99856598
2023-03-31,-1.10491255
2023-04-03,-1.21725522
2023-04-04,-1.23198439
2023-04-05,-1.35442639
2023-04-06,-1.40054156
2023-04-10,-1.44788832
2023-04-11,-1.44675172
2023-04-12,-1.46811984
2023-04-13,-1.483181
2023-04-14,-1.49672267
2023-04-17,-1.53495867
2023-04-18,-1.56500107
2023-04-20,-1.70561936
2023-04-21,-1.70872363
2023-04-24,-1.75980513
2023-04-25,-1.82677197
2023-05-01,-1.76868285
2023-05-02,-1.78323405
2023-05-08,-1.74500705
2023-05-10,-1.75287599
2023-05-22,-1.75618932
2023-05-25,-1.72618794
2023-05-26,-1.7118577
2023-05-30,-1.7404877
2023-05-31,-1.69689232
2023-06-02,-1.71541323
2023-06-06,-1.71813638
2023-06-08,-1.70911538
2023-06-09,-1.73634838
2023-06-12,-1.74650092
2023-06-13,-1.72544025
2023-06-14,-1.71401165
2023-06-15,-1.68004049
2023-06-20,-1.64364189
2023-06-21,-1.58557589
2023-06-22,-1.57813609
2023-06-23,-1.72809063
2023-06-26,-1.80132585
2023-06-27,-1.84545974
2023-06-28,-1.88241258
2023-06-29,-1.92151256
2023-07-03,-1.87514875
2023-07-05,-1.88016884
2023-07-07,-1.887736
2023-07-11,-1.909706
2023-07-12,-1.07912855
2023-07-13,-0.08715476
2023-07-14,0.0
2023-07-17,0.0
2023-07-18,0.0
2023-07-19,0.0
2023-07-20,0.0
2023-07-21,0.0
2023-07-24,0.0
2023-07-25,0.0
2023-07-26,0.0
2023-07-27,0.0
2023-07-28,0.0
2023-07-31,0.0
2023-08-01,0.0
2023-08-02,0.0
2023-08-03,0.0
2023-08-04,0.0
2023-08-07,0.0
2023-08-08,0.0
2023-08-09,0.0
2023-08-14,-0.04652293
2023-08-16,-0.07121536
2023-08-17,0.0
2023-08-18,0.0
2023-08-21,0.0
2023-08-22,0.0
2023-08-23,0.0
2023-08-24,-0.07549931
2023-08-25,0.0
2023-08-28,0.0
2023-08-29,0.0
2023-08-30,0.0
2023-08-31,0.0
2023-09-01,0.0
2023-09-05,0.0
2023-09-07,0.0
2023-09-08,0.0
2023-09-12,0.0
2023-09-13,0.0
2023-09-14,0.0
2023-09-18,0.0
2023-09-19,0.0
2023-09-20,-0.02343693
2023-09-22,0.0
2023-09-25,0.0
2023-09-28,-0.04325067
2023-10-02,-0.10962722
2023-10-04,-0.19225842
2023-10-05,-0.31089962
2023-10-09,-0.37146602
2023-10-16,-0.64420625
2023-10-17,-0.73021448
2023-11-01,-0.78966906
2023-11-03,-0.92254182
2023-11-22,-0.82854581
2023-11-24,-0.78888755
2023-11-27,-0.77166101
2023-11-28,-0.75594835
2023-11-29,-0.78586106
2023-11-30,-0.82197857
2023-12-01,-0.81053512
2023-12-05,-0.72416561
2023-12-06,-0.63925821
2023-12-07,-0.65003977
2023-12-11,-0.60214048
2023-12-14,-0.4482209
2023-12-15,-0.47014023
2023-12-18,-0.52793534
2023-12-19,-0.37629916
2023-12-20,-0.22081899
2023-12-28,0.0
2023-12-29,0.0
2024-01-02,0.0
2024-01-03,0.0
2024-01-04,0.0
2024-01-09,0.0
2024-01-12,0.0
2024-01-16,0.0
2024-01-17,-0.33255561
2024-01-18,-0.54556809
2024-01-19,-0.57487939
2024-01-22,-0.60598859
2024-01-23,-0.68298455
2024-01-29,-0.67359755
2024-01-30,-0.74824522
2024-02-02,-0.87196633
2024-02-06,-0.88691913
2024-02-07,-0.92654873
2024-02-08,-0.97377633
2024-02-09,-0.983371
2024-02-14,-0.96851222
2024-02-15,-0.95686056
2024-02-20,-0.97226305
2024-02-26,-0.96575693
2024-02-29,-0.94056004
2024-03-01,-0.94969349
2024-03-05,-0.95816987
2024-03-12,-0.84790847
2024-03-13,-0.82057527
2024-03-14,-0.82303227
2024-03-19,-0.7760198
2024-03-20,-0.75118924
2024-03-21,-0.82523098
2024-03-22,-0.84349797
2024-03-25,-0.8632963
2024-03-26,-0.89690047
2024-03-27,-0.9363398
2024-03-28,-0.99351489
2024-04-01,-1.06579314
2024-04-02,-1.14717114
2024-04-03,-1.23520157
2024-04-04,-1.31761247
2024-04-05,-1.36050931
2024-04-08,-1.40517514
2024-04-09,-1.43893581
2024-04-10,-1.47426598
2024-04-11,-1.49903914
2024-04-12,-1.36063452
2024-04-15,-1.24999671
2024-04-16,-1.12969222
2024-04-17,-1.1292646
2024-04-19,-1.14744531
2024-04-24,-1.16657056
2024-05-09,-1.18258298
2024-05-10,-1.32867145
2024-05-13,-1.37250981
2024-05-20,-1.34235816
2024-05-23,-1.33899676
2024-05-24,-1.33379109
2024-05-28,-1.36105407
2024-05-29,-1.38314887
2024-05-31,-1.42545205
2024-06-04,-1.42392434
2024-06-10,-1.44651972
2024-06-11,-1.52570528
2024-06-24,-1.61330561
2024-06-25,-1.58767752
2024-07-02,-1.65992172
2024-07-03,-1.72653632
2024-07-05,-1.79494332
2024-07-08,-1.89410697
2024-07-09,-1.89064819
2024-07-12,-1.88086172
2024-07-15,-1.84861395
2024-07-17,-1.95443559
2024-07-22,-1.73964634
2024-07-23,-1.76205443
2024-07-30,-1.75147479
2024-08-01,-1.7689387
2024-08-07,-1.80872826
2024-08-08,-1.87742766
2024-08-09,-1.80211709
2024-08-12,-1.94522043
2024-08-14,-1.95516568
2024-08-15,-2.12231356
2024-08-16,-2.06871416
2024-08-20,-1.93784132
2024-08-21,-1.79787865
2024-08-22,-1.69961874
2024-08-23,-1.74568614
2024-08-27,-1.63968413
2024-08-28,-1.61465027
2024-08-29,-1.49267033
2024-08-30,-1.37215104
2024-09-03,-1.30160995
2024-09-04,-1.25416547
2024-09-05,-1.2053743
2024-09-06,-1.16975864
2024-09-09,-1.15907726
2024-09-10,-1.25432657
2024-09-12,-1.24481674
2024-09-13,-1.07235913
2024-09-20,-1.18493311
2024-09-23,-1.22869491
2024-09-24,-1.2010642
2024-09-25,-1.14505424
2024-09-27,-1.20662224
2024-09-30,-1.25392784
2024-10-01,-1.29938884
2024-10-02,-1.29577482
2024-10-09,-1.04341307
2024-10-10,-0.88528122
2024-10-11,-0.80904122
2024-10-17,-0.72966182
2024-10-18,-0.62610982
2024-10-21,-0.64110755
2024-10-25,-0.53519015
2024-11-04,-0.53060215
2024-11-05,-0.52987022
2024-11-06,-0.57790645
2024-11-07,-0.62694012
2024-11-08,-0.80397213
2024-11-11,-0.9691642
2024-11-12,-1.0512302
2024-11-13,-1.12088714
2024-11-14,-1.206007
2024-11-15,-1.31236611
2024-11-18,-1.42499657
2024-11-19,-1.53032184
2024-11-20,-1.75397091
2024-11-21,-1.92657831
2024-11-22,-2.05428195
2024-11-25,-2.23000395
2024-11-26,-2.42185739
2024-11-27,-2.46861272
2024-11-29,-2.50897223
2024-12-02,-2.50732132
2024-12-03,-2.51511979
2024-12-04,-2.5830817
2024-12-06,-2.57217555
2024-12-09,-2.64843573
2024-12-10,-2.61758377
2024-12-11,-2.59213037
2024-12-16,-2.70541713
2024-12-17,-2.75280246
2024-12-18,-2.81982855
2024-12-20,-2.81156015
2024-12-23,-2.72213142
2024-12-26,-2.62852525
2024-12-27,-2.58693775
2024-12-30,-2.62801727
2024-12-31,-2.85185301
2025-01-02,-3.08818329
2025-01-03,-3.20370818
2025-01-13,-3.20657989
2025-01-14,-3.21892727
2025-01-17,-3.31066227
2025-01-21,-3.33131367
2025-01-22,-3.33925571
2025-01-24,-3.09864611
2025-01-31,-3.17519491
2025-02-05,-3.25515371
2025-02-06,-3.33478591
2025-02-07,-3.46182491
2025-02-11,-3.53262447
2025-02-12,-3.66548758
2025-02-13,-3.72109247
2025-02-14,-3.81979172
2025-02-18,-3.88114732
2025-02-26,-3.87970407
2025-02-27,-3.89814239
2025-03-03,-3.91585347
2025-03-07,-3.96186105
2025-03-11,-3.99174172
2025-03-19,-4.08766755
2025-03-24,-4.10208755
2025-03-28,-4.23651991
2025-03-31,-4.34567418
2025-04-01,-4.37320315
2025-04-07,-4.62632036
2025-04-08,-4.73172045
2025-04-23,-4.75494817
2025-04-24,-4.70392688
2025-05-02,-4.70522996
2025-05-05,-4.70074825
2025-05-06,-4.60205401
2025-05-07,-4.59715307
2025-05-08,-4.33587651
2025-05-09,-4.46650382
2025-05-12,-4.42806838
2025-05-15,-4.32424278
2025-05-16,-4.21030658
2025-05-19,-4.08784238
2025-05-20,-3.98285458
2025-05-21,-3.90461938
2025-05-22,-3.82491518
2025-05-23,-3.76085758
2025-05-27,-3.69789058
2025-05-28,-3.63914058
2025-05-29,-3.53896778
2025-05-30,-3.33724011
2025-06-02,-3.10008683
2025-06-03,-2.89701166
2025-06-05,-2.8285143
2025-06-06,-2.5689721
2025-06-09,-2.48719453
2025-06-10,-2.34693353
2025-06-11,-2.24392924
2025-06-12,-2.22952431
2025-06-13,-2.15508658
2025-06-16,-2.20200188
2025-06-17,-2.22381755
2025-06-18,-2.21828161
2025-06-20,-2.21725461
2025-06-24,-2.22270921
2025-06-25,-2.23157281
2025-06-26,-2.08716954
2025-06-27,-2.07364807
2025-06-30,-2.08675484
2025-07-01,-2.06522501
2025-07-03,-2.04937267
2025-07-07,-1.94369554
2025-07-08,-1.94431029
2025-07-09,-2.00150579
2025-07-11,-2.00559279
2025-07-14,-2.02573297
2025-07-15,-2.01820361
2025-07-16,-2.04384777
2025-07-17,-2.03694879
2025-07-18,-2.07271796
2025-07-21,-2.11308363
2025-07-22,-2.1459608
2025-07-23,-2.3115402
2025-07-24,-2.31267016
2025-07-28,-2.13126842
2025-07-29,-2.18816038
2025-07-30,-2.16230517
2025-07-31,-2.14154442
2025-08-01,-2.13253853
2025-08-06,-1.98684581
2025-08-07,-1.9074123
2025-08-13,-1.9556873
2025-08-14,-1.9390105
2025-08-19,-1.95092015
2025-08-20,-2.20337482
2025-08-21,-2.42066396
2025-08-22,-2.54829035
2025-08-25,-2.58717035
2025-08-26,-2.62431718
2025-08-27,-2.66450485
2025-08-29,-2.69486448
2025-09-02,-2.74555114
2025-09-03,-2.78988914
2025-09-04,-2.82996848
2025-09-05,-2.81845954
2025-09-08,-2.70383625
2025-09-09,-2.576974
2025-09-12,-2.5569204
2025-09-16,-2.56927354
2025-09-17,-2.62850427
2025-09-18,-2.68730303
2025-09-22,-2.73156783
2025-09-23,-2.77276318
2025-09-24,-2.73733265
2025-09-25,-2.71620618
2025-09-29,-2.72668102
2025-10-01,-2.77186416
2025-10-02,-2.76950578
2025-10-06,-2.79759061
2025-10-07,-2.79981281
2025-10-14,-2.70824221
2025-10-15,-2.63629101
2025-10-16,-2.56393801
2025-10-17,-2.51484701
2025-10-20,-2.39780037
2025-10-21,-2.45075046
2025-10-22,-2.52289346
2025-10-23,-2.59597906
2025-11-04,-2.60337106
2025-11-06,-2.60973561
2025-11-07,-2.68691528
2025-11-10,-2.70366955
2025-11-13,-2.79904377
2025-11-14,-2.83486604
2025-11-18,-2.94583004
2025-11-28,-2.88863818
2025-12-01,-2.902391
2025-12-02,-3.09088078
2025-12-05,-3.14618949
2025-12-08,-3.19883105
2025-12-11,-3.26546452
2025-12-12,-3.3021495
2025-12-17,-3.27187994
2025-12-18,-3.27687994
2025-12-19,-3.27122774
2025-12-22,-3.26249439
2025-12-23,-3.25969781
2025-12-24,-3.26966799
2026-02-20,-3.30836383
2026-03-02,-3.35431681
2026-03-06,-3.36812439
2026-03-09,-3.38388684
2026-03-10,-3.38869879
2026-03-25,-3.39179917
2026-04-27,-3.36233726
2026-04-30,-3.35929926
2026-05-07,-3.36596201
2026-05-08,-3.34778161
