period,drawdown
2023-05-24,-0.03002815
2023-05-25,0.0
2023-05-26,-0.02238307
2023-05-30,-0.05716898
2023-05-31,-0.05547084
2023-06-01,-0.03999112
2023-06-02,-0.04676415
2023-06-05,-0.03108606
2023-06-06,-0.00888728
2023-06-07,0.0
2023-06-08,0.0
2023-06-09,-0.01868809
2023-06-12,-0.04236097
2023-06-13,-0.12088566
2023-06-14,-0.1824062
2023-06-15,-0.22335063
2023-06-16,-0.22763734
2023-06-20,-0.18891157
2023-06-21,-0.17759839
2023-06-22,-0.17255202
2023-06-23,-0.21853684
2023-06-26,-0.22255805
2023-06-27,-0.25702686
2023-06-28,-0.27534523
2023-06-29,-0.29197076
2023-06-30,-0.29250981
2023-07-03,-0.30118027
2023-07-05,-0.26854362
2023-07-06,-0.2655309
2023-07-07,-0.26522303
2023-07-10,-0.23760524
2023-07-11,-0.17010445
2023-07-12,-0.11304772
2023-07-13,-0.05019918
2023-07-14,-0.04812308
2023-07-17,-0.03348434
2023-07-18,-0.05056606
2023-07-19,-0.00273468
2023-07-20,0.0
2023-07-21,0.0
2023-07-24,-0.01507082
2023-07-25,-0.01479097
2023-07-26,-0.03092477
2023-07-27,0.0
2023-07-28,0.0
2023-07-31,0.0
2023-08-01,0.0
2023-08-02,0.0
2023-08-03,0.0
2023-08-04,0.0
2023-08-07,0.0
2023-08-08,-0.03068375
2023-08-09,-0.05474938
2023-08-10,-0.09261238
2023-08-11,-0.09728296
2023-08-14,-0.0788419
2023-08-15,-0.09272218
2023-08-16,-0.11351573
2023-08-17,-0.069456
2023-08-18,-0.03440337
2023-08-21,-3.778e-05
2023-08-22,0.0
2023-08-23,0.0
2023-08-24,0.0
2023-08-25,0.0
2023-08-28,-0.00551058
2023-08-29,-0.06127092
2023-08-30,-0.05334348
2023-08-31,-0.13842232
2023-09-01,-0.15023718
2023-09-05,-0.21142006
2023-09-06,-0.38422169
2023-09-07,-0.37748237
2023-09-08,-0.45166328
2023-09-11,-0.50000632
2023-09-12,-0.48698481
2023-09-13,-0.51804456
2023-09-14,-0.50578834
2023-09-15,-0.50827064
2023-09-18,-0.53231129
2023-09-19,-0.52364709
2023-09-20,-0.52205474
2023-09-21,-0.52949034
2023-09-22,-0.53106823
2023-09-25,-0.49934953
2023-09-26,-0.46818545
2023-09-27,-0.46107762
2023-09-28,-0.4639659
2023-09-29,-0.49047382
2023-10-02,-0.49311417
2023-10-03,-0.5208502
2023-10-04,-0.51993148
2023-10-05,-0.57117521
2023-10-06,-0.62703053
2023-10-09,-0.63027362
2023-10-10,-0.64313447
2023-10-11,-0.66366888
2023-10-12,-0.63766357
2023-10-13,-0.63508601
2023-10-16,-0.65317375
2023-10-17,-0.68228616
2023-10-18,-0.6659188
2023-10-19,-0.6821291
2023-10-20,-0.67266627
2023-10-23,-0.67884609
2023-10-24,-0.50969147
2023-10-25,-0.44152257
2023-10-26,-0.19309926
2023-10-27,-0.16821563
2023-10-30,-0.19517192
2023-10-31,-0.21125098
2023-11-01,-0.17055584
2023-11-02,-0.15713683
2023-11-03,0.0
2023-11-06,0.0
2023-11-07,0.0
2023-11-08,0.0
2023-11-09,0.0
2023-11-10,0.0
2023-11-13,0.0
2023-11-14,0.0
2023-11-15,-0.0043221
2023-11-16,-0.01678452
2023-11-17,0.0
2023-11-20,0.0
2023-11-21,-0.01691563
2023-11-22,-0.03647799
2023-11-24,-0.04771947
2023-11-27,-0.01530698
2023-11-28,0.0
2023-11-29,0.0
2023-11-30,0.0
2023-12-01,0.0
2023-12-04,0.0
2023-12-05,-0.01327927
2023-12-06,0.0
2023-12-07,0.0
2023-12-08,-0.00228963
2023-12-11,0.0
2023-12-12,0.0
2023-12-13,0.0
2023-12-14,-0.11418505
2023-12-15,-0.1457194
2023-12-18,-0.06792447
2023-12-19,-0.0764495
2023-12-20,-0.10022983
2023-12-21,-0.03627674
2023-12-22,-0.0172997
2023-12-26,0.0
2023-12-27,0.0
2023-12-28,0.0
2023-12-29,0.0
2024-01-02,-0.02247863
2024-01-03,-0.06055597
2024-01-04,-0.08465941
2024-01-05,-0.10654735
2024-01-08,-0.05696643
2024-01-09,-0.10567006
2024-01-10,-0.13579187
2024-01-11,-0.12762541
2024-01-12,-0.12016873
2024-01-16,-0.06487067
2024-01-17,-0.01631502
2024-01-18,0.0
2024-01-19,0.0
2024-01-22,0.0
2024-01-23,0.0
2024-01-24,-0.0086275
2024-01-25,0.0
2024-01-26,0.0
2024-01-29,0.0
2024-01-30,0.0
2024-01-31,0.0
2024-02-01,0.0
2024-02-02,0.0
2024-02-05,0.0
2024-02-06,0.0
2024-02-07,0.0
2024-02-08,0.0
2024-02-09,0.0
2024-02-12,-0.00441448
2024-02-13,0.0
2024-02-14,0.0
2024-02-15,0.0
2024-02-16,0.0
2024-02-20,0.0
2024-02-21,-0.07073139
2024-02-22,-0.01516679
2024-02-23,0.0
2024-02-26,0.0
2024-02-27,-0.00883698
2024-02-28,-0.01353028
2024-02-29,-0.06556245
2024-03-01,-0.08679838
2024-03-04,-0.13095407
2024-03-05,-0.15167876
2024-03-06,-0.13066608
2024-03-07,-0.11612679
2024-03-08,-0.18399816
2024-03-11,-0.22266313
2024-03-12,-0.21289748
2024-03-13,-0.12312454
2024-03-14,-0.09679557
2024-03-15,-0.15205795
2024-03-18,-0.11638028
2024-03-19,-0.13925893
2024-03-20,-0.14661495
2024-03-21,-0.15215946
2024-03-22,-0.15304833
2024-03-25,-0.16634889
2024-03-26,-0.19555708
2024-03-27,-0.23586451
2024-03-28,-0.29228276
2024-04-01,-0.35886094
2024-04-02,-0.41286852
2024-04-03,-0.45992854
2024-04-04,-0.54394558
2024-04-05,-0.61061748
2024-04-08,-0.63909202
2024-04-09,-0.59314314
2024-04-10,-0.57166474
2024-04-11,-0.59587374
2024-04-12,-0.63100216
2024-04-15,-0.64936582
2024-04-16,-0.66832974
2024-04-17,-0.6662034
2024-04-18,-0.68783881
2024-04-19,-0.57714284
2024-04-22,-0.48961749
2024-04-23,-0.44051181
2024-04-24,-0.37084512
2024-04-25,-0.35590249
2024-04-26,-0.41607341
2024-04-29,-0.41547922
2024-04-30,-0.41024766
2024-05-01,-0.46186611
2024-05-02,-0.46445399
2024-05-03,-0.44612641
2024-05-06,-0.42543752
2024-05-07,-0.44140716
2024-05-08,-0.45478061
2024-05-09,-0.47809821
2024-05-10,-0.50002221
2024-05-13,-0.51799784
2024-05-14,-0.50368949
2024-05-15,-0.4974066
2024-05-16,-0.5068228
2024-05-17,-0.54671498
2024-05-20,-0.53630712
2024-05-21,-0.53577731
2024-05-22,-0.591743
2024-05-23,-0.56509902
2024-05-24,-0.56658541
2024-05-28,-0.61881533
2024-05-29,-0.67180671
2024-05-30,-0.68462929
2024-05-31,-0.73123574
2024-06-03,-0.81302356
2024-06-04,-0.79198544
2024-06-05,-0.78257831
2024-06-06,-0.79239586
2024-06-07,-0.77507137
2024-06-10,-0.77764249
2024-06-11,-0.80405153
2024-06-12,-0.8079859
2024-06-13,-0.81060687
2024-06-14,-0.8699742
2024-06-17,-0.86496197
2024-06-18,-0.77258359
2024-06-20,-0.7261236
2024-06-21,-0.78617405
2024-06-24,-0.81009102
2024-06-25,-0.85537331
2024-06-26,-0.85869229
2024-06-27,-0.86022367
2024-06-28,-0.87036949
2024-07-01,-0.89767021
2024-07-02,-0.88722999
2024-07-03,-0.90044737
2024-07-05,-0.9118613
2024-07-08,-0.95531179
2024-07-09,-0.99499623
2024-07-10,-1.04968894
2024-07-11,-1.04941433
2024-07-12,-1.13430625
2024-07-15,-1.13783149
2024-07-16,-1.23039061
2024-07-17,-1.37903147
2024-07-18,-1.45335757
2024-07-19,-1.47568126
2024-07-22,-1.49269543
2024-07-23,-1.50248119
2024-07-24,-1.55229658
2024-07-25,-1.60495858
2024-07-26,-1.66272727
2024-07-29,-1.68451451
2024-07-30,-1.66117124
2024-07-31,-1.7454876
2024-08-01,-1.78885724
2024-08-02,-1.80016161
2024-08-05,-1.70024706
2024-08-06,-1.69629741
2024-08-07,-1.74123703
2024-08-08,-1.83569255
2024-08-09,-1.91656687
2024-08-12,-1.83256972
2024-08-13,-1.84090468
2024-08-14,-1.75821961
2024-08-15,-1.77444493
2024-08-16,-1.77283179
2024-08-19,-1.76345874
2024-08-20,-1.78381986
2024-08-21,-1.91875236
2024-08-22,-1.95218756
2024-08-23,-1.89301743
2024-08-26,-1.84721171
2024-08-27,-1.84637282
2024-08-28,-1.87569365
2024-08-29,-1.90938599
2024-08-30,-2.00941698
2024-09-03,-2.01747486
2024-09-04,-1.97472036
2024-09-05,-1.96726176
2024-09-06,-1.95551679
2024-09-09,-1.90280723
2024-09-10,-1.72597534
2024-09-11,-1.56753707
2024-09-12,-1.51193321
2024-09-13,-1.5133813
2024-09-16,-1.49161157
2024-09-17,-1.42773278
2024-09-18,-1.34326328
2024-09-19,-1.27991825
2024-09-20,-1.27209658
2024-09-23,-1.2621779
2024-09-24,-1.2751818
2024-09-25,-1.27451837
2024-09-26,-1.23143653
2024-09-27,-1.21732272
2024-09-30,-1.20496581
2024-10-01,-1.20185506
2024-10-02,-1.19225932
2024-10-03,-1.15612369
2024-10-04,-1.14084643
2024-10-07,-1.14449978
2024-10-08,-1.14302597
2024-10-09,-1.13049461
2024-10-10,-1.15820355
2024-10-11,-1.10858435
2024-10-14,-1.13185352
2024-10-15,-1.18582998
2024-10-16,-1.21360537
2024-10-17,-1.23752942
2024-10-18,-1.21256516
2024-10-21,-1.16856654
2024-10-22,-1.14567672
2024-10-23,-1.11523254
2024-10-24,-1.15859116
2024-10-25,-1.19505267
2024-10-28,-1.26444462
2024-10-29,-1.28464116
2024-10-30,-1.31894074
2024-10-31,-1.33224678
2024-11-01,-1.28875744
2024-11-04,-1.29756457
2024-11-05,-1.29854975
2024-11-06,-1.28770826
2024-11-07,-1.33450243
2024-11-08,-1.42005057
2024-11-11,-1.44529023
2024-11-12,-1.47405667
2024-11-13,-1.52242942
2024-11-14,-1.63925034
2024-11-15,-1.73738022
2024-11-18,-1.80157733
2024-11-19,-1.83964349
2024-11-20,-1.85856737
2024-11-21,-1.81933268
2024-11-22,-1.80600281
2024-11-25,-1.85056006
2024-11-26,-1.8704872
2024-11-27,-1.9382188
2024-11-29,-2.02923234
2024-12-02,-2.14771771
2024-12-03,-2.18924883
2024-12-04,-2.24354254
2024-12-05,-2.27883218
2024-12-06,-2.26874923
2024-12-09,-2.24027707
2024-12-10,-2.26608196
2024-12-11,-2.27256377
2024-12-12,-2.29827084
2024-12-13,-2.30719054
2024-12-16,-2.33023501
2024-12-17,-2.38099188
2024-12-18,-2.41329028
2024-12-19,-2.42156233
2024-12-20,-2.40181369
2024-12-23,-2.39680359
2024-12-24,-2.39735006
2024-12-26,-2.43801321
2024-12-27,-2.4349002
2024-12-30,-2.44789611
2024-12-31,-2.43178359
2025-01-02,-2.43958866
2025-01-03,-2.43974596
2025-01-06,-2.46089441
2025-01-07,-2.50984155
2025-01-08,-2.52453461
2025-01-10,-2.61439382
2025-01-13,-2.66050725
2025-01-14,-2.62368891
2025-01-15,-2.61937292
2025-01-16,-2.64008555
2025-01-17,-2.6773613
2025-01-21,-2.68143178
2025-01-22,-2.68024329
2025-01-23,-2.67736336
2025-01-24,-2.73970868
2025-01-27,-2.83298347
2025-01-28,-2.91207528
2025-01-29,-2.91198379
2025-01-30,-2.93250189
2025-01-31,-2.96715962
2025-02-03,-2.99045126
2025-02-04,-3.02628634
2025-02-05,-3.04453318
2025-02-06,-3.0661547
2025-02-07,-3.08725491
2025-02-10,-3.12297658
2025-02-11,-3.12004347
2025-02-12,-3.12643759
2025-02-13,-3.14633073
2025-02-14,-3.15755213
2025-02-18,-3.1860327
2025-02-19,-3.20512326
2025-02-20,-3.22482145
2025-02-21,-3.2407719
2025-02-24,-3.24493683
2025-02-25,-3.25177603
2025-02-26,-3.26620801
2025-02-27,-3.30862824
2025-02-28,-3.31359421
2025-03-03,-3.31889569
2025-03-04,-3.32548353
2025-03-05,-3.32623065
2025-03-06,-3.31899619
2025-03-07,-3.3472305
2025-03-10,-3.24613332
2025-03-11,-3.21798113
2025-03-12,-3.21860187
2025-03-13,-3.23368837
2025-03-14,-3.23913645
2025-03-17,-3.23836538
2025-03-18,-3.18255497
2025-03-19,-3.19315827
2025-03-20,-3.20399449
2025-03-21,-3.19971134
2025-03-24,-3.19985624
2025-03-25,-3.09675721
2025-03-26,-2.99489031
2025-03-27,-2.87692385
2025-03-28,-2.81897684
2025-03-31,-2.68602788
2025-04-01,-2.5931248
2025-04-02,-2.55465598
2025-04-03,-2.23681494
2025-04-04,-1.69904676
2025-04-07,-1.50833037
2025-04-08,-1.21387307
2025-04-09,-0.86351592
2025-04-10,-0.84109958
2025-04-11,-0.82120121
2025-04-14,-0.81277098
2025-04-15,-0.77432179
2025-04-16,-0.71037098
2025-04-17,-0.47911996
2025-04-21,-0.42960659
2025-04-22,-0.38251298
2025-04-23,-0.34248009
2025-04-24,-0.3153755
2025-04-25,-0.29366466
2025-04-28,-0.26135362
2025-04-29,-0.21052076
2025-04-30,-0.18042807
2025-05-01,-0.10933363
2025-05-02,-0.06322845
2025-05-05,0.0
2025-05-06,0.0
2025-05-07,0.0
2025-05-08,0.0
2025-05-09,0.0
2025-05-12,0.0
2025-05-13,0.0
2025-05-14,0.0
2025-05-15,-0.01463805
2025-05-16,-0.01000232
2025-05-19,0.0
2025-05-20,0.0
2025-05-21,0.0
2025-05-22,0.0
2025-05-23,0.0
2025-05-27,0.0
2025-05-28,0.0
2025-05-29,0.0
2025-05-30,0.0
2025-06-02,0.0
2025-06-03,0.0
2025-06-04,0.0
2025-06-05,0.0
2025-06-06,0.0
2025-06-09,0.0
2025-06-10,-0.00045937
2025-06-11,0.0
2025-06-12,0.0
2025-06-13,0.0
2025-06-16,0.0
2025-06-17,0.0
2025-06-18,-0.01051588
2025-06-20,0.0
2025-06-23,-0.03778853
2025-06-24,-0.01121728
2025-06-25,-0.01247131
2025-06-26,0.0
2025-06-27,0.0
2025-06-30,0.0
2025-07-01,0.0
2025-07-02,0.0
2025-07-03,0.0
2025-07-07,0.0
2025-07-08,0.0
2025-07-09,0.0
2025-07-10,0.0
2025-07-11,-0.00092143
2025-07-14,0.0
2025-07-15,0.0
2025-07-16,0.0
2025-07-17,0.0
2025-07-18,0.0
2025-07-21,0.0
2025-07-22,0.0
2025-07-23,-0.08118296
2025-07-24,-0.10256263
2025-07-25,-0.13678474
2025-07-28,-0.13214506
2025-07-29,-0.0824448
2025-07-30,-0.05994513
2025-07-31,-0.07813894
2025-08-01,-0.09323552
2025-08-04,-0.06743322
2025-08-05,-0.06028257
2025-08-06,0.0
2025-08-07,0.0
2025-08-08,0.0
2025-08-11,0.0
2025-08-12,-0.00460782
2025-08-13,0.0
2025-08-14,0.0
2025-08-15,0.0
2025-08-18,0.0
2025-08-19,0.0
2025-08-20,0.0
2025-08-21,-0.01655957
2025-08-22,-0.02886453
2025-08-25,-0.04345089
2025-08-26,-0.03649893
2025-08-27,-0.01239763
2025-08-28,-0.03834969
2025-08-29,-0.04363165
2025-09-02,-0.05056939
2025-09-03,-0.02301353
2025-09-04,-0.03159517
2025-09-05,-0.00880903
2025-09-08,0.0
2025-09-09,0.0
2025-09-10,0.0
2025-09-11,0.0
2025-09-12,0.0
2025-09-15,0.0
2025-09-16,0.0
2025-09-17,0.0
2025-09-18,0.0
2025-09-19,0.0
2025-09-22,0.0
2025-09-23,-0.02693623
2025-09-24,-0.01588294
2025-09-25,0.0
2025-09-26,0.0
2025-09-29,0.0
2025-09-30,0.0
2025-10-01,-0.00233559
2025-10-02,-0.00619844
2025-10-03,-0.00904634
2025-10-06,-0.00190704
2025-10-07,-0.00717474
2025-10-08,-0.01520511
2025-10-09,-0.0294908
2025-10-10,-0.02108728
2025-10-13,-0.01962889
2025-10-14,-0.01450653
2025-10-15,-0.04159494
2025-10-16,-0.04939798
2025-10-17,-0.06892758
2025-10-20,-0.09126955
2025-10-21,-0.10500862
2025-10-22,-0.12148421
2025-10-23,-0.13650279
2025-10-24,-0.1711987
2025-10-27,-0.19214434
2025-10-28,-0.20418101
2025-10-29,-0.22681192
2025-10-30,-0.24168258
2025-10-31,-0.29353305
2025-11-03,-0.32274311
2025-11-04,-0.32624742
2025-11-05,-0.33309408
2025-11-06,-0.33941404
2025-11-07,-0.34976568
2025-11-10,-0.34922547
2025-11-11,-0.36016099
2025-11-12,-0.38829399
2025-11-13,-0.39801702
2025-11-14,-0.39752616
2025-11-17,-0.40055444
2025-11-18,-0.40777992
2025-11-19,-0.40646986
2025-11-20,-0.38775942
2025-11-21,-0.38120251
2025-11-24,-0.39577766
2025-11-25,-0.40239856
2025-11-26,-0.40787305
2025-11-28,-0.41141724
2025-12-01,-0.41915557
2025-12-02,-0.43387808
2025-12-03,-0.4422368
2025-12-04,-0.44046684
2025-12-05,-0.44392046
2025-12-08,-0.44834577
2025-12-09,-0.46526657
2025-12-10,-0.47523961
2025-12-11,-0.48650798
2025-12-12,-0.49203485
2025-12-15,-0.48932726
2025-12-16,-0.48930013
2025-12-17,-0.49146461
2025-12-18,-0.49371522
2025-12-19,-0.49550783
2025-12-22,-0.4975209
2025-12-23,-0.49560609
2025-12-24,-0.49491014
2025-12-26,-0.49679603
2025-12-29,-0.48659276
2025-12-30,-0.50389983
2025-12-31,-0.52540439
2026-01-02,-0.53819673
2026-01-05,-0.53725386
2026-01-06,-0.54396908
2026-01-12,-0.53983836
2026-01-13,-0.55472088
2026-01-14,-0.56180093
2026-01-15,-0.56626019
2026-01-16,-0.57371094
2026-01-20,-0.57237205
2026-01-21,-0.59181626
2026-01-22,-0.59149354
2026-01-23,-0.60683892
2026-01-26,-0.60627957
2026-01-27,-0.60823884
2026-01-28,-0.62607591
2026-01-29,-0.67516454
2026-01-30,-0.68624385
2026-02-02,-0.68922595
2026-02-03,-0.69394015
2026-02-04,-0.68904938
2026-02-05,-0.69786912
2026-02-06,-0.70303004
2026-02-09,-0.70284793
2026-02-10,-0.70234114
2026-02-11,-0.70244177
2026-02-13,-0.7040242
2026-02-17,-0.70420572
2026-02-18,-0.70629263
2026-02-19,-0.70664971
2026-02-20,-0.71678548
2026-02-23,-0.72227777
2026-02-24,-0.72523972
2026-02-25,-0.73474258
2026-02-26,-0.73668903
2026-02-27,-0.74138985
2026-03-02,-0.74551969
2026-03-03,-0.74877864
2026-03-04,-0.74912675
2026-03-05,-0.75168229
2026-03-06,-0.75410629
2026-03-09,-0.75600882
2026-03-10,-0.75700473
2026-03-11,-0.75866292
2026-03-12,-0.76578933
2026-03-13,-0.7730953
2026-03-16,-0.77548081
2026-03-17,-0.77621203
2026-03-18,-0.77614691
2026-03-19,-0.77637256
2026-03-20,-0.77716164
2026-03-23,-0.77717936
2026-03-24,-0.77814315
2026-03-25,-0.78029422
2026-03-26,-0.76618894
2026-03-27,-0.69409335
2026-03-30,-0.69563035
2026-03-31,-0.66810225
2026-04-01,-0.66817132
2026-04-02,-0.66831757
2026-04-06,-0.66878598
2026-04-07,-0.66137404
2026-04-08,-0.64367611
2026-04-09,-0.61861461
2026-04-10,-0.57404494
2026-04-13,-0.57144628
2026-04-14,-0.5687837
2026-04-15,-0.56275766
2026-04-16,-0.55888468
2026-04-17,-0.55184182
2026-04-20,-0.55198921
2026-04-21,-0.55324273
2026-04-22,-0.55512209
2026-04-23,-0.54614256
2026-04-24,-0.5460512
2026-04-27,-0.54515928
2026-04-28,-0.52576383
2026-04-29,-0.52203773
2026-04-30,-0.52094703
2026-05-01,-0.51778585
2026-05-06,-0.51735554
2026-05-07,-0.51742378
2026-05-08,-0.51756997
