period,portfolio_return,cumulative_net_return,drawdown
2022-04-06,-0.08389919,17.76602194,-4.1108885
2022-04-07,0.02261286,17.7886348,-4.08827564
2022-04-08,0.04870483,17.83733963,-4.03957081
2022-04-11,-0.0341459,17.80319373,-4.07371671
2022-04-12,0.00256361,17.80575734,-4.0711531
2022-04-13,-0.00049371,17.80526363,-4.07164681
2022-04-14,-0.00510473,17.8001589,-4.07675153
2022-04-18,-0.04520628,17.75495262,-4.12195781
2022-04-19,0.17208945,17.92704207,-3.94986836
2022-04-20,0.06400472,17.99104679,-3.88586365
2022-04-21,0.19952571,18.1905725,-3.68633794
2022-04-22,0.03508487,18.22565737,-3.65125307
2022-04-25,0.11840681,18.34406418,-3.53284626
2022-04-26,-0.07704717,18.26701701,-3.60989343
2022-04-27,-0.10274541,18.1642716,-3.71263884
2022-04-28,-0.15386082,18.01041078,-3.86649965
2022-04-29,-0.02780567,17.98260512,-3.89430532
2022-05-02,-0.01885375,17.96375137,-3.91315907
2022-05-03,0.24079947,18.20455084,-3.6723596
2022-05-04,0.02836754,18.23291838,-3.64399206
2022-05-05,0.08104222,18.3139606,-3.56294984
2022-05-06,-0.04162431,18.27233628,-3.60457416
2022-05-09,0.38117602,18.6535123,-3.22339814
2022-05-10,0.19153872,18.84505102,-3.03185942
2022-05-11,0.11345939,18.95851041,-2.91840003
2022-05-12,0.00901247,18.96752288,-2.90938756
2022-05-13,0.14449031,19.11201319,-2.76489725
2022-05-16,0.11034925,19.22236244,-2.654548
2022-05-17,-0.00651798,19.21584446,-2.66106598
2022-05-18,0.01635591,19.23220037,-2.64471006
2022-05-19,0.10177655,19.33397693,-2.54293351
2022-05-20,0.17859445,19.51257137,-2.36433906
2022-05-23,0.19685205,19.70942342,-2.16748702
2022-05-24,0.05544941,19.76487283,-2.11203761
2022-05-25,0.03791361,19.80278644,-2.074124
2022-05-26,0.12608796,19.9288744,-1.94803604
2022-05-27,0.15791866,20.08679306,-1.79011738
2022-05-31,0.11989018,20.20668323,-1.67022721
2022-06-01,0.15301631,20.35969954,-1.51721089
2022-06-02,0.10799488,20.46769442,-1.40921601
2022-06-03,0.05099436,20.51868879,-1.35822165
2022-06-06,0.02757268,20.54626146,-1.33064898
2022-06-07,0.0416422,20.58790366,-1.28900678
2022-06-08,0.07442515,20.66232881,-1.21458162
