symbol,timestamp,open,high,low,close,volume,provider_dataset,schema
IOVA,2023-05-03T13:30:00Z,6.15,6.26,6.15,6.26,31132,XNAS.ITCH,ohlcv-1m
IOVA,2023-05-03T13:31:00Z,6.275,6.275,6.25,6.25,407,XNAS.ITCH,ohlcv-1m
IOVA,2023-05-03T13:32:00Z,6.24,6.315,6.24,6.315,318,XNAS.ITCH,ohlcv-1m
IOVA,2023-05-03T13:33:00Z,6.34,6.38,6.31,6.31,2392,XNAS.ITCH,ohlcv-1m
IOVA,2023-05-03T13:34:00Z,6.315,6.32,6.3,6.32,1547,XNAS.ITCH,ohlcv-1m
IOVA,2023-05-03T13:35:00Z,6.33,6.35,6.3,6.35,7288,XNAS.ITCH,ohlcv-1m
IOVA,2023-05-03T13:36:00Z,6.36,6.38,6.34,6.38,1680,XNAS.ITCH,ohlcv-1m
IOVA,2023-05-03T13:37:00Z,6.38,6.39,6.37,6.37,689,XNAS.ITCH,ohlcv-1m
IOVA,2023-05-03T13:38:00Z,6.385,6.39,6.385,6.39,204,XNAS.ITCH,ohlcv-1m
IOVA,2023-05-03T13:39:00Z,6.42,6.44,6.4,6.41,1723,XNAS.ITCH,ohlcv-1m
IOVA,2023-05-03T13:40:00Z,6.415,6.415,6.38,6.385,1677,XNAS.ITCH,ohlcv-1m
IOVA,2023-05-03T13:41:00Z,6.385,6.415,6.385,6.39,1645,XNAS.ITCH,ohlcv-1m
IOVA,2023-05-03T13:42:00Z,6.38,6.38,6.375,6.38,1121,XNAS.ITCH,ohlcv-1m
IOVA,2023-05-03T13:43:00Z,6.39,6.405,6.38,6.38,1512,XNAS.ITCH,ohlcv-1m
IOVA,2023-05-03T13:44:00Z,6.38,6.39,6.375,6.39,2125,XNAS.ITCH,ohlcv-1m
IOVA,2023-05-03T13:45:00Z,6.4,6.405,6.39,6.405,4591,XNAS.ITCH,ohlcv-1m
IOVA,2023-05-03T13:46:00Z,6.4,6.4,6.385,6.385,685,XNAS.ITCH,ohlcv-1m
IOVA,2023-05-03T13:47:00Z,6.38,6.38,6.35,6.375,1271,XNAS.ITCH,ohlcv-1m
IOVA,2023-05-03T13:48:00Z,6.38,6.38,6.34,6.34,1500,XNAS.ITCH,ohlcv-1m
IOVA,2023-05-03T13:49:00Z,6.35,6.365,6.35,6.365,916,XNAS.ITCH,ohlcv-1m
IOVA,2023-05-03T13:50:00Z,6.365,6.39,6.365,6.39,2255,XNAS.ITCH,ohlcv-1m
IOVA,2023-05-03T13:51:00Z,6.38,6.4,6.37,6.37,809,XNAS.ITCH,ohlcv-1m
IOVA,2023-05-03T13:52:00Z,6.37,6.37,6.35,6.35,892,XNAS.ITCH,ohlcv-1m
IOVA,2023-05-03T13:53:00Z,6.345,6.35,6.325,6.325,544,XNAS.ITCH,ohlcv-1m
IOVA,2023-05-03T13:54:00Z,6.32,6.32,6.31,6.31,2269,XNAS.ITCH,ohlcv-1m
IOVA,2023-05-03T13:55:00Z,6.31,6.31,6.3,6.3,699,XNAS.ITCH,ohlcv-1m
IOVA,2023-05-03T13:56:00Z,6.3,6.3,6.3,6.3,989,XNAS.ITCH,ohlcv-1m
IOVA,2023-05-03T13:57:00Z,6.29,6.305,6.29,6.3,1090,XNAS.ITCH,ohlcv-1m
IOVA,2023-05-03T13:58:00Z,6.295,6.305,6.29,6.305,424,XNAS.ITCH,ohlcv-1m
IOVA,2023-05-03T13:59:00Z,6.3,6.3,6.28,6.3,430,XNAS.ITCH,ohlcv-1m
IOVA,2023-05-03T14:00:00Z,6.285,6.285,6.28,6.285,628,XNAS.ITCH,ohlcv-1m
IOVA,2023-05-03T14:02:00Z,6.28,6.29,6.28,6.29,2603,XNAS.ITCH,ohlcv-1m
IOVA,2023-05-03T14:04:00Z,6.27,6.31,6.27,6.305,1339,XNAS.ITCH,ohlcv-1m
IOVA,2023-05-03T14:05:00Z,6.305,6.305,6.28,6.285,4475,XNAS.ITCH,ohlcv-1m
IOVA,2023-05-03T14:06:00Z,6.28,6.28,6.26,6.26,865,XNAS.ITCH,ohlcv-1m
IOVA,2023-05-03T14:07:00Z,6.255,6.255,6.24,6.24,2029,XNAS.ITCH,ohlcv-1m
IOVA,2023-05-03T14:08:00Z,6.245,6.29,6.245,6.28,2047,XNAS.ITCH,ohlcv-1m
IOVA,2023-05-03T14:09:00Z,6.28,6.28,6.275,6.275,730,XNAS.ITCH,ohlcv-1m
IOVA,2023-05-03T14:10:00Z,6.28,6.28,6.275,6.275,2469,XNAS.ITCH,ohlcv-1m
IOVA,2023-05-03T14:11:00Z,6.275,6.325,6.275,6.29,5079,XNAS.ITCH,ohlcv-1m
IOVA,2023-05-03T14:12:00Z,6.28,6.28,6.25,6.25,5406,XNAS.ITCH,ohlcv-1m
IOVA,2023-05-03T14:13:00Z,6.245,6.25,6.24,6.25,1565,XNAS.ITCH,ohlcv-1m
IOVA,2023-05-03T14:14:00Z,6.23,6.23,6.2,6.205,718,XNAS.ITCH,ohlcv-1m
IOVA,2023-05-03T14:15:00Z,6.2,6.22,6.195,6.215,2460,XNAS.ITCH,ohlcv-1m
IOVA,2023-05-03T14:16:00Z,6.225,6.225,6.22,6.22,801,XNAS.ITCH,ohlcv-1m
IOVA,2023-05-03T14:17:00Z,6.215,6.22,6.215,6.22,1944,XNAS.ITCH,ohlcv-1m
IOVA,2023-05-03T14:18:00Z,6.225,6.235,6.22,6.23,2627,XNAS.ITCH,ohlcv-1m
IOVA,2023-05-03T14:19:00Z,6.235,6.235,6.225,6.225,530,XNAS.ITCH,ohlcv-1m
IOVA,2023-05-03T14:21:00Z,6.225,6.24,6.225,6.24,1000,XNAS.ITCH,ohlcv-1m
IOVA,2023-05-03T14:23:00Z,6.245,6.245,6.22,6.22,1508,XNAS.ITCH,ohlcv-1m
