component_id,aeb3c97678fffc03,bcfc1ff3b7cf8a4a,9c7fb1982851f609,f884aeb8a0a20815,a37a53c4e1fce137,dcfbeec9cf4c5190,ef3f1ebb21d03d5c,292441755c5ffdcc,7d30471f7325a2a8,f173207ae9bd5ccd,0dc08daefa67c12e,ee5692c4832db94b,91510d8163e121fc,2496e35863212c76,208d36ae3c31f890,8bf949936eddd596,e8cde4045a54b14a,64880f270f8f6861,913c67d63ee5a478,28a0d94ccf2a6c08,e0008aaebb2fda63,680166d42265ad55,816022f1cffa8310,f8e4773a916f0f75,fda6a92d0fdc1a1d,fad9ff0f91ecab15,2902e60324bd4c13,23ff266a203fea0d,bec60afef14416c2,a0cc249592a067f4,acc065823d9dcfb7,4087717bb62f6610,0b596d1ce6d258c0,bc79985845236f4a,6b50c641a4eaf53e,bfe638853ce4a153,409ca5c54a3efce7,eeb44b96bbac9604,dd95aab5d08306e1,6a116a4eef3afb73
0dc08daefa67c12e,0.7755583332886845,0.15717425803952245,0.175362728427288,0.36298474880283566,0.08513073665761871,0.054123315640279925,0.7755583332886845,0.3290111435505677,-0.03349365415206053,-0.005011270802890474,1.0,0.7755583332886845,0.03954984611762843,0.052614994346535646,0.05684049101757843,0.01663392355675419,0.01936323546312889,0.020892333773905578,0.08513073665761874,0.002808985675939584,0.36298474880283566,0.3051966222336537,0.05830011950647654,-0.03349365415206053,-0.04390883547787879,0.0019465142902658085,0.011342294609170767,0.027392377674195188,0.020306981423753576,0.012726370128144007,0.018871193635930407,0.01701541474855542,0.0038602911750199426,0.010204550904303002,-0.0030446971242275604,0.3407807341029958,0.27846969004941824,0.0009123274371384171,0.05905000963312335,0.018313308773118514
ee5692c4832db94b,1.0,0.19706173791074422,0.186152948141702,0.04748369105543082,0.04336884538996819,0.10399532082199475,1.0,0.4249805682818283,-0.04396657798105245,-0.0016566202726775135,0.7755583332886845,1.0,0.05523781738529435,0.05882788409206027,0.012117377024044139,0.01968317643627893,0.020573713371977276,0.021984780611434045,0.04336884538996819,-0.008649195900787846,0.04748369105543082,0.42172800672819377,0.04616025040402395,-0.043966577981052454,-0.009052706089681182,-0.012923073584381592,0.01721511799542878,-0.0030179335161648582,-0.010525330998390658,0.0073674415052598285,-0.003915897298222792,0.0037585605480762387,0.025353232490594416,-0.0016654584353760777,-0.0025023663646589847,0.4454788754586262,0.354476795769477,0.0015602859319023504,0.04410114866251125,0.016416418499138868
91510d8163e121fc,0.05523781738529435,0.13734620835508554,0.055060272327951396,0.014086910138934983,0.01734778161939835,0.11892409925922148,0.05523781738529435,0.020070000551289328,-0.012280255422877707,0.03450270784005221,0.03954984611762843,0.05523781738529435,1.0,0.09212272642078671,0.013572071955487488,0.01734904368061436,0.02624536349112647,0.025177723497526696,0.017347781619398348,0.03937739024852928,0.014086910138934984,0.03808032518050277,0.15398331799800033,-0.012280255422877707,-0.03050142049345404,0.04872160383335584,0.04858198286623967,-0.03337257381205172,-0.014090233796615574,-0.0048966976178570236,0.0062492944554928655,-0.0004674346983155621,0.03768770675135718,0.013333797723009884,0.025280218222538866,0.0397037748079293,0.02441315298939651,-0.0069411118907157544,0.1314891768306519,-0.010225418288971269
2496e35863212c76,0.05882788409206027,0.2920864161578929,0.04143655437664795,0.047205158698365376,0.021456131409237997,0.3097625113753312,0.05882788409206027,0.01841414151721749,-0.02390488822675307,0.19302073646765347,0.052614994346535646,0.05882788409206027,0.09212272642078671,1.0,0.022398163139113154,0.02942537924473193,0.03532987505411969,0.035665471368094656,0.021456131409238,0.06280074300946438,0.04720515869836537,0.059964384761918586,0.18539605697864003,-0.02390488822675306,-0.026494053486262294,0.03136907266809814,-0.013097605041585348,-0.006127709165426591,-0.014401736359506223,-0.032188478328417834,-0.007763795360989209,-0.022049492175650925,0.1077047777090251,0.017140272122838418,-0.009159937864194423,0.018987580932112023,-0.009784339733465946,-0.019930416111740484,-0.0007282074103377553,-0.03933286003179575
208d36ae3c31f890,0.012117377024044139,0.056202603765610634,0.0014259881334148911,0.017133168134481545,0.6408362718383663,0.0220469596444779,0.012117377024044139,0.01023226146859221,0.03750951685412971,0.02830131322530864,0.05684049101757843,0.012117377024044139,0.013572071955487488,0.022398163139113154,1.0,-0.0049257137019418475,-0.011753669673705013,-0.014121199059734189,0.6408362718383667,0.028046967248873015,0.017133168134481545,0.03285036662008894,0.03087302377143151,0.03750951685412972,-0.2818154466572713,-0.019319194035579884,0.031180445444939198,-0.04860265017647725,0.014833937815810268,0.005692051125456352,0.0011167678368584897,-0.0047563606893766,0.004885865288099635,-0.025784298935409275,0.018704723522337874,0.006064983958650131,0.032951576371596764,0.142813083828868,-0.016548881737568875,0.0029847802217249256
8bf949936eddd596,0.01968317643627893,0.010665042692959807,0.18057819584806353,0.0011307899343283448,-0.010468161929265998,0.004236886158953779,0.01968317643627893,0.007751596819816904,0.01614514530692976,-0.020872248991763293,0.01663392355675419,0.01968317643627893,0.01734904368061436,0.02942537924473193,-0.0049257137019418475,1.0,0.6750593999421745,0.6322281917137622,-0.010468161929265998,0.02041092227725484,0.0011307899343283416,0.039858834733398796,0.03157876382555517,0.016145145306929756,0.00998805244684169,-0.02321222114281581,-0.04486701232119636,-0.01050693968230951,-0.010882259055458289,-0.011624813578579436,-0.0035629861328560363,0.008309316628027858,0.06302518017429713,0.018855853184252407,-0.023503618262862985,0.025020035184737218,-0.008939625865124177,-0.009358407141376536,-0.013797003995815224,-0.021352489081018708
e8cde4045a54b14a,0.020573713371977276,0.0145147416666381,0.18700410427958694,0.007468267387725507,-0.020489110381238282,0.008447485915301492,0.020573713371977276,0.01585724749223901,-0.0046761540363961475,0.00570301138562027,0.01936323546312889,0.020573713371977276,0.02624536349112647,0.03532987505411969,-0.011753669673705013,0.6750593999421745,1.0,0.9913600859351441,-0.020489110381238285,0.010829028869541506,0.007468267387725507,0.03292192744620932,0.030795949874233168,-0.004676154036396145,0.020003970282255812,0.007317749598663844,-0.030458649914245742,-0.0020601982050078836,-0.0058053375104096,-0.010800064247229627,-0.003736503429458545,0.002463488750966109,0.02413521065513136,0.023745906184926606,-0.004315047468762984,0.028684533809561815,0.017084807380675637,-0.0011947216024439482,-0.018811047814233647,-0.027787777770632772
64880f270f8f6861,0.021984780611434045,0.020540603391312688,0.17235271670635166,0.006730054524252198,-0.021907622889154217,0.01099692621981318,0.021984780611434045,0.020475005333702147,-0.005470099728333899,0.010519496479377133,0.020892333773905578,0.021984780611434045,0.025177723497526696,0.035665471368094656,-0.014121199059734189,0.6322281917137622,0.9913600859351441,1.0,-0.021907622889154217,0.009042947109998317,0.006730054524252191,0.03819223626177573,0.02963452742114876,-0.005470099728333899,0.01925164544843123,0.014131998904589082,-0.029978359224220673,-0.003329712177630088,-0.00186058246068177,-0.00743760637408476,-0.002033584727471663,0.004548303349396977,0.016063091076853647,0.024906268726998738,-0.001460715171830207,0.0330270021703216,0.022000862925678034,-0.0018485986466373675,-0.0155314000001702,-0.02592054463175134
913c67d63ee5a478,0.04336884538996819,0.053677068036272195,-0.006362017345006389,0.044651213927624056,1.0,0.02119088204568321,0.04336884538996819,0.026557973806738366,0.04732851273525857,0.016457492654963032,0.08513073665761874,0.04336884538996819,0.017347781619398348,0.021456131409238,0.6408362718383667,-0.010468161929265998,-0.020489110381238285,-0.021907622889154217,1.0,0.026058239920050724,0.044651213927624056,0.08126157496508524,0.021236627830707705,0.047328512735258586,-0.20791977735944756,0.005716836094623371,0.02605390102923552,-0.036073085591666935,0.05040096886631796,0.04791303966865972,0.06361961445146694,0.03065635069795943,0.01894709172835761,-0.028175214700261384,0.03322516123053424,0.012041910018030304,0.04303835216550314,0.0690358385015085,-0.012023798003121986,0.0077414506364789845
28a0d94ccf2a6c08,-0.008649195900787846,0.013012193812086455,0.04198024268646087,0.05829759323844895,0.026058239920050724,0.01395443621623605,-0.008649195900787846,-0.014048314623317489,0.010411800316028836,-0.019348131659812855,0.002808985675939584,-0.008649195900787846,0.03937739024852928,0.06280074300946438,0.028046967248873015,0.02041092227725484,0.010829028869541506,0.009042947109998317,0.026058239920050724,1.0,0.05829759323844895,-0.010318710702708853,-0.027899728706390178,0.010411800316028836,0.009007845157975418,0.007997617287648513,-0.00022666021860885866,0.027196362364461452,0.00612057706675701,0.02431193352026654,0.04119537191515335,-0.0019080864252450332,0.054493780508355356,0.027981939518539115,0.03568580278650266,0.0012219348985137797,-0.011204510168914194,0.0009874062015836293,0.053338908043349426,0.07198332522463614
