period,portfolio_return,cumulative_net_return,drawdown
2021-03-08,-0.00170501,12.59622354,-0.00281505
2021-03-09,-0.00457814,12.5916454,-0.00739319
2021-03-10,0.01081727,12.60246267,0.0
2021-03-11,-0.00537622,12.59708644,-0.00537622
2021-03-12,0.01487385,12.6119603,0.0
2021-03-15,-0.00067078,12.61128952,-0.00067078
2021-03-16,-0.00317722,12.60811229,-0.003848
2021-03-17,0.01399938,12.62211167,0.0
2021-03-18,-0.0047211,12.61739058,-0.0047211
2021-03-19,-0.00248327,12.61490731,-0.00720437
2021-03-22,0.00425585,12.61916316,-0.00294852
2021-03-23,-0.00010439,12.61905877,-0.00305291
2021-03-24,-0.0177744,12.60128437,-0.02082731
2021-03-25,-0.02002326,12.58126111,-0.04085057
2021-03-26,-0.00952728,12.57173383,-0.05037784
2021-03-30,0.02934904,12.60108287,-0.0210288
2021-03-31,0.0243141,12.62539698,0.0
2021-04-01,-2.042e-05,12.62537655,-2.042e-05
2021-04-05,0.02176476,12.64714131,0.0
2021-04-06,-0.02429616,12.62284515,-0.02429616
2021-04-07,-0.017493,12.60535215,-0.04178916
2021-04-08,-0.00011835,12.6052338,-0.04190751
2021-04-09,0.00355458,12.60878838,-0.03835294
2021-04-12,0.00102281,12.60981119,-0.03733012
2021-04-13,0.00586669,12.61567788,-0.03146343
2021-04-14,0.00152054,12.61719842,-0.02994289
2021-04-15,0.00184473,12.61904315,-0.02809816
2021-04-20,2.689e-05,12.61907004,-0.02807128
2021-04-22,-0.01425543,12.60481461,-0.04232671
2021-04-23,0.00855564,12.61337025,-0.03377107
2021-04-26,0.00658116,12.6199514,-0.02718991
2021-04-27,0.0008083,12.62075971,-0.02638161
2021-04-28,0.00355612,12.62431583,-0.02282549
2021-04-29,0.0176115,12.64192732,-0.00521399
2021-04-30,-0.00220296,12.63972436,-0.00741696
2021-05-03,0.00999114,12.6497155,0.0
2021-05-04,-0.00064028,12.64907521,-0.00064028
2021-05-06,-0.00183995,12.64723526,-0.00248024
2021-05-07,0.00812091,12.65535618,0.0
2021-05-10,0.00437462,12.65973079,0.0
2021-05-11,0.00333118,12.66306197,0.0
2021-05-12,-0.00090876,12.66215321,-0.00090876
2021-05-13,0.00025428,12.66240749,-0.00065448
2021-05-17,-0.00329266,12.65911483,-0.00394714
2021-05-21,0.01256574,12.67168057,0.0
2021-05-28,0.01323852,12.68491909,0.0
2021-06-02,0.00229368,12.68721276,0.0
2021-06-03,-0.00096671,12.68624606,-0.00096671
2021-06-04,-0.00075982,12.68548624,-0.00172652
2021-06-07,0.00535889,12.69084513,0.0
2021-06-08,0.0125502,12.70339533,0.0
2021-06-09,-0.00519612,12.69819921,-0.00519612
2021-06-11,0.00031576,12.69851498,-0.00488036
2021-06-14,0.01215193,12.71066691,0.0
2021-06-15,0.00155867,12.71222558,0.0
2021-06-16,0.00140048,12.71362606,0.0
2021-06-17,0.01591898,12.72954504,0.0
2021-06-18,0.00126446,12.7308095,0.0
2021-06-21,0.00138395,12.73219346,0.0
2021-06-22,0.00185061,12.73404407,0.0
2021-06-23,0.00174885,12.73579292,0.0
2021-06-24,0.00182458,12.73761749,0.0
2021-06-25,0.00330601,12.74092351,0.0
2021-06-28,0.00133871,12.74226221,0.0
2021-06-29,0.0062484,12.74851061,0.0
2021-07-01,0.00045126,12.74896187,0.0
2021-07-02,0.0114222,12.76038407,0.0
2021-07-06,0.0411017,12.80148578,0.0
2021-07-07,0.04922664,12.85071242,0.0
2021-07-08,0.049638,12.90035042,0.0
2021-07-09,0.01286292,12.91321334,0.0
2021-07-12,0.01880934,12.93202268,0.0
2021-07-13,0.04527378,12.97729646,0.0
2021-07-14,0.00643196,12.98372842,0.0
2021-07-15,0.0063357,12.99006412,0.0
2021-07-16,0.02428894,13.01435306,0.0
2021-07-19,-0.00102198,13.01333108,-0.00102198
2021-07-20,-0.00121024,13.01212085,-0.00223221
2021-07-22,0.00074629,13.01286714,-0.00148592
2021-07-28,0.01420104,13.02706818,0.0
2021-08-03,-0.00037393,13.02669425,-0.00037393
2021-08-04,-0.00161571,13.02507854,-0.00198964
2021-08-05,-0.00321708,13.02186146,-0.00520672
2021-08-11,0.01119397,13.03305543,0.0
2021-08-13,0.00132462,13.03438004,0.0
2021-08-16,0.00582096,13.040201,0.0
2021-08-17,0.0012192,13.04142021,0.0
2021-08-18,0.0152194,13.05663961,0.0
2021-08-19,0.00150909,13.0581487,0.0
2021-08-23,-0.00079312,13.05735558,-0.00079312
2021-08-26,0.00040775,13.05776333,-0.00038536
2021-08-27,0.0003774,13.05814073,-7.96e-06
2021-08-30,0.02601552,13.08415625,0.0
2021-08-31,0.02547828,13.10963453,0.0
2021-09-02,-0.00153619,13.10809834,-0.00153619
2021-09-03,0.01011762,13.11821596,0.0
2021-09-07,0.01011549,13.12833145,0.0
2021-09-10,0.01126242,13.13959387,0.0
2021-09-20,0.00179362,13.14138749,0.0
2021-09-21,-0.00034521,13.14104227,-0.00034521
2021-09-22,-0.00059734,13.14044493,-0.00094255
2021-09-24,-0.0012342,13.13921073,-0.00217675
2021-09-27,-0.00166152,13.13754921,-0.00383827
2021-10-08,0.00356443,13.14111364,-0.00027384
2021-10-20,0.00207844,13.14319208,0.0
2021-10-21,-0.00063382,13.14255826,-0.00063382
2021-10-25,0.00225485,13.1448131,0.0
2021-10-26,0.00324833,13.14806143,0.0
2021-10-27,0.01190877,13.15997021,0.0
2021-10-28,-0.00358524,13.15638497,-0.00358524
2021-11-02,-0.00052152,13.15586345,-0.00410676
2021-11-03,-0.0070524,13.14881105,-0.01115916
2021-11-09,0.00188208,13.15069313,-0.00927707
2021-11-10,-0.00774155,13.14295159,-0.01701862
2021-11-11,-0.00130139,13.1416502,-0.01832001
2021-11-22,0.0514923,13.1931425,0.0
2021-11-23,0.00037798,13.19352047,0.0
2021-11-24,0.00319911,13.19671958,0.0
2021-11-26,0.04049109,13.23721067,0.0
2021-11-29,-0.00028565,13.23692503,-0.00028565
2021-11-30,-0.00359143,13.2333336,-0.00387707
2021-12-01,-0.00803317,13.22530043,-0.01191025
2021-12-02,-0.0036858,13.22161462,-0.01559605
2021-12-03,0.02422289,13.24583751,0.0
2021-12-06,0.01150935,13.25734686,0.0
2021-12-07,-0.00410911,13.25323775,-0.00410911
2021-12-08,-0.00438022,13.24885753,-0.00848932
2021-12-09,-0.01389304,13.23496449,-0.02238237
2021-12-10,0.00965062,13.24461511,-0.01273174
2021-12-13,-0.00749752,13.23711759,-0.02022926
2021-12-14,-0.00255952,13.23455807,-0.02278878
2021-12-15,-0.00083635,13.23372172,-0.02362514
2021-12-16,-0.0025912,13.23113052,-0.02621634
2021-12-20,-0.012324,13.21880652,-0.03854034
2021-12-21,-0.00594844,13.21285808,-0.04448878
2021-12-22,-0.00311452,13.20974356,-0.0476033
2021-12-23,-0.00273739,13.20700617,-0.05034069
2021-12-27,-0.00242158,13.20458459,-0.05276226
2021-12-28,0.0363029,13.24088749,-0.01645937
2021-12-29,0.02277807,13.26366557,0.0
2021-12-30,0.02236239,13.28602795,0.0
2021-12-31,-0.00624444,13.27978351,-0.00624444
2022-01-03,-0.00246968,13.27731383,-0.00871412
2022-01-05,0.00078816,13.27810199,-0.00792596
2022-01-07,-0.00156755,13.27653444,-0.00949351
2022-01-10,-0.00149593,13.27503851,-0.01098944
2022-01-11,-0.00262419,13.27241432,-0.01361363
2022-01-12,-0.00120459,13.27120973,-0.01481822
2022-01-13,-0.00146532,13.26974441,-0.01628354
2022-01-14,-0.00199402,13.26775039,-0.01827756
2022-01-19,-0.01780104,13.24994935,-0.0360786
2022-01-20,-0.00646092,13.24348843,-0.04253952
2022-01-21,-0.0100218,13.23346663,-0.05256132
2022-01-27,-0.03336324,13.20010339,-0.08592456
2022-01-28,-0.02218572,13.17791767,-0.10811028
2022-01-31,-0.01764023,13.16027743,-0.12575052
2022-02-02,-0.0175423,13.14273514,-0.14329281
2022-02-03,-0.01755627,13.12517887,-0.16084908
2022-02-04,-0.13523089,12.98994798,-0.29607997
2022-02-07,-0.01688332,12.97306466,-0.3129633
2022-02-08,-0.02426421,12.94880044,-0.33722751
2022-02-09,0.01103099,12.95983143,-0.32619652
2022-02-10,-0.00102508,12.95880635,-0.3272216
2022-02-11,-0.00493086,12.95387549,-0.33215246
2022-02-14,-0.01640107,12.93747442,-0.34855354
2022-02-16,-0.01484489,12.92262952,-0.36339843
2022-02-17,0.00658095,12.92921047,-0.35681748
2022-02-18,-0.00477626,12.92443421,-0.36159374
2022-02-22,-0.0358948,12.88853941,-0.39748854
2022-02-23,-0.00305546,12.88548395,-0.400544
2022-02-24,-0.00752245,12.8779615,-0.40806645
2022-02-25,-0.00184936,12.87611213,-0.40991582
2022-02-28,0.00964479,12.88575693,-0.40027102
2022-03-01,-0.00437676,12.88138016,-0.40464779
2022-03-02,-0.00071812,12.88066205,-0.4053659
2022-03-03,-0.04709838,12.83356367,-0.45246428
2022-03-04,-0.02695164,12.80661203,-0.47941592
2022-03-07,-0.06673375,12.73987828,-0.54614967
2022-03-08,-0.06140795,12.67847033,-0.60755762
2022-03-09,-0.00537271,12.67309762,-0.61293033
2022-03-10,-0.02478439,12.64831323,-0.63771472
2022-03-11,-0.0499959,12.59831733,-0.68771062
2022-03-14,-0.03371965,12.56459768,-0.72143027
2022-03-15,-0.09010169,12.47449599,-0.81153196
2022-03-16,-0.03465498,12.43984101,-0.84618695
2022-03-17,-0.01156697,12.42827403,-0.85775392
2022-03-18,-0.03106206,12.39721197,-0.88881598
2022-03-21,-0.02593512,12.37127685,-0.9147511
2022-03-22,-0.00344988,12.36782697,-0.91820098
2022-03-23,-0.01494269,12.35288428,-0.93314367
2022-03-24,0.05326845,12.40615273,-0.87987522
2022-03-25,0.01592767,12.4220804,-0.86394755
2022-03-28,-0.00136105,12.42071935,-0.8653086
2022-03-29,0.01242651,12.43314586,-0.85288209
2022-03-30,-0.02307063,12.41007523,-0.87595272
2022-03-31,0.01785942,12.42793465,-0.8580933
2022-04-01,0.00324432,12.43117896,-0.85484899
2022-04-04,0.00185142,12.43303039,-0.85299757
2022-04-05,0.09228425,12.52531464,-0.76071331
2022-04-06,0.04473814,12.57005278,-0.71597518
2022-04-07,-0.01353224,12.55652054,-0.72950741
2022-04-08,-0.02753485,12.52898569,-0.75704226
2022-04-11,-0.06396032,12.46502537,-0.82100258
2022-04-12,0.01729565,12.48232101,-0.80370694
2022-04-13,-0.00489962,12.47742139,-0.80860656
2022-04-14,-0.03287733,12.44454406,-0.84148389
2022-04-18,-0.01748085,12.42706321,-0.85896474
2022-04-19,-0.03562265,12.39144056,-0.89458739
2022-04-20,-0.02076355,12.37067701,-0.91535094
2022-04-21,-0.03847946,12.33219755,-0.9538304
2022-04-22,-0.07391673,12.25828082,-1.02774713
2022-04-25,-0.06559155,12.19268927,-1.09333868
2022-04-26,-0.05197233,12.14071693,-1.14531102
2022-04-27,-0.05691058,12.08380635,-1.2022216
2022-04-28,-0.03998722,12.04381913,-1.24220882
2022-04-29,-0.02903315,12.01478598,-1.27124197
2022-05-02,-0.07876589,11.93602009,-1.35000786
2022-05-03,-0.04164252,11.89437757,-1.39165038
2022-05-04,-0.01091636,11.88346121,-1.40256674
2022-05-05,-0.01588859,11.86757262,-1.41845533
2022-05-06,-0.205712,11.66186061,-1.62416734
2022-05-09,-0.12125181,11.5406088,-1.74541915
2022-05-10,-0.03012269,11.51048611,-1.77554184
2022-05-11,-0.0715206,11.43896551,-1.84706244
2022-05-12,-0.05858237,11.38038314,-1.90564481
2022-05-16,-0.09533121,11.28505193,-2.00097602
2022-05-17,-0.0234138,11.26163813,-2.02438982
2022-05-18,-0.0090433,11.25259483,-2.03343312
2022-05-19,-0.0008484,11.25174643,-2.03428152
2022-05-20,-0.0648918,11.18685463,-2.09917332
2022-05-23,-0.10919771,11.07765692,-2.20837103
2022-05-24,-0.01413974,11.06351718,-2.22251077
2022-05-25,-0.0407471,11.02277008,-2.26325787
2022-05-26,-0.10026718,10.92250289,-2.36352506
2022-05-27,-0.02392615,10.89857675,-2.3874512
2022-05-31,-0.00841173,10.89016502,-2.39586293
2022-06-01,-0.05692619,10.83323883,-2.45278912
2022-06-02,-0.04692743,10.7863114,-2.49971655
2022-06-03,-0.0269562,10.7593552,-2.52667275
2022-06-06,-0.06571729,10.6936379,-2.59239005
2022-06-07,-0.09046469,10.60317322,-2.68285473
2022-06-08,0.04368646,10.64685968,-2.63916827
2022-06-09,0.0963128,10.74317248,-2.54285547
2022-06-10,0.05857663,10.80174911,-2.48427884
2022-06-13,-0.07516304,10.72658607,-2.55944188
2022-06-14,-0.06097507,10.66561099,-2.62041696
2022-06-15,-0.26339486,10.40221614,-2.88381181
2022-06-16,-0.30290357,10.09931257,-3.18671538
2022-06-17,-0.14451822,9.95479435,-3.3312336
2022-06-21,-0.24370016,9.71109419,-3.57493376
2022-06-22,-0.32766492,9.38342927,-3.90259868
2022-06-23,-0.42674414,8.95668513,-4.32934282
2022-06-24,-0.30906722,8.64761791,-4.63841004
2022-06-27,-0.22824996,8.41936795,-4.86666
2022-06-28,0.02816419,8.44753215,-4.83849581
2022-06-29,0.00140934,8.44894148,-4.83708647
2022-06-30,-0.04835006,8.40059142,-4.88543653
2022-07-01,-0.0012092,8.39938222,-4.88664573
2022-07-05,-0.07393977,8.32544245,-4.9605855
2022-07-06,-0.08248478,8.24295767,-5.04307028
2022-07-07,-0.03851401,8.20444366,-5.08158429
2022-07-08,-0.03510432,8.16933934,-5.11668861
2022-07-11,-0.05191365,8.11742569,-5.16860226
2022-07-12,-0.05579085,8.06163485,-5.22439311
2022-07-13,-0.03555671,8.02607814,-5.25994982
2022-07-14,-0.00366882,8.02240932,-5.26361863
2022-07-15,-0.02145223,8.00095709,-5.28507086
2022-07-18,-0.00568477,7.99527232,-5.29075563
2022-07-19,0.04454029,8.03981261,-5.24621534
2022-07-20,0.02751173,8.06732434,-5.21870362
2022-07-21,0.00276361,8.07008795,-5.21594
2022-07-22,-0.00800385,8.06208409,-5.22394386
2022-07-25,0.02193575,8.08401985,-5.2020081
2022-07-26,0.02739417,8.11141401,-5.17461394
2022-07-27,-0.01102767,8.10038634,-5.18564161
2022-07-28,0.00338135,8.10376769,-5.18226026
2022-07-29,0.06607916,8.16984685,-5.1161811
2022-08-01,-0.00709993,8.16274691,-5.12328104
2022-08-02,0.00014843,8.16289535,-5.1231326
2022-08-03,-0.02153263,8.14136272,-5.14466523
2022-08-04,0.01271188,8.1540746,-5.13195335
2022-08-05,-0.00387385,8.15020075,-5.1358272
2022-08-08,0.00032939,8.15053014,-5.13549781
2022-08-09,0.0697829,8.22031304,-5.06571491
2022-08-10,0.12891537,8.34922841,-4.93679954
2022-08-11,0.05622805,8.40545647,-4.88057148
2022-08-12,0.00765997,8.41311644,-4.87291152
2022-08-15,0.01071026,8.42382669,-4.86220126
2022-08-16,0.03692079,8.46074748,-4.82528047
2022-08-17,0.02537208,8.48611956,-4.79990839
2022-08-18,0.12917369,8.61529325,-4.6707347
2022-08-19,0.10802513,8.72331838,-4.56270957
2022-08-22,0.00478969,8.72810808,-4.55791987
2022-08-23,0.12902966,8.85713774,-4.42889021
2022-08-24,0.10458182,8.96171956,-4.32430839
2022-08-25,0.06171785,9.02343741,-4.26259054
2022-08-26,0.11578002,9.13921743,-4.14681052
2022-08-29,0.04340497,9.1826224,-4.10340555
2022-08-30,0.03135786,9.21398026,-4.07204769
2022-08-31,-0.16684723,9.04713303,-4.23889492
2022-09-01,-0.01091094,9.03622208,-4.24980587
2022-09-02,-0.03919973,8.99702235,-4.2890056
2022-09-06,-0.12780237,8.86921998,-4.41680797
2022-09-07,-0.03939312,8.82982687,-4.45620109
2022-09-08,-0.04695078,8.78287609,-4.50315186
2022-09-09,-0.07406218,8.70881391,-4.57721404
2022-09-12,-0.00848297,8.70033094,-4.58569701
2022-09-13,-0.05162222,8.64870872,-4.63731923
2022-09-14,-0.0266213,8.62208742,-4.66394053
2022-09-15,-0.1400202,8.48206722,-4.80396073
2022-09-16,-0.05012934,8.43193788,-4.85409007
2022-09-19,-0.00237674,8.42956114,-4.85646681
2022-09-20,-0.02450447,8.40505668,-4.88097127
2022-09-21,-0.23848891,8.16656776,-5.11946019
2022-09-22,-0.10609598,8.06047179,-5.22555616
2022-09-23,-0.0574673,8.00300449,-5.28302346
2022-09-26,-0.03099866,7.97200583,-5.31402212
2022-09-27,-0.03771439,7.93429144,-5.35173651
2022-09-28,-0.24439155,7.68989989,-5.59612806
2022-09-29,-0.06038757,7.62951232,-5.65651563
2022-09-30,-0.07383356,7.55567876,-5.73034919
2022-10-03,-0.1111668,7.44451196,-5.84151599
2022-10-04,-0.06320697,7.38130499,-5.90472296
2022-10-05,-0.01248163,7.36882336,-5.91720459
2022-10-06,-0.01061866,7.3582047,-5.92782325
2022-10-07,-0.01723865,7.34096605,-5.9450619
2022-10-10,-0.04243545,7.29853061,-5.98749734
2022-10-11,0.01245573,7.31098633,-5.97504162
2022-10-12,-0.17812893,7.1328574,-6.15317055
2022-10-13,-0.27513136,6.85772604,-6.42830191
2022-10-14,-0.01881829,6.83890775,-6.4471202
2022-10-17,-0.08883713,6.75007062,-6.53595733
2022-10-18,-0.02549295,6.72457767,-6.56145028
2022-10-19,-0.01695883,6.70761884,-6.57840911
2022-10-20,-0.01295553,6.69466331,-6.59136464
2022-10-21,-0.05174522,6.6429181,-6.64310985
2022-10-24,-0.13085259,6.51206551,-6.77396244
2022-10-25,-0.02004997,6.49201554,-6.79401241
2022-10-26,0.02284026,6.5148558,-6.77117215
2022-10-27,0.01362799,6.52848379,-6.75754416
2022-10-28,0.04216908,6.57065286,-6.71537509
2022-10-31,-0.07122713,6.49942573,-6.78660222
2022-11-01,-0.06558359,6.43384214,-6.85218581
2022-11-02,-0.16273036,6.27111178,-7.01491617
2022-11-03,-0.10007715,6.17103463,-7.11499332
2022-11-04,-0.02489816,6.14613647,-7.13989148
2022-11-07,-0.09587478,6.05026169,-7.23576626
2022-11-08,-0.0815018,5.96875989,-7.31726806
2022-11-09,-0.11425637,5.85450352,-7.43152444
2022-11-10,0.05040814,5.90491166,-7.3811163
2022-11-11,-0.01518987,5.88972179,-7.39630616
2022-11-14,0.10950159,5.99922338,-7.28680457
2022-11-15,0.02284699,6.02207037,-7.26395758
2022-11-16,0.19847723,6.2205476,-7.06548035
2022-11-17,0.18291983,6.40346742,-6.88256053
2022-11-18,0.1243969,6.52786432,-6.75816363
2022-11-21,0.07997418,6.6078385,-6.67818945
2022-11-22,0.08893476,6.69677326,-6.58925469
2022-11-23,0.07813315,6.77490641,-6.51112154
2022-11-25,0.09769742,6.87260383,-6.41342412
2022-11-28,0.00825656,6.88086039,-6.40516756
2022-11-29,0.07133105,6.95219143,-6.33383652
2022-11-30,0.20253579,7.15472722,-6.13130073
2022-12-01,0.05498828,7.2097155,-6.07631245
2022-12-02,0.08059986,7.29031536,-5.99571259
2022-12-05,0.24560233,7.53591769,-5.75011026
2022-12-06,-0.01829625,7.51762144,-5.76840651
2022-12-07,0.07715811,7.59477955,-5.6912484
2022-12-08,0.01061346,7.60539301,-5.68063494
2022-12-09,0.18018479,7.7855778,-5.50045015
2022-12-12,0.10010018,7.88567799,-5.40034996
2022-12-13,0.01740744,7.90308543,-5.38294252
2022-12-14,0.09212344,7.99520887,-5.29081908
2022-12-15,0.0189665,8.01417537,-5.27185258
2022-12-16,0.00905895,8.02323433,-5.26279362
2022-12-19,0.04509185,8.06832617,-5.21770178
2022-12-20,-0.01855938,8.04976679,-5.23626116
2022-12-21,0.01525727,8.06502406,-5.22100389
2022-12-22,0.04936315,8.11438721,-5.17164074
2022-12-23,-0.03902701,8.07536021,-5.21066774
2022-12-27,-0.00563274,8.06972747,-5.21630048
2022-12-28,0.00861476,8.07834223,-5.20768572
2022-12-29,0.05014673,8.12848897,-5.15753898
2022-12-30,0.17583341,8.30432238,-4.98170557
2023-01-03,0.06815251,8.37247489,-4.91355306
2023-01-04,0.02070696,8.39318185,-4.8928461
2023-01-05,0.08907226,8.48225411,-4.80377384
2023-01-06,9.783e-05,8.48235193,-4.80367602
2023-01-09,0.18645154,8.66880347,-4.61722448
2023-01-10,0.0425178,8.71132128,-4.57470668
2023-01-11,0.13270643,8.84402771,-4.44200024
2023-01-12,0.02923631,8.87326401,-4.41276394
2023-01-13,0.52251306,9.39577707,-3.89025088
2023-01-17,0.04630462,9.44208169,-3.84394626
2023-01-18,0.00506887,9.44715057,-3.83887738
2023-01-19,-0.00904589,9.43810468,-3.84792327
2023-01-20,0.0925398,9.53064448,-3.75538347
2023-01-23,0.02610992,9.55675439,-3.72927356
2023-01-24,0.01845602,9.57521042,-3.71081753
2023-01-25,0.37856548,9.95377589,-3.33225206
2023-01-26,0.48425118,10.43802707,-2.84800088
2023-01-27,0.63492621,11.07295329,-2.21307466
2023-01-30,0.07549344,11.14844673,-2.13758122
2023-01-31,0.04087406,11.18932079,-2.09670716
2023-02-01,0.09652821,11.285849,-2.00017895
2023-02-02,0.3445562,11.6304052,-1.65562275
2023-02-03,0.08557036,11.71597557,-1.57005238
2023-02-06,0.04784148,11.76381705,-1.5222109
2023-02-07,0.06443195,11.828249,-1.45777895
2023-02-08,0.3480383,12.17628729,-1.10974066
2023-02-09,0.03442973,12.21071703,-1.07531092
2023-02-10,-0.02162692,12.18909011,-1.09693784
2023-02-13,0.00339844,12.19248855,-1.0935394
2023-02-14,0.07859253,12.27108107,-1.01494688
2023-02-15,0.12327829,12.39435936,-0.89166859
2023-02-16,0.18023366,12.57459302,-0.71143493
2023-02-17,0.14334877,12.7179418,-0.56808615
2023-02-21,0.04410902,12.76205082,-0.52397713
2023-02-22,0.01890141,12.78095222,-0.50507573
2023-02-23,0.08811449,12.86906672,-0.41696123
2023-02-24,0.15735612,13.02642284,-0.25960511
2023-02-27,0.04751957,13.07394241,-0.21208554
2023-02-28,0.09473597,13.16867838,-0.11734957
2023-03-01,0.27872388,13.44740226,0.0
2023-03-02,0.18474897,13.63215122,0.0
2023-03-03,0.30869664,13.94084787,0.0
2023-03-06,0.09449802,14.03534588,0.0
2023-03-07,0.07717933,14.11252522,0.0
2023-03-08,0.17674339,14.28926861,0.0
2023-03-09,0.10915257,14.39842118,0.0
2023-03-10,0.0415207,14.43994188,0.0
2023-03-13,0.02443757,14.46437945,0.0
2023-03-14,0.06911608,14.53349553,0.0
2023-03-15,0.03293803,14.56643356,0.0
2023-03-16,0.13156069,14.69799425,0.0
2023-03-17,0.04231652,14.74031077,0.0
2023-03-20,0.08017249,14.82048326,0.0
2023-03-21,0.03781866,14.85830192,0.0
2023-03-22,0.170161,15.02846292,0.0
2023-03-23,0.19277525,15.22123817,0.0
2023-03-24,0.02129808,15.24253625,0.0
2023-03-27,0.10226561,15.34480185,0.0
2023-03-28,0.01598946,15.36079131,0.0
2023-03-29,0.02146734,15.38225865,0.0
2023-03-30,0.0107308,15.39298945,0.0
2023-03-31,-0.03784176,15.35514769,-0.03784176
2023-04-03,-0.03609592,15.31905177,-0.07393768
2023-04-04,-0.00156369,15.31748807,-0.07550138
2023-04-05,0.03023282,15.34772089,-0.04526855
2023-04-06,0.10869809,15.45641898,0.0
2023-04-10,0.07882782,15.5352468,0.0
2023-04-11,0.17745152,15.71269832,0.0
2023-04-12,0.14540865,15.85810697,0.0
2023-04-13,0.126853,15.98495996,0.0
2023-04-14,0.10116665,16.08612661,0.0
2023-04-17,0.13045451,16.21658112,0.0
2023-04-18,0.09085565,16.30743677,0.0
2023-04-19,0.10290372,16.4103405,0.0
2023-04-20,-0.01424595,16.39609455,-0.01424595
2023-04-21,0.02070489,16.41679944,0.0
2023-04-24,-0.00592125,16.41087819,-0.00592125
2023-04-25,-0.03845972,16.37241847,-0.04438097
2023-04-26,0.01019233,16.38261079,-0.03418864
2023-04-27,0.02007467,16.40268546,-0.01411397
2023-04-28,0.02013517,16.42282064,0.0
2023-05-01,0.08668973,16.50951037,0.0
2023-05-02,-0.04356946,16.46594091,-0.04356946
2023-05-03,-0.03385635,16.43208456,-0.07742581
2023-05-04,-0.02366766,16.40841691,-0.10109346
2023-05-05,0.05081843,16.45923534,-0.05027503
2023-05-08,0.09996674,16.55920208,0.0
2023-05-09,0.06438845,16.62359053,0.0
2023-05-10,0.11430175,16.73789227,0.0
2023-05-11,0.19502629,16.93291857,0.0
2023-05-12,0.16765658,17.10057514,0.0
2023-05-15,0.02676207,17.12733722,0.0
2023-05-16,0.03049987,17.15783709,0.0
2023-05-17,0.12781389,17.28565098,0.0
2023-05-18,0.16579442,17.4514454,0.0
2023-05-19,0.00918959,17.46063498,0.0
2023-05-22,0.02762009,17.48825507,0.0
2023-05-23,0.0223633,17.51061838,0.0
2023-05-24,0.01783234,17.52845072,0.0
2023-05-25,0.03621431,17.56466503,0.0
2023-05-26,0.00205572,17.56672075,0.0
2023-05-30,0.0022226,17.56894335,0.0
2023-05-31,0.05821714,17.62716049,0.0
2023-06-01,0.1499817,17.77714219,0.0
2023-06-02,0.04005457,17.81719676,0.0
2023-06-05,0.00713442,17.82433118,0.0
2023-06-06,0.03027436,17.85460554,0.0
2023-06-07,0.03879345,17.89339899,0.0
2023-06-08,0.02537588,17.91877487,0.0
2023-06-09,0.02874104,17.94751591,0.0
2023-06-12,0.05698169,18.0044976,0.0
2023-06-13,0.1275594,18.13205699,0.0
2023-06-14,0.05566411,18.1877211,0.0
2023-06-15,0.10846857,18.29618967,0.0
2023-06-16,0.06130354,18.35749321,0.0
2023-06-20,0.06797996,18.42547316,0.0
2023-06-21,0.18892348,18.61439664,0.0
2023-06-22,0.11456048,18.72895712,0.0
2023-06-23,-0.00683825,18.72211888,-0.00683825
2023-06-26,0.01266265,18.73478152,0.0
2023-06-27,0.01639521,18.75117674,0.0
2023-06-28,0.01634791,18.76752465,0.0
2023-06-29,0.02862789,18.79615254,0.0
2023-06-30,0.00540531,18.80155784,0.0
2023-07-03,7.695e-05,18.80163479,0.0
2023-07-05,0.0598432,18.86147799,0.0
2023-07-06,0.19229081,19.0537688,0.0
2023-07-07,0.0061441,19.0599129,0.0
2023-07-10,0.01539404,19.07530694,0.0
2023-07-11,0.25227142,19.32757837,0.0
2023-07-12,0.31244956,19.64002792,0.0
2023-07-13,0.43669792,20.07672585,0.0
2023-07-14,0.19234393,20.26906978,0.0
2023-07-17,0.19773381,20.46680358,0.0
2023-07-18,0.1918695,20.65867308,0.0
2023-07-19,0.22724697,20.88592005,0.0
2023-07-20,0.24217376,21.12809381,0.0
2023-07-21,0.21263241,21.34072622,0.0
2023-07-24,0.26828989,21.60901611,0.0
2023-07-25,0.1420076,21.75102371,0.0
2023-07-26,0.15253672,21.90356043,0.0
2023-07-27,0.12644252,22.03000295,0.0
2023-07-28,0.15310847,22.18311143,0.0
2023-07-31,0.16923663,22.35234806,0.0
2023-08-01,0.16791454,22.5202626,0.0
2023-08-02,0.18608413,22.70634672,0.0
2023-08-03,0.14671307,22.8530598,0.0
2023-08-04,0.17470734,23.02776714,0.0
2023-08-07,0.03054687,23.05831401,0.0
2023-08-08,0.04861329,23.1069273,0.0
2023-08-09,0.10911339,23.2160407,0.0
2023-08-10,0.01372945,23.22977014,0.0
2023-08-11,0.00174437,23.23151451,0.0
2023-08-14,0.02090831,23.25242282,0.0
2023-08-15,0.03482951,23.28725233,0.0
2023-08-16,0.00818322,23.29543555,0.0
2023-08-17,0.07482631,23.37026187,0.0
2023-08-18,0.02774872,23.39801058,0.0
2023-08-21,0.08428423,23.48229481,0.0
2023-08-22,0.06935727,23.55165208,0.0
2023-08-23,0.03153322,23.5831853,0.0
2023-08-24,-0.02115288,23.56203242,-0.02115288
2023-08-25,0.07993466,23.64196708,0.0
2023-08-28,0.05593784,23.69790492,0.0
