period,drawdown
2023-07-26,0.0
2023-07-27,0.0
2023-07-28,0.0
2023-07-31,0.0
2023-08-01,0.0
2023-08-02,0.0
2023-08-03,0.0
2023-08-04,0.0
2023-08-07,0.0
2023-08-08,0.0
2023-08-09,0.0
2023-08-10,0.0
2023-08-11,0.0
2023-08-14,0.0
2023-08-15,0.0
2023-08-16,0.0
2023-08-17,0.0
2023-08-18,0.0
2023-08-21,0.0
2023-08-22,0.0
2023-08-23,0.0
2023-08-24,-0.02115288
2023-08-25,0.0
2023-08-28,0.0
2023-08-29,0.0
2023-08-30,0.0
2023-08-31,0.0
2023-09-01,0.0
2023-09-05,0.0
2023-09-06,0.0
2023-09-07,0.0
2023-09-08,0.0
2023-09-11,0.0
2023-09-12,0.0
2023-09-13,0.0
2023-09-14,0.0
2023-09-15,0.0
2023-09-18,0.0
2023-09-19,0.0
2023-09-20,0.0
2023-09-21,-0.0074785
2023-09-22,0.0
2023-09-25,0.0
2023-09-26,0.0
2023-09-27,0.0
2023-09-28,-6.09e-05
2023-09-29,-0.00862565
2023-10-02,-0.05201606
2023-10-03,-0.0722723
2023-10-04,-0.0854573
2023-10-05,-0.13793619
2023-10-06,-0.15648075
2023-10-09,-0.18553874
2023-10-10,-0.18187138
2023-10-11,-0.18876403
2023-10-12,-0.1935045
2023-10-13,-0.22932891
2023-10-16,-0.28868644
2023-10-17,-0.34704115
2023-10-18,-0.39018131
2023-10-19,-0.47799011
2023-10-20,-0.54261904
2023-10-23,-0.59364987
2023-10-24,-0.63001164
2023-10-25,-0.65580034
2023-10-26,-0.67673307
2023-10-27,-0.70332084
2023-10-30,-0.7245716
2023-10-31,-0.77278543
2023-11-01,-0.81884409
2023-11-02,-0.83131727
2023-11-03,-0.86332563
2023-11-06,-0.91523903
2023-11-07,-0.91553315
2023-11-08,-0.92373397
2023-11-09,-0.92725063
2023-11-10,-0.92821088
2023-11-13,-0.93214493
2023-11-14,-0.94896927
2023-11-15,-0.94605218
2023-11-16,-0.95194361
2023-11-17,-0.99082211
2023-11-20,-1.00166501
2023-11-21,-1.0482357
2023-11-22,-1.07730204
2023-11-24,-1.07653276
2023-11-27,-1.04745529
2023-11-28,-1.05752318
2023-11-29,-1.19251165
2023-11-30,-1.29257844
2023-12-01,-1.31456021
2023-12-04,-1.33747659
2023-12-05,-1.32395456
2023-12-06,-1.31783592
2023-12-07,-1.34059669
2023-12-08,-1.34417897
2023-12-11,-1.33516566
2023-12-12,-1.3430413
2023-12-13,-1.32878582
2023-12-14,-1.29337551
2023-12-15,-1.32732737
2023-12-18,-1.34365609
2023-12-19,-1.30572253
2023-12-20,-1.26749753
2023-12-21,-1.1996143
2023-12-22,-1.19696289
2023-12-26,-1.18109826
2023-12-27,-1.1810548
2023-12-28,-1.08670301
2023-12-29,-1.01514188
2024-01-02,-0.99191328
2024-01-03,-0.97275831
2024-01-04,-0.96013562
2024-01-05,-0.94813631
2024-01-08,-0.94944578
2024-01-09,-0.9216162
2024-01-10,-0.91433399
2024-01-11,-0.89612643
2024-01-12,-0.86911951
2024-01-16,-0.90673432
2024-01-17,-0.92937073
2024-01-18,-0.96044023
2024-01-19,-1.00900788
2024-01-22,-1.00314887
2024-01-23,-1.06267428
2024-01-24,-1.05236655
2024-01-25,-1.05480573
2024-01-26,-1.05873414
2024-01-29,-1.05655624
2024-01-30,-1.07332833
2024-01-31,-1.07334535
2024-02-01,-1.02174145
2024-02-02,-0.95323778
2024-02-05,-0.88366064
2024-02-06,-0.79543042
2024-02-07,-0.67523269
2024-02-08,-0.55666837
2024-02-09,-0.42871048
2024-02-12,-0.29613564
2024-02-13,-0.25824475
2024-02-14,-0.22872699
2024-02-15,-0.22053181
2024-02-16,-0.21521793
2024-02-20,-0.24367147
2024-02-21,-0.25180401
2024-02-22,-0.26173164
2024-02-23,-0.24988697
2024-02-26,-0.24746181
2024-02-27,-0.14444815
2024-02-28,-0.10667142
2024-02-29,-0.00071422
2024-03-01,0.0
2024-03-04,-0.01819047
2024-03-05,0.0
2024-03-06,0.0
2024-03-07,0.0
2024-03-08,0.0
2024-03-11,-0.00847387
2024-03-12,0.0
2024-03-13,0.0
2024-03-14,-0.00418132
2024-03-15,0.0
2024-03-18,0.0
2024-03-19,0.0
2024-03-20,0.0
2024-03-21,-0.01244839
2024-03-22,-0.02508091
2024-03-25,-0.05105362
2024-03-26,-0.02617146
2024-03-27,-0.03030482
2024-03-28,-0.04584319
2024-04-01,-0.03716035
2024-04-02,-0.02866034
2024-04-03,-0.05692388
2024-04-04,-0.10635329
2024-04-05,-0.15701509
2024-04-08,-0.17498351
2024-04-09,-0.21050044
2024-04-10,-0.26626188
2024-04-11,-0.30051942
2024-04-12,-0.2682915
2024-04-15,-0.18096571
2024-04-16,-0.20282359
2024-04-17,-0.18918006
2024-04-18,-0.16227184
2024-04-19,-0.1873189
2024-04-22,-0.19156203
2024-04-23,-0.1823141
2024-04-24,-0.18363549
2024-04-25,-0.21981846
2024-04-26,-0.23250557
2024-04-29,-0.20960076
2024-04-30,-0.22559554
2024-05-01,-0.22563547
2024-05-02,-0.22432792
2024-05-03,-0.208747
2024-05-06,-0.18099183
2024-05-07,-0.14486648
2024-05-08,-0.17835491
2024-05-09,-0.21089022
2024-05-10,-0.22207272
2024-05-13,-0.24499909
2024-05-14,-0.29347086
2024-05-15,-0.33082395
2024-05-16,-0.31101704
2024-05-17,-0.32824207
2024-05-20,-0.30689201
2024-05-21,-0.30488828
2024-05-22,-0.3068698
2024-05-23,-0.3059148
2024-05-24,-0.32265065
2024-05-28,-0.34742181
2024-05-29,-0.38514696
2024-05-30,-0.43492824
2024-05-31,-0.39639603
2024-06-03,-0.40342316
2024-06-04,-0.40533661
2024-06-05,-0.38374134
2024-06-06,-0.37945709
2024-06-07,-0.36778502
2024-06-10,-0.36778229
2024-06-11,-0.3899336
2024-06-12,-0.39419957
2024-06-13,-0.38275816
2024-06-14,-0.33041466
2024-06-17,-0.34487084
2024-06-18,-0.34671643
2024-06-20,-0.3363642
2024-06-21,-0.34941585
2024-06-24,-0.35104001
2024-06-25,-0.37416602
2024-06-26,-0.36194185
2024-06-27,-0.37285168
2024-06-28,-0.37263016
2024-07-01,-0.39836336
2024-07-02,-0.40630831
2024-07-03,-0.42114215
2024-07-05,-0.43855485
2024-07-08,-0.47368595
2024-07-09,-0.49500724
2024-07-10,-0.51671746
2024-07-11,-0.51824237
2024-07-12,-0.52037911
2024-07-15,-0.46321793
2024-07-16,-0.46015385
2024-07-17,-0.50318669
2024-07-18,-0.53023837
2024-07-19,-0.56291002
2024-07-22,-0.49360188
2024-07-23,-0.45602406
2024-07-24,-0.48167251
2024-07-25,-0.48351305
2024-07-26,-0.50070798
2024-07-29,-0.53473087
2024-07-30,-0.53940912
2024-07-31,-0.54367703
2024-08-01,-0.54111724
2024-08-02,-0.6009795
2024-08-05,-0.63460002
2024-08-06,-0.67436571
2024-08-07,-0.74913413
2024-08-08,-0.80792755
2024-08-09,-0.80771892
2024-08-12,-0.8885389
2024-08-13,-0.94630996
2024-08-14,-1.00886736
2024-08-15,-1.0596748
2024-08-16,-1.05226462
2024-08-19,-1.01805225
2024-08-20,-0.99962625
2024-08-21,-0.98366697
2024-08-22,-0.993324
2024-08-23,-0.99284171
2024-08-26,-0.99531362
2024-08-27,-1.00252945
2024-08-28,-0.95764267
2024-08-29,-0.95283777
2024-08-30,-0.95471807
2024-09-03,-0.95969183
2024-09-04,-0.96789034
2024-09-05,-0.97463181
2024-09-06,-0.97281686
2024-09-09,-0.99973307
2024-09-10,-1.0845116
2024-09-11,-1.06587223
2024-09-12,-1.06885266
2024-09-13,-1.03318083
2024-09-16,-1.02590686
2024-09-17,-1.01701018
2024-09-18,-1.03428433
2024-09-19,-1.0227127
2024-09-20,-1.05499258
2024-09-23,-1.06341696
2024-09-24,-1.06048802
2024-09-25,-1.05669849
2024-09-26,-1.07918613
2024-09-27,-1.03092072
2024-09-30,-0.98646048
2024-10-01,-1.02479088
2024-10-02,-1.02597745
2024-10-03,-1.04391305
2024-10-04,-1.08015353
2024-10-07,-1.12540586
2024-10-08,-1.1187611
2024-10-09,-1.04633301
2024-10-10,-1.03514737
2024-10-11,-0.95451094
2024-10-14,-0.89691665
2024-10-15,-0.89523128
2024-10-16,-0.85052157
2024-10-17,-0.82583349
2024-10-18,-0.8293439
2024-10-21,-0.77230025
2024-10-22,-0.72032954
2024-10-23,-0.62442669
2024-10-24,-0.60193375
2024-10-25,-0.42033354
2024-10-28,-0.37791282
2024-10-29,-0.34708571
2024-10-30,-0.32105081
2024-10-31,-0.31917798
2024-11-01,-0.31359235
2024-11-04,-0.31503027
2024-11-05,-0.31424148
2024-11-06,-0.33264928
2024-11-07,-0.32953225
2024-11-08,-0.35463427
2024-11-11,-0.30977662
2024-11-12,-0.31483217
2024-11-13,-0.35198062
2024-11-14,-0.39402293
2024-11-15,-0.4231058
2024-11-18,-0.48662498
2024-11-19,-0.53199403
2024-11-20,-0.59685952
2024-11-21,-0.68199919
2024-11-22,-0.78221968
2024-11-25,-0.86563547
2024-11-26,-0.9173417
2024-11-27,-0.90945075
2024-11-29,-0.89486747
2024-12-02,-0.83635836
2024-12-03,-0.87811835
2024-12-04,-0.89076862
2024-12-05,-0.8698158
2024-12-06,-0.85153275
2024-12-09,-0.85191988
2024-12-10,-0.76967258
2024-12-11,-0.67844196
2024-12-12,-0.64489955
2024-12-13,-0.67469728
2024-12-16,-0.68294785
2024-12-17,-0.71207769
2024-12-18,-0.7345055
2024-12-19,-0.7508555
2024-12-20,-0.73221495
2024-12-23,-0.69210849
2024-12-24,-0.6667783
2024-12-26,-0.63662371
2024-12-27,-0.64163086
2024-12-30,-0.66292179
2024-12-31,-0.69084946
2025-01-02,-0.73917485
2025-01-03,-0.77235274
2025-01-06,-0.80909242
2025-01-07,-0.80888453
2025-01-08,-0.80651414
2025-01-10,-0.84985713
2025-01-13,-0.84961557
2025-01-14,-0.84377871
2025-01-15,-0.8532308
2025-01-16,-0.82550478
2025-01-17,-0.83104269
2025-01-21,-0.84145925
2025-01-22,-0.80306682
2025-01-23,-0.78864823
2025-01-24,-0.76792666
2025-01-27,-0.78490494
2025-01-28,-0.77811299
2025-01-29,-0.79089798
2025-01-30,-0.78993625
2025-01-31,-0.81344188
2025-02-04,-0.81800457
2025-02-05,-0.83898488
2025-02-06,-0.85908453
2025-02-07,-0.91663937
2025-02-10,-0.91565985
2025-02-11,-0.9531526
2025-02-12,-0.99810703
2025-02-13,-1.01788864
2025-02-14,-1.03576025
2025-02-18,-1.08288047
2025-02-19,-1.08279799
2025-02-20,-1.08394131
2025-02-21,-1.09090085
2025-02-24,-1.07707758
2025-02-25,-1.12147441
2025-02-26,-1.14905846
2025-02-27,-1.2139475
2025-02-28,-1.24623896
2025-03-03,-1.315759
2025-03-04,-1.34564357
2025-03-05,-1.35622168
2025-03-06,-1.38595787
2025-03-07,-1.43888512
2025-03-10,-1.53307234
2025-03-11,-1.55107591
2025-03-12,-1.57745112
2025-03-13,-1.65221836
2025-03-14,-1.73747201
2025-03-17,-1.82145071
2025-03-18,-1.89554871
2025-03-19,-1.92216979
2025-03-20,-1.97358513
2025-03-21,-2.01620026
2025-03-24,-2.0590931
2025-03-25,-2.10778079
2025-03-26,-2.14129308
2025-03-27,-2.17635504
2025-03-28,-2.28535668
2025-03-31,-2.33287387
2025-04-01,-2.35725464
2025-04-02,-2.41015017
2025-04-03,-2.52900326
2025-04-04,-2.6197578
2025-04-07,-2.7062547
2025-04-08,-2.74069304
2025-04-09,-2.77902893
2025-04-10,-2.80261765
2025-04-11,-2.8716626
2025-04-14,-2.97090378
2025-04-15,-2.99524283
2025-04-16,-2.99943633
2025-04-17,-3.08210196
2025-04-21,-3.10697296
2025-04-22,-3.13245337
2025-04-23,-3.20412826
2025-04-24,-3.21141461
2025-04-25,-3.22621775
2025-04-28,-3.22012876
2025-04-29,-3.2937627
2025-04-30,-3.35390054
2025-05-01,-3.36967562
2025-05-02,-3.39599124
2025-05-05,-3.39527272
2025-05-06,-3.28651949
2025-05-07,-3.24346749
2025-05-08,-3.21956531
2025-05-09,-3.22550417
2025-05-12,-3.23701946
2025-05-13,-3.14926049
2025-05-14,-3.13312188
2025-05-15,-3.10255848
2025-05-16,-3.10656139
2025-05-19,-2.98644685
2025-05-20,-2.94604083
2025-05-21,-2.94169499
2025-05-22,-2.92687188
2025-05-23,-2.89709233
2025-05-27,-2.87833516
2025-05-28,-2.86186551
2025-05-29,-2.81265676
2025-05-30,-2.69653257
2025-06-02,-2.4938206
2025-06-03,-2.36170789
2025-06-04,-2.36715877
2025-06-05,-2.38270557
2025-06-06,-2.35750093
2025-06-09,-2.28197684
2025-06-10,-2.22232561
2025-06-11,-2.18349797
2025-06-12,-2.17714611
2025-06-13,-2.10471274
2025-06-16,-2.13119343
2025-06-17,-2.14881955
2025-06-18,-2.16258045
2025-06-20,-2.17189932
2025-06-23,-2.16733781
2025-06-24,-2.15896385
2025-06-25,-2.16773339
2025-06-26,-2.15238934
2025-06-27,-2.16096585
2025-06-30,-2.18270689
2025-07-01,-2.18659837
2025-07-02,-2.19386512
2025-07-03,-2.19117661
2025-07-07,-2.18231313
2025-07-08,-2.20528668
2025-07-09,-2.21816782
2025-07-10,-2.21820305
2025-07-11,-2.22268897
2025-07-14,-2.19388953
2025-07-15,-2.17243775
2025-07-16,-2.15849528
2025-07-17,-2.13885024
2025-07-18,-2.10280991
2025-07-21,-2.06171658
2025-07-22,-2.03849581
2025-07-23,-2.05139022
2025-07-24,-2.04421832
2025-07-25,-1.99654682
2025-07-28,-1.93249353
2025-07-29,-1.88580045
2025-07-30,-1.84384049
2025-07-31,-1.64995438
2025-08-01,-1.64326944
2025-08-04,-1.57023135
2025-08-05,-1.46619309
2025-08-06,-1.30422967
2025-08-07,-1.25744611
2025-08-08,-1.15595084
2025-08-11,-1.08003312
2025-08-12,-1.03000034
2025-08-13,-0.86556659
2025-08-14,-0.49556755
2025-08-15,-0.29757862
2025-08-18,-0.17259447
2025-08-19,0.0
2025-08-20,-0.03387682
2025-08-21,-0.08061792
2025-08-22,-0.11799902
2025-08-25,-0.15987225
2025-08-26,-0.17272743
2025-08-27,-0.03531142
2025-08-28,-0.01087935
2025-08-29,-0.00128643
2025-09-02,-0.00895267
2025-09-03,0.0
2025-09-04,-0.00815015
2025-09-05,0.0
2025-09-08,0.0
2025-09-09,0.0
2025-09-10,0.0
2025-09-11,0.0
2025-09-12,0.0
2025-09-15,0.0
2025-09-16,0.0
2025-09-17,0.0
2025-09-18,-0.0067106
2025-09-19,0.0
2025-09-22,0.0
2025-09-23,0.0
2025-09-24,0.0
2025-09-25,0.0
2025-09-26,0.0
2025-09-29,0.0
2025-09-30,0.0
2025-10-01,0.0
2025-10-02,0.0
2025-10-03,0.0
2025-10-06,-0.00929704
2025-10-07,-0.01266017
2025-10-08,-0.00928509
2025-10-09,0.0
2025-10-10,-0.01161743
2025-10-13,0.0
2025-10-14,0.0
2025-10-15,0.0
2025-10-16,0.0
2025-10-17,0.0
2025-10-20,0.0
2025-10-21,0.0
2025-10-22,-0.0341137
2025-10-23,0.0
2025-10-24,-0.01603792
2025-10-27,-0.04007065
2025-10-28,-0.02171565
2025-10-29,-0.02718093
2025-10-30,-0.02066621
2025-10-31,-0.01715293
2025-11-03,0.0
2025-11-04,0.0
2025-11-05,0.0
2025-11-06,0.0
2025-11-07,-0.00359874
2025-11-10,0.0
2025-11-11,0.0
2025-11-12,0.0
2025-11-13,-0.01721428
2025-11-14,-0.02325307
2025-11-17,-0.0696191
2025-11-18,-0.11289773
2025-11-19,-0.11389392
2025-11-20,-0.13749771
2025-11-21,-0.16365299
2025-11-24,-0.17540719
2025-11-25,-0.19507785
2025-11-26,-0.21726286
2025-11-28,-0.19630641
2025-12-01,-0.23598178
2025-12-02,-0.29368799
2025-12-03,-0.30712247
2025-12-04,-0.28321564
2025-12-05,-0.25475295
2025-12-08,-0.25664973
2025-12-09,-0.2518706
2025-12-10,-0.23835607
2025-12-11,-0.24521153
2025-12-12,-0.21083236
2025-12-15,-0.21078384
2025-12-16,-0.20178734
2025-12-17,-0.22874907
2025-12-18,-0.24104108
2025-12-19,-0.23306062
2025-12-22,-0.21504928
2025-12-23,-0.20100626
2025-12-24,-0.16781893
2025-12-26,-0.13459163
2025-12-29,-0.13568146
2025-12-30,-0.13353774
2026-01-06,-0.14146794
2026-01-12,-0.10710316
2026-01-13,-0.10322401
2026-01-14,-0.09876394
2026-01-15,-0.09438871
2026-01-16,-0.09022948
2026-01-20,-0.07993297
2026-01-21,-0.0656637
2026-01-22,-0.05664738
2026-01-23,-0.03846744
2026-01-26,-0.03521
2026-01-27,-0.03190501
2026-01-28,-0.04118772
2026-01-29,-0.0377629
2026-01-30,-0.03713766
2026-02-02,-0.03342363
2026-02-03,-0.02960522
2026-02-04,-0.02601724
2026-02-05,-0.02256318
2026-02-10,-0.01961192
2026-02-11,-0.02044017
2026-02-13,-0.02325326
2026-02-17,-0.02431039
2026-02-18,-0.04177947
2026-02-19,-0.04385895
2026-02-20,-0.05375246
2026-02-23,-0.05541812
2026-02-24,-0.05623561
2026-02-25,-0.07072523
2026-02-26,-0.0728623
2026-02-27,-0.07510966
2026-03-02,-0.10948542
2026-03-03,-0.1377776
2026-03-04,-0.1398048
2026-03-05,-0.16194306
2026-03-06,-0.18117872
2026-03-09,-0.19615269
2026-03-10,-0.20331478
2026-03-11,-0.21601919
2026-03-12,-0.22450811
2026-03-13,-0.26640138
2026-03-16,-0.28505824
2026-03-17,-0.29178544
2026-03-18,-0.29140621
2026-03-19,-0.29272028
2026-03-20,-0.30364835
2026-03-23,-0.30375157
2026-03-24,-0.30437493
2026-03-25,-0.32003922
2026-03-26,-0.33238596
2026-03-27,-0.34563768
2026-03-30,-0.35977812
2026-03-31,-0.3687663
2026-04-01,-0.36916739
2026-04-02,-0.37051289
2026-04-06,-0.37448873
2026-04-07,-0.38398357
2026-04-08,-0.38479441
2026-04-09,-0.38543633
2026-04-10,-0.38741915
2026-04-13,-0.38961689
2026-04-14,-0.38607881
2026-04-24,-0.37855451
2026-04-27,-0.35359853
2026-04-28,-0.18006677
2026-04-30,-0.17983701
2026-05-06,-0.17629522
2026-05-07,-0.17664859
2026-05-08,-0.1787908
