period,portfolio_return,cumulative_net_return,drawdown
2025-10-23,-0.0209804,12.1273468,-3.7653802
2025-10-27,0.030678,12.1580248,-3.7347022
2025-10-29,0.003617,12.1616418,-3.7310852
2025-10-31,0.069365,12.2310068,-3.6617202
2025-11-03,0.0359016,12.2669084,-3.6258186
2025-11-04,-0.0225,12.2444084,-3.6483186
2025-11-05,-0.0151948,12.2292136,-3.6635134
2025-11-07,-0.033077,12.1961366,-3.6965904
2025-11-10,0.0180194,12.214156,-3.678571
2025-11-11,-0.01,12.204156,-3.688571
2025-11-17,-0.0889352,12.1152208,-3.7775062
2025-11-20,-0.0864858,12.028735,-3.863992
2025-11-28,0.0367662,12.0655012,-3.8272258
2025-12-01,0.016396,12.0818972,-3.8108298
2025-12-04,-0.0159396,12.0659576,-3.8267694
2025-12-05,-0.0145978,12.0513598,-3.8413672
2025-12-15,-0.0178088,12.033551,-3.859176
2025-12-16,0.0042366,12.0377876,-3.8549394
2025-12-17,0.019459,12.0572466,-3.8354804
2025-12-18,0.060939,12.1181856,-3.7745414
2025-12-22,0.0476744,12.16586,-3.726867
