period,drawdown
2023-05-18,-1.0226072
2023-05-19,-1.0165056
2023-05-22,-1.0244576
2023-05-23,-1.0328148
2023-05-25,-1.0188712
2023-05-31,-1.0501954
2023-06-01,-1.0050722
2023-06-06,-1.0246112
2023-06-12,-1.0528204
2023-06-14,-1.0276634
2023-06-15,-1.0058248
2023-06-16,-0.9817676
2023-06-22,-0.9897776
2023-06-23,-1.0608048
2023-06-26,-1.0193258
2023-06-27,-1.0022736
2023-06-28,-1.0909604
2023-06-29,-1.1412318
2023-07-03,-1.1683306
2023-07-05,-1.1862586
2023-07-06,-1.2090036
2023-07-07,-1.2350768
2023-07-10,-1.2536428
2023-07-11,-1.2756128
2023-07-12,-1.2976588
2023-07-13,-1.3071948
2023-07-14,-1.2895716
2023-07-17,-1.2569778
2023-07-18,-1.3188154
2023-07-20,-1.2772672
2023-07-26,-1.329816
2023-07-27,-1.3780454
2023-07-28,-1.3710138
2023-07-31,-1.3555036
2023-08-04,-1.3315158
2023-09-14,-1.2942858
2023-09-15,-1.24096
2023-09-18,-1.2598914
2023-09-19,-1.2879242
2023-10-02,-1.3267132
2023-10-03,-1.3796048
2023-10-04,-1.4290962
2023-10-05,-1.4848686
2023-10-13,-1.5567554
2023-10-17,-1.5875554
2023-10-19,-1.7169224
2023-10-20,-1.7773986
2023-11-01,-1.8156194
2023-11-06,-1.9064026
2023-11-16,-1.9641368
2023-11-17,-2.0452204
2023-11-29,-2.06445
2023-11-30,-2.0774414
2023-12-07,-2.0843724
2023-12-08,-2.082584
2023-12-11,-2.0439108
2023-12-19,-1.9464304
2023-12-20,-1.8482324
2023-12-21,-1.759623
2023-12-26,-1.6582436
2023-12-27,-1.604315
2023-12-28,-1.3406982
2023-12-29,-1.115222
2024-01-02,-1.0606216
2024-01-03,-0.9739124
2024-01-04,-0.9017436
2024-01-05,-0.8412492
2024-01-08,-0.754546
2024-01-09,-0.5834744
2024-01-10,-0.499412
2024-01-11,-0.4175898
2024-01-12,-0.2734714
2024-01-16,-0.2234714
2024-01-17,-0.225809
2024-01-18,-0.238107
2024-01-19,-0.2616738
2024-01-22,-0.265784
2024-01-23,-0.3152814
2024-01-24,-0.333352
2024-01-25,-0.3624108
2024-01-26,-0.4029756
2024-01-29,-0.3872652
2024-01-30,-0.4458242
2024-01-31,-0.4961506
2024-02-02,-0.6120162
2024-02-07,-0.6709424
2024-02-08,-0.7352708
2024-02-09,-0.775659
2024-02-12,-0.7669572
2024-02-13,-0.7727536
2024-02-15,-0.736485
2024-03-01,-0.7001762
2024-03-19,-0.680028
2024-03-20,-0.648103
2024-03-21,-0.6948662
2024-03-22,-0.734613
2024-03-25,-0.782129
2024-03-26,-0.862779
2024-03-27,-0.9574334
2024-03-28,-1.023079
2024-04-01,-1.085343
2024-04-02,-1.174119
2024-04-03,-1.2701522
2024-04-04,-1.360055
2024-04-05,-1.4630074
2024-04-08,-1.5702054
2024-04-09,-1.651231
2024-04-10,-1.7784196
2024-04-11,-1.8378752
2024-04-12,-1.8801682
2024-04-15,-1.9243214
2024-04-16,-1.9624194
2024-04-17,-1.9263194
2024-04-24,-1.9386142
2024-04-25,-1.9462866
2024-05-09,-1.954421
2024-05-10,-2.0466874
2024-05-13,-2.0878058
2024-05-14,-2.1254158
2024-05-15,-2.142281
2024-05-16,-2.1611046
2024-05-17,-2.2119536
2024-05-28,-2.2270678
2024-05-29,-2.2486892
2024-06-07,-2.2404778
2024-06-10,-2.2623078
2024-06-11,-2.327855
2024-06-12,-2.379514
2024-06-17,-2.3715878
2024-06-18,-2.3493414
2024-07-17,-2.4173696
2024-07-18,-2.4689918
2024-07-19,-2.5073876
2024-07-22,-2.3693088
2024-07-23,-2.2656698
2024-07-24,-2.2742178
2024-07-25,-2.296457
2024-08-15,-2.3628994
2024-08-16,-2.3766954
2024-08-19,-2.3669354
2024-08-20,-2.4249698
2024-08-21,-2.4702904
2024-08-22,-2.5223032
2024-08-23,-2.5683706
2024-08-26,-2.610393
2024-08-27,-2.6606098
2024-08-28,-2.7215054
2024-08-29,-2.773811
2024-08-30,-2.8245618
2024-09-03,-2.8530312
2024-09-04,-2.8355314
2024-09-06,-2.8424872
2024-09-09,-2.8898552
2024-09-10,-2.9358302
2024-09-11,-2.7903448
2024-09-18,-2.8164306
2024-10-01,-2.8662926
2024-10-02,-2.8918926
2024-10-03,-2.8399424
2024-10-07,-2.7532766
2024-10-09,-2.5077864
2024-10-10,-2.3596112
2024-10-11,-2.1766352
2024-10-14,-2.0979694
2024-10-15,-2.0218504
2024-10-16,-1.9405882
2024-10-21,-1.8462522
2024-10-23,-1.853282
2024-10-31,-1.821444
2024-11-01,-1.7904308
2024-11-04,-1.7794196
2024-11-05,-1.7588524
2024-11-06,-1.7532852
2024-11-07,-1.7432552
2024-11-08,-1.7148174
2024-11-11,-1.6863178
2024-11-12,-1.6643098
2024-11-13,-1.6946378
2024-11-14,-1.695114
2024-11-15,-1.7081646
2024-11-18,-1.7307122
2024-11-19,-1.7435618
2024-11-20,-1.8055618
2024-11-21,-1.8928726
2024-11-22,-1.9931294
2024-11-25,-2.1069754
2024-11-26,-2.2389046
2024-11-27,-2.3511174
2024-11-29,-2.3562194
2024-12-02,-2.3276446
2024-12-03,-2.335494
2024-12-04,-2.339896
2024-12-06,-2.358665
2024-12-09,-2.3632778
2024-12-10,-2.4100356
2024-12-13,-2.444566
2024-12-16,-2.4728954
2024-12-17,-2.5480138
2024-12-18,-2.6335008
2024-12-19,-2.6928914
2024-12-20,-2.687576
2024-12-23,-2.641193
2024-12-24,-2.5987866
2025-01-06,-2.6580702
2025-01-16,-2.5673626
2025-01-22,-2.553574
2025-01-23,-2.5431484
2025-02-07,-2.633037
2025-02-10,-2.7128666
2025-02-11,-2.7360914
2025-02-12,-2.8215034
2025-02-13,-2.8572494
2025-02-18,-2.9005044
2025-02-19,-2.9460554
2025-02-20,-2.9827968
2025-02-21,-3.0280814
2025-02-25,-3.072381
2025-02-26,-3.1121064
2025-02-27,-3.1522638
2025-02-28,-3.1787386
2025-03-03,-3.2138982
2025-03-04,-3.232636
2025-03-05,-3.23942
2025-03-20,-3.287383
2025-03-21,-3.3327896
2025-03-24,-3.3258104
2025-03-25,-3.365433
2025-03-26,-3.4008076
2025-03-28,-3.473506
2025-03-31,-3.5520094
2025-04-24,-3.51921
2025-04-25,-3.4721478
2025-04-28,-3.4182672
2025-04-30,-3.4086924
2025-05-01,-3.298542
2025-05-05,-3.2680762
2025-05-06,-3.2443168
2025-05-16,-3.3461734
2025-05-30,-3.2906674
2025-06-02,-3.1842426
2025-06-03,-3.1223876
2025-06-04,-3.0584938
2025-06-05,-2.9332958
2025-06-06,-2.9506446
2025-06-09,-2.8044682
2025-06-10,-2.64668
2025-06-11,-2.5469574
2025-06-12,-2.485478
2025-06-13,-2.3746452
2025-06-16,-2.3783752
2025-06-17,-2.3945108
2025-06-18,-2.4418456
2025-06-20,-2.47406
2025-06-23,-2.4130784
2025-06-24,-2.4134834
2025-06-25,-2.442088
2025-06-26,-2.466108
2025-07-01,-2.4796954
2025-07-02,-2.535106
2025-07-03,-2.5864488
2025-07-07,-2.6455166
2025-07-08,-2.7285994
2025-07-09,-2.8702686
2025-07-10,-2.9389276
2025-07-11,-3.0008424
2025-07-14,-3.0096728
2025-07-15,-3.0385616
2025-07-17,-3.0204062
2025-07-24,-3.0211326
2025-07-25,-3.0655788
2025-07-28,-3.0958924
2025-07-29,-3.11995
2025-07-30,-3.1033288
2025-07-31,-3.0821134
2025-08-01,-3.0705344
2025-08-04,-3.0379156
2025-08-06,-2.944256
