date,regime_label,spy_close,iwm_close,spy_sma_60,iwm_sma_60,spy_vol_20,iwm_vol_20,spy_drawdown_60,iwm_drawdown_60
2024-08-06,INSUFFICIENT_HISTORY,511.38968,200.48671,,,0.012385181701241118,0.021064014184639778,,
2024-08-07,INSUFFICIENT_HISTORY,507.97156,198.11304,,,0.012022930470527325,0.021141637290345204,,
2024-08-08,INSUFFICIENT_HISTORY,519.71454,202.92903,,,0.013381372138801733,0.02023748110038755,,
2024-08-09,INSUFFICIENT_HISTORY,522.0062,202.50728,,,0.013323811595073422,0.020026945828337195,,
2024-08-12,INSUFFICIENT_HISTORY,522.2805,200.68289,,,0.01328793874729054,0.019497581490417425,,
2024-08-13,INSUFFICIENT_HISTORY,530.86975,203.98836,,,0.013835573811803982,0.0180872937956631,,
2024-08-14,INSUFFICIENT_HISTORY,532.54456,202.72305,,,0.01357876401941809,0.018028224740112894,,
2024-08-15,INSUFFICIENT_HISTORY,541.6725,207.98044,,,0.014071794023649751,0.018757785871817513,,
2024-08-16,INSUFFICIENT_HISTORY,542.8869,208.52972,,,0.013986724051735787,0.018753143013617166,,
2024-08-19,INSUFFICIENT_HISTORY,548.0777,211.07994,,,0.013960282386055867,0.018597748726720258,,
2024-08-20,INSUFFICIENT_HISTORY,547.18646,208.618,,,0.01396074610455271,0.018532088855892158,,
2024-08-21,INSUFFICIENT_HISTORY,549.0669,211.33498,,,0.01285417072731928,0.018238934072395192,,
2024-08-22,INSUFFICIENT_HISTORY,544.7575,209.47134,,,0.012943557142224916,0.018068556964753724,,
2024-08-23,INSUFFICIENT_HISTORY,550.5458,216.16078,,,0.012922005140670028,0.01916959424176297,,
2024-08-26,INSUFFICIENT_HISTORY,549.23334,216.22943,,,0.012952269382096015,0.01901241584792151,,
2024-08-27,INSUFFICIENT_HISTORY,549.9875,214.55217,534.3432652791341,205.08213526407877,0.012859338470986187,0.019062801918908207,-0.005842156199483917,-0.02609086841423558
2024-08-28,INSUFFICIENT_HISTORY,546.7947,213.1005,534.8688278198242,205.29824651082356,0.012500101873567636,0.01904464787502538,-0.011613482336836012,-0.03268040765834712
2024-08-29,INSUFFICIENT_HISTORY,546.8436,214.62082,535.3856063842774,205.58273391723634,0.012001628816546,0.017637950682455595,-0.011524999922771006,-0.025779251093327238
2024-08-30,INSUFFICIENT_HISTORY,552.0638,215.86652,535.8872085571289,205.8376096089681,0.011143043085330082,0.01548259404443585,-0.002089045524091726,-0.02012470233931174
2024-09-03,INSUFFICIENT_HISTORY,540.7029,209.26537,536.1996251424154,206.00643005371094,0.009951920361699637,0.015297516945326477,-0.02262501947275075,-0.050089073099508385
2024-09-04,INSUFFICIENT_HISTORY,539.5962,208.91226,536.5041722615559,206.20832748413085,0.00991789697938538,0.01520590251450904,-0.024625472255577763,-0.05169190404486068
2024-09-05,INSUFFICIENT_HISTORY,538.28375,207.87254,536.7599990844726,206.38164774576822,0.009749523730439245,0.014948376901791214,-0.026997838028196997,-0.05641146230878025
2024-09-06,INSUFFICIENT_HISTORY,529.22437,203.9197,536.843846130371,206.50033111572264,0.009488305461961444,0.014761585082945599,-0.04337359393500495,-0.07435449708330621
2024-09-09,INSUFFICIENT_HISTORY,535.14966,204.48859,536.9546951293945,206.5781453450521,0.009736649215714282,0.014759627297148012,-0.03266302939955079,-0.07177213909810365
2024-09-10,INSUFFICIENT_HISTORY,537.48065,204.32185,537.0866582234701,206.68227945963542,0.009758482054701352,0.014591922566925996,-0.028449523320301484,-0.0725289833891829
2024-09-11,INSUFFICIENT_HISTORY,542.9946,204.92017,537.3051508585612,206.84886118570964,0.009348587558282127,0.01414352635143163,-0.018482453782832864,-0.06981308501840333
2024-09-12,INSUFFICIENT_HISTORY,547.5684,207.55867,537.5295852661133,207.0321174621582,0.009480712490624587,0.014322497778302492,-0.010214864427730563,-0.057836216318801315
2024-09-13,INSUFFICIENT_HISTORY,550.4282,212.67874,537.7790664672851,207.29498672485352,0.008791082111311055,0.014210164120341873,-0.005045483491299851,-0.03459485592460787
2024-09-16,INSUFFICIENT_HISTORY,551.24115,213.4438,538.0663396199544,207.58450241088866,0.00878631882497107,0.014216827309296446,-0.0035760355200625815,-0.031122043999063598
2024-09-17,INSUFFICIENT_HISTORY,551.4664,215.20935,538.3692977905273,207.8960873921712,0.00854093238230721,0.014083031934089505,-0.0031689281536037006,-0.023107750744930988
2024-09-18,INSUFFICIENT_HISTORY,549.8308,215.24857,538.67388865153,208.19410349527996,0.008562415020083527,0.013765119400172464,-0.006125366120811826,-0.022929743073285103
2024-09-19,INSUFFICIENT_HISTORY,559.2134,219.68204,539.1007400512696,208.57680028279623,0.00933459804988531,0.014191854547069192,0.0,-0.002805040733973474
2024-09-20,INSUFFICIENT_HISTORY,558.2462,217.32799,539.5003728230794,208.92892710367838,0.009128790266875644,0.014274319896955056,-0.0017295063430512458,-0.013490695809131426
2024-09-23,INSUFFICIENT_HISTORY,559.64124,216.5335,539.9092178344727,209.23462677001953,0.008867266288262803,0.012438498834348548,0.0,-0.017097117383938265
2024-09-24,INSUFFICIENT_HISTORY,561.2425,216.89641,540.37984568278,209.53280665079754,0.008843901016811167,0.012443113336093685,0.0,-0.015449749888831743
2024-09-25,INSUFFICIENT_HISTORY,560.0047,214.25107,540.81156056722,209.8146883646647,0.008874643213992941,0.012631221847796114,-0.0022054512708913343,-0.027457648719522276
2024-09-26,INSUFFICIENT_HISTORY,562.2249,215.39275,541.22037302653,210.10431798299155,0.008751830076910199,0.012579365458433142,0.0,-0.02227527050932354
2024-09-27,INSUFFICIENT_HISTORY,561.4095,216.84937,541.5756037394206,210.41904220581054,0.00877098608636861,0.012569490628376052,-0.0014503620639998438,-0.015663289831121308
2024-09-30,INSUFFICIENT_HISTORY,563.65924,217.40051,541.9164220174154,210.75864588419597,0.008584102372602175,0.012519356616001658,0.0,-0.013161485512114934
2024-10-01,INSUFFICIENT_HISTORY,558.6097,214.4479,542.1626337687175,211.02598927815754,0.007345154798519815,0.010756285584361995,-0.008958534132077811,-0.026564147177019937
2024-10-02,INSUFFICIENT_HISTORY,558.84546,214.15265,542.4039616902669,211.30279769897462,0.007300259089335041,0.01075200190314843,-0.008540233869154035,-0.02790439949077339
2024-10-03,INSUFFICIENT_HISTORY,557.8238,212.71571,542.5384841918946,211.5234525044759,0.007283145612728627,0.010812018192927268,-0.010352796152633736,-0.03442703001472547
2024-10-04,INSUFFICIENT_HISTORY,562.89294,215.688,542.8364974975586,211.67414474487305,0.005981446831503274,0.010054213691336572,-0.001359502925448841,-0.0209350181955702
2024-10-07,INSUFFICIENT_HISTORY,557.80414,213.99516,542.9924026489258,211.75640767415365,0.006246548197392777,0.010335436816348855,-0.010387663531526203,-0.02861926998846065
2024-10-08,INSUFFICIENT_HISTORY,563.0796,214.1428,543.2110936482748,211.7749237060547,0.006444811522532563,0.010316826705792077,-0.0010283711097560655,-0.027949074567898524
2024-10-09,INSUFFICIENT_HISTORY,566.97974,214.61522,543.4404312133789,211.68017756144206,0.006270254179715632,0.010316145745434152,0.0,-0.024153564744200273
2024-10-10,INSUFFICIENT_HISTORY,565.9875,213.42435,543.7825108846029,211.60400060017903,0.006148773879163848,0.010149378180874918,-0.0017500599608413214,-0.029568410851422366
2024-10-11,INSUFFICIENT_HISTORY,569.3768,217.76466,544.2509424845377,211.6704569498698,0.006174361266387532,0.009662214894574655,0.0,-0.009833171814187525
2024-10-14,INSUFFICIENT_HISTORY,574.0333,219.36893,544.8568893432617,211.78179677327475,0.0063405461976364244,0.009747292710426259,0.0,-0.0025386535852810477
2024-10-15,INSUFFICIENT_HISTORY,569.5733,219.54608,545.2961125691731,211.83969014485677,0.006704999286315679,0.00961291106955785,-0.007769622035687096,-0.0017331392883388475
2024-10-16,INSUFFICIENT_HISTORY,572.0489,223.15811,545.7907964070638,211.91953048706054,0.006639796356806009,0.010206458169884275,-0.0034570049299508243,0.0
2024-10-17,INSUFFICIENT_HISTORY,572.09796,222.5479,546.4911554972331,212.06734186808268,0.005619908821544953,0.009239102273379823,-0.003371518141168428,-0.0027344479172151104
2024-10-18,INSUFFICIENT_HISTORY,574.2986,222.08531,547.2742233276367,212.16297810872396,0.005607597515840819,0.008872567047435866,0.0,-0.004807352397180442
2024-10-21,INSUFFICIENT_HISTORY,573.35547,218.59142,547.943142191569,212.140714263916,0.005642528928400795,0.009596154692539617,-0.0016422036562093734,-0.020463948788674635
2024-10-22,INSUFFICIENT_HISTORY,573.0509,217.76466,548.6017623901367,212.14537658691407,0.005641785657517151,0.00963896808982681,-0.0021725295845348436,-0.024168728790438743
2024-10-23,INSUFFICIENT_HISTORY,567.81476,215.7766,549.218165588379,212.1031723022461,0.006050836668720806,0.009453250245052778,-0.011289990719827614,-0.033077513745402576
2024-10-24,INSUFFICIENT_HISTORY,569.0427,216.24901,549.7112269083659,212.0477533976237,0.006013122209032258,0.009392927275528377,-0.009151788845683462,-0.030960574746203173
2024-10-25,INSUFFICIENT_HISTORY,568.84625,215.43211,550.3283350626627,212.0977300008138,0.005998154956914071,0.009302970940792302,-0.009493896894436915,-0.034621183475567974
2024-10-28,INSUFFICIENT_HISTORY,570.6048,218.94572,551.1397791544597,212.33148930867512,0.005974827660316407,0.010006112856102162,-0.006431822616498439,-0.018876244539275167
2024-10-29,INSUFFICIENT_HISTORY,571.52826,218.23709,552.2199508666993,212.6632937113444,0.0055332827029187705,0.009499821269969651,-0.004823840392938594,-0.022051721414656833
2024-10-30,INSUFFICIENT_HISTORY,569.7992,217.94183,553.1934427897136,212.95421244303387,0.0056105827496915955,0.009499518779770379,-0.007834582521902833,-0.02337480828915639
2024-10-31,INSUFFICIENT_HISTORY,558.6294,214.31996,554.0377400716146,213.2243278503418,0.007248541941502041,0.01015421435981751,-0.02728404681832075,-0.03960487907943244
2024-11-01,INSUFFICIENT_HISTORY,560.98706,215.52069,554.7256154378255,213.43418884277344,0.007008569558772799,0.009730034356440678,-0.023178750233279644,-0.03422425741321811
2024-11-04,INSUFFICIENT_HISTORY,559.77875,216.61316,555.3551574707031,213.66928685506184,0.006711464857546791,0.009609187670264464,-0.02528273067477438,-0.029328767600987127
2024-11-05,INSUFFICIENT_HISTORY,566.5475,220.68774,556.092940266927,214.00270105997723,0.006925182408249871,0.010431995358353595,-0.013496635459270712,-0.011070031979727668
2024-11-06,INSUFFICIENT_HISTORY,580.635,233.47255,556.9223612467448,214.4941042582194,0.008746716145324544,0.016367509649637926,0.0,0.0
2024-11-07,INSUFFICIENT_HISTORY,585.1246,232.64583,557.7986948649088,214.992817179362,0.008833420000098508,0.016309689258660595,0.0,-0.003540978129525696
2024-11-08,INSUFFICIENT_HISTORY,587.6591,234.35832,558.5651387532552,215.43244857788085,0.00879880118805284,0.01589711651526275,0.0,0.0
2024-11-11,INSUFFICIENT_HISTORY,588.2191,237.88177,559.3206756591796,215.92164942423503,0.008662547926988654,0.016079180970363694,0.0,0.0
2024-11-12,INSUFFICIENT_HISTORY,586.3919,233.70876,559.9592458089193,216.2987963358561,0.008467359601068805,0.016789543200905574,-0.003106341535491719,-0.017542409084902788
2024-11-13,INSUFFICIENT_HISTORY,586.67676,231.39587,560.6174173990886,216.67842763264974,0.00844278612866081,0.01673370081997552,-0.0026220813909835217,-0.027265228206611702
2024-11-14,INSUFFICIENT_HISTORY,582.90436,228.27596,561.1813751220703,216.96077728271484,0.008615928915731824,0.017061273118956263,-0.009035337605171168,-0.04038064583170298
2024-11-15,INSUFFICIENT_HISTORY,575.4382,224.8706,561.692719523112,217.217431640625,0.009113891047494146,0.017436732975767217,-0.021728203779823207,-0.05469594902314456
2024-11-18,INSUFFICIENT_HISTORY,577.7959,225.31349,562.1468882242839,217.36997680664064,0.00914517733644325,0.01699904294074777,-0.017719957556938226,-0.05283415716153228
2024-11-19,INSUFFICIENT_HISTORY,579.908,226.98665,562.6581329345703,217.54926376342775,0.009170009722289365,0.016995283743801423,-0.014129252114319035,-0.04580059295104111
2024-11-20,TREND_UP_HIGH_VOL,580.10455,227.2819,563.1600840250651,217.76142603556315,0.008878703712434679,0.016787762706985426,-0.01379513648001085,-0.04455939837663292
2024-11-21,TREND_UP_HIGH_VOL,583.2187,230.73647,563.7671508789062,218.05535888671875,0.00892753330725366,0.01701614128864202,-0.00850096011551682,-0.03003722942278997
2024-11-22,TREND_UP_HIGH_VOL,585.0263,234.99806,564.4035288492838,218.39497960408528,0.008927980938831213,0.017249016603981638,-0.005427926380836667,-0.012122461965564657
2024-11-25,TREND_UP_HIGH_VOL,587.0108,238.57071,564.9859792073568,218.77338282267252,0.008931158494946767,0.017210851234316624,-0.002054188575279059,0.0
2024-11-26,TREND_UP_HIGH_VOL,590.07587,236.81883,565.8088623046875,219.23260726928712,0.008970855676458023,0.01733132419638002,0.0,-0.0073432184391782895
2024-11-27,TREND_UP_HIGH_VOL,588.2879,237.14362,566.6203908284505,219.70312983194987,0.008970984519984102,0.017295771652207186,-0.0030300576046078387,-0.005981847103000537
2024-11-29,TREND_UP_HIGH_VOL,591.9424,238.04909,567.5147013346354,220.20607223510743,0.007488981417690364,0.016579346741081524,0.0,-0.0021864448732552555
2024-12-02,TREND_UP_HIGH_VOL,593.00336,237.93098,568.5776845296224,220.77292709350587,0.007486586773423274,0.016631277100920407,0.0,-0.0026814889955018018
2024-12-03,TREND_UP_HIGH_VOL,593.27844,236.23816,569.5464975992838,221.3020866394043,0.007417887207300259,0.016853633178427915,0.0,-0.009777185373556874
2024-12-04,TREND_UP_HIGH_VOL,596.9624,237.08456,570.5378601074219,221.84813181559244,0.007147458477387778,0.01651258673506404,0.0,-0.006229369164123755
2024-12-05,TREND_UP_LOW_VOL,595.98,234.31897,571.4209493001302,222.3381118774414,0.004920439027361837,0.01084772002837081,-0.0016457014229754874,-0.017821716319251002
2024-12-06,TREND_UP_LOW_VOL,597.1098,235.15553,572.2466389973958,222.79805959065754,0.004687479081799366,0.010833910423703479,0.0,-0.014315153786671808
2024-12-09,TREND_UP_LOW_VOL,594.0349,233.97449,572.9734171549479,223.15298868815105,0.0048131960952645415,0.010780449561832174,-0.005149622607353299,-0.01926565896832544
2024-12-10,TREND_UP_LOW_VOL,592.188,232.96075,573.655864461263,223.47827123006184,0.004880561887159368,0.010211163987685717,-0.0082427284669081,-0.02351485164346334
2024-12-11,TREND_UP_LOW_VOL,596.766,234.01385,574.4108581542969,223.79167963663738,0.005074623020325513,0.009496151999744946,-0.0005757919797380051,-0.01910064426090996
2024-12-12,TREND_UP_LOW_VOL,593.6911,230.97267,575.1418629964193,224.05374806722006,0.005251757133853781,0.009691288519068966,-0.005725414587091304,-0.03184815832713461
2024-12-13,TREND_UP_LOW_VOL,593.5732,229.3881,575.7145263671875,224.21551589965821,0.004990612092902897,0.009313831300611985,-0.005922899072241972,-0.03849006425979706
2024-12-16,TREND_UP_LOW_VOL,596.1077,230.73647,576.345551554362,224.43899052937826,0.003848519636720153,0.008665644032944562,-0.0016782092532111603,-0.032838246571627594
2024-12-17,TREND_UP_LOW_VOL,593.65173,228.09494,576.9123931884766,224.63168131510417,0.004022056334569077,0.009120495400381182,-0.005791344966450618,-0.043910541561640315
2024-12-18,DRAWDOWN_STRESS,575.95886,217.99664,577.157666015625,224.65001856486003,0.008004688673632812,0.01341498126457926,-0.03542219515044753,-0.08623886070775955
2024-12-19,DRAWDOWN_STRESS,575.782,217.02927,577.420620727539,224.6963218688965,0.008003232449706401,0.013403563605599623,-0.035718421878173534,-0.09029374536695622
2024-12-20,DRAWDOWN_STRESS,582.69727,219.06273,577.7618265787761,224.75748825073242,0.008381563397700778,0.01306391145937983,-0.024137162992266092,-0.08177022405543466
2024-12-23,DRAWDOWN_STRESS,586.18665,218.55931,578.1747792561849,224.7859873453776,0.008462493362816993,0.012098231191853069,-0.018293380375255297,-0.08388036561630752
2024-12-24,RANGE_HIGH_VOL,592.7021,220.51381,578.6588267008464,224.8378756205241,0.00878890987347764,0.011660614885884366,-0.007381749264825155,-0.07568783310745075
2024-12-26,RANGE_HIGH_VOL,592.7416,222.77432,579.2276916503906,224.9766492207845,0.008719074925209487,0.01204159690157762,-0.007315614450181029,-0.06621259906478871
2024-12-27,RANGE_HIGH_VOL,586.5021,219.52669,579.6886352539062,225.06621653238932,0.009023847493357709,0.012264202793807728,-0.01776511959924143,-0.07982548095711084
2024-12-30,DRAWDOWN_STRESS,579.8091,217.8387,580.0550567626954,225.15159962972004,0.009231791692703932,0.012158478632016006,-0.028974101831464205,-0.08690090227227809
2024-12-31,DRAWDOWN_STRESS,577.69977,218.1151,580.3018371582032,225.19205118815105,0.009225379739417226,0.012194312861354289,-0.03250664133577197,-0.08574234552416793
2025-01-02,DRAWDOWN_STRESS,576.28033,218.29277,580.6097737630208,225.26367797851563,0.009219677975842786,0.012225696577675499,-0.034883814827834314,-0.08499760472837492
2025-01-03,RANGE_HIGH_VOL,583.4858,221.5404,580.9498769124349,225.386971282959,0.009593344126280205,0.012833817218980272,-0.022816613269873942,-0.0713847228360528
2025-01-06,RANGE_HIGH_VOL,586.84705,221.62926,581.2809987386067,225.5038719177246,0.009713247318806437,0.01270309634599857,-0.017187385484297435,-0.07101228847896734
2025-01-07,RISK_OFF,580.21326,219.85243,581.5180948893229,225.6110066731771,0.00997072111115754,0.01266615931237102,-0.028297216603375253,-0.0784600801920311
2025-01-08,DRAWDOWN_STRESS,581.061,218.85545,581.712831624349,225.62918650309246,0.009948961349447526,0.012663100605957673,-0.026877515767837923,-0.08263904567773395
2025-01-10,DRAWDOWN_STRESS,572.18964,214.03827,581.6821034749349,225.54034220377605,0.010440336178567558,0.013340972723412196,-0.041734645657942715,-0.10283089766082054
2025-01-13,DRAWDOWN_STRESS,573.0768,214.45287,581.7404947916667,225.455455271403,0.010237124266997766,0.013264984374783547,-0.04024891222540383,-0.10109306253865535
2025-01-14,DRAWDOWN_STRESS,573.86536,216.89107,581.7707692464193,225.35100453694662,0.010234491081848504,0.013537491634438173,-0.03892826028536922,-0.09087302374101136
2025-01-15,RANGE_HIGH_VOL,584.30396,221.15544,581.9742024739584,225.32779693603516,0.01115592843461052,0.0144153115044773,-0.02144638577326674,-0.07299834921333392
2025-01-16,RANGE_HIGH_VOL,583.18024,221.59966,582.1222300211589,225.3197026570638,0.011095711038421599,0.014333620268589937,-0.02332831478781605,-0.07113636930547351
2025-01-17,RECOVERY_BOUNCE,589.0353,222.55716,582.3835601806641,225.38579839070638,0.011337739200938168,0.01421508518031308,-0.013522678568343771,-0.06712286624150865
2025-01-21,RECOVERY_BOUNCE,594.42706,226.8314,582.7398295084636,225.53691075642902,0.009141071430412187,0.01073653903210511,-0.004492874254820589,-0.04920681011859951
2025-01-22,RECOVERY_BOUNCE,597.7686,225.35071,583.2390604654948,225.69647928873698,0.009171399682061642,0.010812842269391162,0.0,-0.05541334585227853
2025-01-23,RECOVERY_BOUNCE,601.03125,226.37733,583.7722025553386,225.86528472900392,0.008904981725892535,0.010691624427549513,0.0,-0.05111010766250268
2025-01-24,RECOVERY_BOUNCE,599.2767,225.74557,584.2793762207032,226.03717575073242,0.008896057368970105,0.010701878768845654,-0.0029192785511880093,-0.053758209961387804
2025-01-27,RECOVERY_BOUNCE,590.7997,223.58377,584.6159576416015,226.1144765218099,0.009193872554021796,0.010840068722618758,-0.017023353416003695,-0.06281969201092164
2025-01-28,RECOVERY_BOUNCE,595.8761,223.83055,585.0217549641927,226.20770085652669,0.00939839455235708,0.010608474228901186,-0.008577176922476948,-0.0617852800485067
2025-01-29,RANGE_HIGH_VOL,593.2048,223.31725,585.4118479410807,226.29729105631512,0.009124965676110814,0.01004285926194798,-0.013021747289814423,-0.06393686716380009
2025-01-30,RANGE_HIGH_VOL,596.3886,225.58763,586.0411682128906,226.485085550944,0.008724249612856035,0.010032384569858667,-0.007724455525659035,-0.05442025152590635
2025-01-31,RANGE_HIGH_VOL,593.21466,223.56403,586.5782948811849,226.6191411336263,0.00878382812494498,0.010317948240769509,-0.013005296073155481,-0.06290245520138515
2025-02-03,RANGE_HIGH_VOL,589.2226,220.94815,587.0690256754557,226.69139099121094,0.008932312423525268,0.010719681052544639,-0.019647322473093087,-0.07386723479482216
2025-02-04,RANGE_HIGH_VOL,593.1753,224.00822,587.5128224690756,226.74673233032226,0.008633604863790383,0.010650176373755664,-0.013070796287630637,-0.06104053925271358
2025-02-05,RANGE_HIGH_VOL,595.5803,226.44643,587.7619110107422,226.629630279541,0.008590949957985906,0.010894634906413946,-0.00906929171216142,-0.050820500455069584
2025-02-06,RANGE_HIGH_VOL,597.6503,225.70609,587.9706736246745,226.51396789550782,0.008120088555023029,0.010735348920061491,-0.005625199039411388,-0.05392373634231473
2025-02-07,RANGE_HIGH_VOL,592.1797,223.09021,588.0460164388021,226.32616602579753,0.008463294905820427,0.011050836759161659,-0.014727291634170414,-0.06488851593575173
2025-02-10,RANGE_LOW_VOL,596.2013,224.09708,588.179052734375,226.0964210510254,0.007630556924045325,0.00964388047572162,-0.008036114685696427,-0.06066810489562824
2025-02-11,RANGE_LOW_VOL,596.6548,222.79407,588.3501007080079,225.91450958251954,0.007635511564285926,0.009815288279196983,-0.00728159283523111,-0.0661298358743253
2025-02-12,RANGE_LOW_VOL,594.7326,220.74084,588.484364827474,225.73692576090494,0.007725412899015835,0.009855372300503025,-0.010479729663859016,-0.07473618433549922
2025-02-13,RANGE_LOW_VOL,601.01154,223.22841,588.7861511230469,225.65279998779297,0.007031311747361103,0.009170572283385635,-3.280088259760561e-05,-0.0643092375616966
2025-02-14,RANGE_LOW_VOL,600.982,223.0606,589.2118815104167,225.62263310750325,0.006996617150793336,0.009167546663063263,-8.19514311339864e-05,-0.06501266072144685
2025-02-18,RANGE_LOW_VOL,602.7464,224.28464,589.6277231852214,225.60548553466796,0.006716461657444808,0.009197679586401322,0.0,-0.05988191854541458
2025-02-19,RANGE_LOW_VOL,604.1658,223.51466,590.0320190429687,225.54761912027996,0.006458357319631395,0.008091553939955224,0.0,-0.06310936317754368
2025-02-20,RANGE_LOW_VOL,601.6523,221.3726,590.3911478678385,225.44913075764973,0.006446996046862093,0.008234868124151914,-0.0041602634378903325,-0.0720880820366141
2025-02-21,DRAWDOWN_STRESS,591.3616,214.99579,590.5268625895183,225.18678614298503,0.007407411974401279,0.010220136094867115,-0.021193188729132006,-0.09881733063766673
2025-02-24,DRAWDOWN_STRESS,588.6706,213.44598,590.5876007080078,224.82758483886718,0.007441058176224773,0.010273758884702961,-0.025647229541961858,-0.1053135375379678
2025-02-25,DRAWDOWN_STRESS,585.74304,212.63655,590.5664713541667,224.3953488667806,0.006837738912057665,0.010152086407815718,-0.030492838822902324,-0.10675334606559861
2025-02-26,DRAWDOWN_STRESS,586.03876,212.90308,590.4991861979166,223.9967529296875,0.006508707534225275,0.01015490574908986,-0.03000337823776411,-0.1056337229184301
2025-02-27,DRAWDOWN_STRESS,576.68445,209.65544,590.305795288086,223.53861668904622,0.007306675852318423,0.010550218086982638,-0.0454863955213296,-0.11927643384611741
2025-02-28,DRAWDOWN_STRESS,585.6839,211.88634,590.2014872233073,223.1025708516439,0.00811827257138592,0.010582075533344093,-0.030590730939930033,-0.10946303303812699
2025-03-03,DRAWDOWN_STRESS,575.4228,206.09192,589.9084777832031,222.5719197591146,0.008891411801587845,0.011843551515575168,-0.0475746596607296,-0.13072401135466838
