Date,Open,High,Low,Close,Volume
2018-01-02,25.767008161099106,26.004141444873188,25.69925602506913,25.99567222595215,17958400
2018-01-03,26.063427125980915,26.20740063223014,26.00414420258509,26.177759170532227,9904600
2018-01-04,26.287861518115232,26.461476513175146,26.275156878733156,26.40642738342285,8240200
2018-01-05,26.52076090029302,26.64779599370935,26.46147796438799,26.618154525756836,9344000
2018-01-08,26.6435548993708,26.68166558081088,26.524989052818768,26.656259536743164,9078200
2018-01-09,26.690133942827973,26.812935203003626,26.596975758676148,26.61391258239746,9511000
2018-01-10,26.56310338627129,26.567338804423887,26.39795761577214,26.453006744384766,8440800
2018-01-11,26.558872393591205,26.80023956298828,26.53769853126533,26.80023956298828,11642600
2018-01-12,26.90186563734472,26.918804080215242,26.749422882187673,26.84258270263672,9097400
2018-01-16,26.923030359754616,26.9569056186581,26.364073242133532,26.529220581054688,17025800
2018-01-17,26.719781193056498,26.77059652124629,26.541932390408657,26.652029037475586,21698800
2018-01-18,26.57156962447005,26.73248157409231,26.478409819635285,26.635087966918945,11787400
2018-01-19,26.75789074746845,26.80870607350457,26.64779410506767,26.796001434326172,9866400
2018-01-22,26.757894683618762,26.757894683618762,26.588515084598438,26.73248863220215,11438000
2018-01-23,26.677431079352047,26.749417022775138,26.537691379288216,26.72824478149414,8043000
2018-01-24,26.796002792412196,26.978087014923243,26.728250636268932,26.84258270263672,11488400
2018-01-25,26.96538048669907,27.13476166271813,26.910331362192082,27.020429611206055,15536600
2018-01-26,27.037368702410117,27.172873008445894,26.842581464401032,27.138996124267578,7762600
2018-01-29,27.117822973434283,27.151699854462958,26.812937505530584,26.829875946044922,10662200
2018-01-30,26.715543134060802,26.84257820362004,26.575803426808655,26.635087966918945,17635000
2018-01-31,26.71977626225096,26.745183921657183,26.47840915157661,26.656259536743164,19825200
2018-02-01,26.46994398136298,26.643558975520282,26.245515275957843,26.292095184326172,18972200
2018-02-02,26.14812224111133,26.186232929234194,25.580697337581356,25.601869583129883,19349400
2018-02-05,25.49600210062965,25.77547989089545,24.623693466186523,24.623693466186523,37141400
2018-02-06,24.26376014456018,25.470597367388798,24.19600799844387,25.428251266479492,38680600
2018-02-07,25.31391891637545,25.661148863014756,25.199586868286133,25.199586868286133,33502000
2018-02-08,25.23770122656068,25.29275035743693,24.306109496685217,24.314577102661133,25600000
2018-02-09,24.581352917648903,24.903176879309203,23.975817299460125,24.73802947998047,52835000
2018-02-12,24.93281940739809,25.385912285677094,24.860831827911525,25.237703323364258,20940400
2018-02-13,25.136074110478994,25.288516865340366,25.076791175885976,25.174184799194336,13552600
2018-02-14,24.96668878432747,25.563755065245342,24.91587507955576,25.512941360473633,15999400
2018-02-15,25.695023898812828,25.720431557232743,25.390138459127634,25.703493118286133,12298200
2018-02-16,25.584928642330347,25.860172653601524,25.496004250506232,25.610336303710938,16917000
2018-02-20,25.50023570715847,25.686553682323968,25.402842110003434,25.496000289916992,10487400
2018-02-21,25.517176331258455,25.860172488685205,25.402845894121494,25.407079696655273,9994600
2018-02-22,25.5171715382387,25.813587735423376,25.483296278315535,25.57645606994629,9058800
2018-02-23,25.72466690019161,25.961800213632948,25.593396413500034,25.953330993652344,7064000
2018-02-26,26.063429682103425,26.084601926058575,25.809359523964275,26.067665100097656,6509000
2018-02-27,26.04225820342145,26.080368889796105,25.707731246948242,25.707731246948242,11837200
2018-02-28,25.7797165960895,25.805122641258155,25.246167032807694,25.250402450561523,11141400
