run_id,trial_id,symbol,date,lookback_return,annualized_volatility,drawdown,regime_label,provider_query_performed,backtest_performed,promotion_allowed
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-01-02,0.0,0.0,0.0,INSUFFICIENT_HISTORY,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-01-03,0.0,0.0,-0.0001741483,INSUFFICIENT_HISTORY,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-01-04,0.0,0.0382505603,0.0,INSUFFICIENT_HISTORY,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-01-05,0.0,0.0752580011,0.0,INSUFFICIENT_HISTORY,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-01-08,0.0,0.0898596699,-0.0037142508,INSUFFICIENT_HISTORY,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-01-09,0.0,0.0828247319,-0.003828561,INSUFFICIENT_HISTORY,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-01-10,0.0,0.0771985316,-0.0040571812,INSUFFICIENT_HISTORY,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-01-11,0.0,0.0743899484,0.0,INSUFFICIENT_HISTORY,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-01-12,0.0,0.0808191471,0.0,INSUFFICIENT_HISTORY,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-01-16,0.0,0.0873423385,-0.0050821273,INSUFFICIENT_HISTORY,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-01-17,0.0,0.1063285838,0.0,INSUFFICIENT_HISTORY,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-01-18,0.0,0.1023193277,0.0,INSUFFICIENT_HISTORY,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-01-19,0.0,0.1042269151,-0.0044627235,INSUFFICIENT_HISTORY,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-01-22,0.0,0.1106959632,-0.0126073557,INSUFFICIENT_HISTORY,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-01-23,0.0,0.1069483489,-0.0123842535,INSUFFICIENT_HISTORY,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-01-24,0.0,0.1253156108,-0.0281155497,INSUFFICIENT_HISTORY,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-01-25,0.0,0.1408935127,-0.0454646555,INSUFFICIENT_HISTORY,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-01-26,0.0,0.1370629428,-0.0432332937,INSUFFICIENT_HISTORY,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-01-29,0.0,0.1526037291,-0.0630368634,INSUFFICIENT_HISTORY,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-01-30,0.0,0.1494017849,-0.0685595987,INSUFFICIENT_HISTORY,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-01-31,0.0,0.1463947794,-0.0659935412,INSUFFICIENT_HISTORY,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-02-01,0.0,0.1433471282,-0.0640410358,INSUFFICIENT_HISTORY,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-02-02,0.0,0.2020273543,-0.1046524327,INSUFFICIENT_HISTORY,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-02-05,0.0,0.2126477895,-0.127022145,INSUFFICIENT_HISTORY,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-02-06,0.0,0.2598279284,-0.090538861,INSUFFICIENT_HISTORY,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-02-07,0.0,0.267005715,-0.1100078201,INSUFFICIENT_HISTORY,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-02-08,0.0,0.2779710037,-0.1344973856,INSUFFICIENT_HISTORY,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-02-09,0.0,0.2812425601,-0.1274684344,INSUFFICIENT_HISTORY,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-02-12,0.0,0.3187993735,-0.0923239334,INSUFFICIENT_HISTORY,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-02-13,0.0,0.318642356,-0.0832310534,INSUFFICIENT_HISTORY,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-02-14,0.0,0.3269214387,-0.0663282369,INSUFFICIENT_HISTORY,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-02-15,0.0,0.3433386588,-0.034977068,INSUFFICIENT_HISTORY,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-02-16,0.0,0.3432888796,-0.0381010936,INSUFFICIENT_HISTORY,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-02-20,0.0,0.3431995698,-0.0413365426,INSUFFICIENT_HISTORY,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-02-21,0.0,0.3425770187,-0.0456877576,INSUFFICIENT_HISTORY,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-02-22,0.0,0.3441370225,-0.0377105585,INSUFFICIENT_HISTORY,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-02-23,0.0,0.3452275367,-0.0209750899,INSUFFICIENT_HISTORY,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-02-26,0.0,0.3445470068,-0.0016177245,INSUFFICIENT_HISTORY,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-02-27,0.0,0.3450702022,-0.0048532586,INSUFFICIENT_HISTORY,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-02-28,0.0,0.3358239667,-0.0063594746,INSUFFICIENT_HISTORY,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-03-01,0.0,0.3417732888,-0.0237643347,INSUFFICIENT_HISTORY,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-03-02,0.0,0.3421038957,-0.0170143249,INSUFFICIENT_HISTORY,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-03-05,0.0,0.3421074894,-0.0136114429,INSUFFICIENT_HISTORY,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-03-06,0.0,0.3010449392,-0.0144482674,INSUFFICIENT_HISTORY,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-03-07,0.0,0.2867697691,-0.0235969868,INSUFFICIENT_HISTORY,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-03-08,0.0,0.2573791974,-0.0129420514,INSUFFICIENT_HISTORY,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-03-09,0.0,0.2443304626,0.0,INSUFFICIENT_HISTORY,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-03-12,0.0,0.2137761105,0.0,INSUFFICIENT_HISTORY,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-03-13,0.0,0.2215824144,-0.0096302002,INSUFFICIENT_HISTORY,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-03-14,0.0,0.1926102923,-0.01804974,INSUFFICIENT_HISTORY,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-03-15,0.0,0.1918759663,-0.016894163,INSUFFICIENT_HISTORY,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-03-16,0.0,0.186410376,-0.020360978,INSUFFICIENT_HISTORY,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-03-19,0.0,0.1618206783,-0.0353290674,INSUFFICIENT_HISTORY,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-03-20,0.0,0.1612739489,-0.0356592322,INSUFFICIENT_HISTORY,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-03-21,0.0,0.1794436891,-0.0575060361,INSUFFICIENT_HISTORY,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-03-22,0.0,0.1851316061,-0.0708232172,INSUFFICIENT_HISTORY,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-03-23,0.0,0.1971891648,-0.0923398562,INSUFFICIENT_HISTORY,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-03-26,0.0,0.2515216324,-0.0492515787,INSUFFICIENT_HISTORY,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-03-27,0.0,0.2541750256,-0.0736297864,INSUFFICIENT_HISTORY,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-03-28,0.0,0.2557092424,-0.0838653169,INSUFFICIENT_HISTORY,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-03-29,0.0,0.2583563467,-0.0767114371,INSUFFICIENT_HISTORY,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-04-02,0.0,0.2534301704,-0.0827647394,INSUFFICIENT_HISTORY,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-04-03,0.0,0.2551188776,-0.0733546211,INSUFFICIENT_HISTORY,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-04-04,-0.0037733305,0.2644865251,-0.0556350459,RANGE_NORMAL,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-04-05,0.0033095706,0.2659455386,-0.0490864963,RANGE_NORMAL,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-04-06,-0.0268739174,0.277551079,-0.0734096206,RANGE_NORMAL,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-04-09,-0.0282856968,0.2770290821,-0.0642196681,RANGE_NORMAL,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-04-10,-0.0063091831,0.2784224551,-0.0466101759,RANGE_NORMAL,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-04-11,-0.0108415039,0.2756277402,-0.0510675694,RANGE_NORMAL,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-04-12,-0.0008605996,0.2773140541,-0.0417125346,RANGE_NORMAL,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-04-13,-0.003137854,0.2765802624,-0.0384658015,RANGE_NORMAL,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-04-16,-0.0071714328,0.2775527565,-0.0324674987,RANGE_NORMAL,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-04-17,0.0116351837,0.2814982226,-0.0191503175,RANGE_NORMAL,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-04-18,-0.0070352302,0.2762894152,-0.0213515566,RANGE_NORMAL,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-04-19,-0.0360369946,0.2934042731,-0.0490864963,RANGE_NORMAL,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-04-20,-0.0713885745,0.3156922142,-0.0880475451,TREND_DOWN_OR_CHOP,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-04-23,-0.0664406469,0.3125117544,-0.0906889479,TREND_DOWN_OR_CHOP,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-04-24,-0.0796429698,0.3060882732,-0.1033457993,TREND_DOWN_OR_CHOP,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-04-25,-0.0606704583,0.2557425482,-0.0994387365,TREND_DOWN_OR_CHOP,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-04-26,-0.0402664915,0.2426655871,-0.0963020024,RANGE_NORMAL,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-04-27,-0.0535828084,0.2429290302,-0.1067576148,TREND_DOWN_OR_CHOP,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-04-30,-0.016075328,0.2498545474,-0.090578949,RANGE_NORMAL,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-05-01,0.0127568118,0.2613597003,-0.0694474743,RANGE_NORMAL,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-05-02,0.0545900678,0.2985556339,-0.02834027,TREND_UP_LOW_VOL,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-05-03,0.0542972981,0.2926239736,-0.0265793627,TREND_UP_LOW_VOL,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-05-04,0.1453582669,0.3188658692,0.0,TREND_UP_HIGH_VOL,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-05-07,0.1832065765,0.3022491168,0.0,TREND_UP_HIGH_VOL,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-05-08,0.1412010332,0.3016866356,0.0,TREND_UP_HIGH_VOL,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-05-09,0.1743763852,0.2975650219,0.0,TREND_UP_LOW_VOL,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-05-10,0.2248791541,0.2979106018,0.0,TREND_UP_LOW_VOL,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-05-11,0.2057412692,0.3002149359,-0.0076299568,TREND_UP_HIGH_VOL,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-05-14,0.1563517063,0.3009727441,-0.0099452718,TREND_UP_HIGH_VOL,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-05-15,0.1344773433,0.3038732839,-0.0189433328,TREND_UP_HIGH_VOL,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-05-16,0.1243352941,0.3023514774,-0.0097874167,TREND_UP_HIGH_VOL,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-05-17,0.0809295309,0.3034754927,-0.0160491891,TREND_UP_HIGH_VOL,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-05-18,0.0804964651,0.2841536788,-0.0196274251,TREND_UP_LOW_VOL,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-05-21,0.091824255,0.2357023536,-0.0126814802,TREND_UP_LOW_VOL,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-05-22,0.0940550397,0.2355279112,-0.0151546502,TREND_UP_LOW_VOL,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-05-23,0.0919420325,0.2246105076,-0.0088402059,TREND_UP_LOW_VOL,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-05-24,0.0720797373,0.2261472138,-0.0099452718,TREND_UP_LOW_VOL,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-05-25,0.0536961532,0.2263918947,-0.0076825484,TREND_UP_LOW_VOL,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-05-29,0.0533101325,0.2201922471,-0.0112607844,TREND_UP_LOW_VOL,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-05-30,0.0526611562,0.2186575651,-0.0133655724,TREND_UP_LOW_VOL,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-05-31,0.0678285435,0.212066032,-0.0166806898,TREND_UP_LOW_VOL,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-06-01,0.0796208969,0.1676727906,0.0,TREND_UP_LOW_VOL,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-06-04,0.0848885527,0.1682886488,0.0,TREND_UP_LOW_VOL,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-06-05,0.0941868997,0.1138625367,0.0,TREND_UP_LOW_VOL,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-06-06,0.1082671375,0.1126576634,0.0,TREND_UP_LOW_VOL,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-06-07,0.0933650053,0.1134541284,-0.0026806322,TREND_UP_LOW_VOL,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-06-08,0.0651183548,0.1176950622,-0.011753783,TREND_UP_LOW_VOL,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-06-11,0.0523332294,0.1084359239,-0.0141767196,TREND_UP_LOW_VOL,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-06-12,0.0684002749,0.1059350174,-0.0087637745,TREND_UP_LOW_VOL,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-06-13,0.0687065363,0.1099130946,-0.0169089538,TREND_UP_LOW_VOL,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-06-14,0.0680101291,0.1043394987,-0.0163934052,TREND_UP_LOW_VOL,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-06-15,0.0607796416,0.1068483164,-0.0264975745,TREND_UP_LOW_VOL,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-06-18,0.0766685808,0.1043769702,-0.0270130444,TREND_UP_LOW_VOL,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-06-19,0.0596324847,0.1179819392,-0.0427363309,TREND_UP_LOW_VOL,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-06-20,0.0889238941,0.1163309927,-0.0385606552,TREND_UP_LOW_VOL,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-06-21,0.0983713356,0.1174995347,-0.0439219982,TREND_UP_LOW_VOL,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-06-22,0.1211349305,0.1152120819,-0.0467058344,TREND_UP_LOW_VOL,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-06-25,0.0544075572,0.1245940402,-0.060882554,TREND_UP_LOW_VOL,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-06-26,0.0955803534,0.1327221726,-0.0492318964,TREND_UP_LOW_VOL,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-06-27,0.1061989932,0.132419356,-0.0506237359,TREND_UP_LOW_VOL,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-06-28,0.1056145032,0.1351792685,-0.0437158259,TREND_UP_LOW_VOL,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-06-29,0.1105712068,0.134923722,-0.0457263394,TREND_UP_LOW_VOL,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-07-02,0.1115861592,0.1253288838,-0.0350551768,TREND_UP_LOW_VOL,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-07-03,0.071732402,0.1329333691,-0.0518610052,TREND_UP_LOW_VOL,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-07-05,0.0729166124,0.1332278139,-0.0442313745,TREND_UP_LOW_VOL,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-07-06,0.1163439587,0.1426066987,-0.0309825479,TREND_UP_LOW_VOL,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-07-09,0.1207291879,0.1516131392,-0.0175275491,TREND_UP_LOW_VOL,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-07-10,0.0987013339,0.1486668103,-0.0187132163,TREND_UP_LOW_VOL,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-07-11,0.0895384031,0.154638454,-0.0314464944,TREND_UP_LOW_VOL,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-07-12,0.0969909237,0.1645192493,-0.015207738,TREND_UP_LOW_VOL,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-07-13,0.0950037573,0.1621465171,-0.013661171,TREND_UP_LOW_VOL,False,False,False
TRANSITION-FIVE-POINT-BATCH-RUN-001,TRANSITION-FIVE-POINT-BATCH-001,AAPL,2018-07-16,0.085826389,0.1623436185,-0.0158263333,TREND_UP_LOW_VOL,False,False,False
