component_id,dcfbeec9cf4c5190,ef3f1ebb21d03d5c,292441755c5ffdcc,7d30471f7325a2a8,f173207ae9bd5ccd,0dc08daefa67c12e,ee5692c4832db94b,91510d8163e121fc,2496e35863212c76,208d36ae3c31f890,8bf949936eddd596,e8cde4045a54b14a,64880f270f8f6861,913c67d63ee5a478,28a0d94ccf2a6c08,e0008aaebb2fda63,680166d42265ad55,816022f1cffa8310,f8e4773a916f0f75,fda6a92d0fdc1a1d,fad9ff0f91ecab15,2902e60324bd4c13,23ff266a203fea0d,bec60afef14416c2,a0cc249592a067f4,acc065823d9dcfb7,4087717bb62f6610,0b596d1ce6d258c0,bc79985845236f4a,6b50c641a4eaf53e,bfe638853ce4a153,409ca5c54a3efce7,eeb44b96bbac9604,dd95aab5d08306e1,6a116a4eef3afb73,277f5aa08f7f9d9c,a669c488d63a2146,394fda88ef8296bd,08a55727092fc895
fad9ff0f91ecab15,-0.019087216233566667,-0.01292822294177388,0.00963294135481712,0.018492085954065728,-0.025610088291280263,0.0019577845023417955,-0.01292822294177388,0.04872168044248242,0.0313589073669084,-0.019245848791482455,-0.023205316921371268,0.00734505336027664,0.01417374377465887,0.0057893508441695845,0.007979713253063556,0.019538840565406584,0.018861265966260907,0.07362886169927227,0.018492085954065728,-0.0007644818825567513,1.0,0.027574327153129973,0.02458172393452374,0.012036538345125513,0.015284141095851923,0.05670094700878554,0.00998413900320578,-0.04285301094577903,-0.004282892814894051,0.008507537644486102,-0.009733164952674542,0.010403977991373608,-0.0006616332070008274,0.03737100741215153,0.03556374962309025,0.04347691218659563,0.03466433872466832,0.06829087467717498,0.018492085954065728
2902e60324bd4c13,0.1113574735449776,0.017222523320485034,-0.00047481225878438283,-0.012734114847924501,-0.027326967193302045,0.011325437819716094,0.017222523320485034,0.0485802884599444,-0.013082915468039573,0.03107193097795148,-0.044875886534457454,-0.03049786247593903,-0.03003884188093585,0.02594157875063873,-0.00020055317427868305,-0.010829583689375295,-0.06083625201430046,0.020910280306744192,-0.012734114847924501,0.08148806478304961,0.027574327153129973,1.0,-0.0014362005430068546,-0.0086558539237119,0.0008791290397616071,-0.05045651094089242,-0.006124786088891264,0.22315320311412584,0.03198117021379373,-0.020518802671841717,-0.00020035362703340882,0.026397033966865713,0.01399446523722985,0.030390002271770283,0.009565021715903635,0.030415477978612545,0.012821702378035059,0.03253324379394254,-0.012734114847924501
23ff266a203fea0d,-0.07608185841649993,-0.003006813273301024,0.0030933938321054534,0.0006607839065279539,-0.04693112711328505,0.02736766042720072,-0.003006813273301024,-0.03337234421332931,-0.0061070174854242045,-0.04874101519358054,-0.010520421232690176,-0.002117470683590401,-0.0034182208738325753,-0.03621936899704554,0.02723210287636532,0.0007285832657672506,0.010073001224337646,-0.01629571871082948,0.0006607839065279539,0.03735426394358853,0.02458172393452374,-0.0014362005430068546,1.0,0.02814660146395956,-0.0059694587737822895,0.10098587365104135,0.011176505146848587,0.009091045192910527,-0.020112533453077702,-0.00415213906873298,-0.0020470184042261056,0.0030019858011283915,0.02354221005897556,0.004838585665728792,0.005338548543853378,0.017833760301948245,-0.013133756067364607,-0.009986185383684263,0.0006607839065279522
bec60afef14416c2,-0.03853295368356873,-0.010504213038247596,-0.014089101289814365,0.01607085489076431,-0.0061824450311378605,0.02026199193946351,-0.010504213038247596,-0.014090383783197654,-0.014363128904100861,0.014565639376480321,-0.010905879986996431,-0.00590770826407018,-0.0020199695823024948,0.05011166031674846,0.006186365753580203,0.01402851039761417,0.005417621670133855,0.0007683188035025868,0.01607085489076431,0.061890061240966604,0.012036538345125513,-0.0086558539237119,0.02814660146395956,1.0,0.09457934912156499,0.10691178836462288,0.525329675465217,0.01766409565394458,0.023450569920689397,0.016522577596186864,-0.01114760316899608,0.014547467976771308,0.0010904879754682533,0.038394734030203215,0.09017763103238807,0.06932275891180449,-0.00863301757956001,-0.01847970242088071,0.016070854890764305
a0cc249592a067f4,-0.0584932413663843,0.007385712667096399,-0.018596936118615865,-0.011292619425050708,-0.043376873440342724,0.012683829153064197,0.007385712667096399,-0.004897983065633162,-0.03214902354644915,0.005434735674575203,-0.011647627238304158,-0.010898460553873886,-0.007590922050413112,0.047633673987171846,0.02437331805053677,0.01903271508032757,-0.022777091680247566,-0.02190988127634232,-0.011292619425050708,0.03273973827425281,0.015284141095851923,0.0008791290397616071,-0.0059694587737822895,0.09457934912156499,1.0,0.055409108014482074,0.582072878666194,-0.06466689743380732,-0.0048575696509118044,0.009561789285460264,-0.0062147479288796785,-0.010449006168943559,0.0027487182580974504,0.09589677264971672,0.19914220048331643,0.04519447576994797,-0.003756568972730002,0.002082644556869268,-0.01129261942505071
acc065823d9dcfb7,-0.11335025937196949,-0.0038922714845169974,-0.011519656272289923,-0.005700083359014655,-0.013100746749869345,0.018818768564181017,-0.0038922714845169974,0.0062459997579032474,-0.007719804953136552,0.0008096277932577591,-0.0035913952697122116,-0.0038555797211585596,-0.002218481831365191,0.06327968374995228,0.04126532252613735,0.022317221976538428,-0.014038523345154107,-0.03171379588696086,-0.005700083359014655,0.014292097669845533,0.05670094700878554,-0.05045651094089242,0.10098587365104135,0.10691178836462288,0.055409108014482074,1.0,0.051257269664104675,-0.01710191251599205,0.02144847548202392,0.012583039723076573,-0.002277535190144778,-0.02240606869746756,0.011455553725312706,0.012854706251575213,0.03696712450571205,0.036508037147945094,-0.00977079627366679,-0.01599514613122314,-0.005700083359014656
4087717bb62f6610,-0.0349965624313654,0.0037780580127613306,-0.006370497873317542,-0.004940601814681294,-0.018758913381851684,0.01697038022171672,0.0037780580127613306,-0.0004693194006563322,-0.022009472933978525,-0.005022132697560208,0.008282980024003664,0.00235885222941838,0.004386159192997517,0.03036964035370871,-0.0018405376502059272,0.012834790946244805,-0.0025139729392089066,0.007259459984067393,-0.004940601814681294,0.049278843324581406,0.00998413900320578,-0.006124786088891264,0.011176505146848587,0.525329675465217,0.582072878666194,0.051257269664104675,1.0,0.002645203043090102,-0.013033212803123636,0.0050437399788276676,-0.0011375805009525746,-0.0006373359313781758,0.001500835618413136,0.07324224262037106,0.15321516220246972,0.05226573659903586,-0.0011384273799360314,-0.016179775811139857,-0.004940601814681294
0b596d1ce6d258c0,0.19570480121772854,0.025365266556669035,0.000564418758712387,0.008227169111566936,0.10415676354100989,0.0038310314939319847,0.025365266556669035,0.03768415924896308,0.10772329946615981,0.0047037912804752825,0.06300424567859826,0.024062559418909786,0.01595191544746102,0.018754475695067576,0.05453571231250516,0.015912825595166272,0.09219452963380025,0.02053245217350184,0.008227169111566936,0.13160675441991315,-0.04285301094577903,0.22315320311412584,0.009091045192910527,0.01766409565394458,-0.06466689743380732,-0.01710191251599205,0.002645203043090102,1.0,0.08940090131101215,0.009163728942493114,0.006923764217407803,-0.014010069154248591,0.011346805184530163,0.031992489668933526,-0.0029038614104634525,0.008684679434873468,0.011471491189675307,0.06313481991152879,0.008227169111566934
bc79985845236f4a,0.027548440075730346,-0.0016459852488346883,0.0022009644492930643,0.12222746785973565,0.05773870742617987,0.010162029695438462,-0.0016459852488346883,0.013330327711067926,0.017173981910287284,-0.026035184705641434,0.01882921550989192,0.023642005822053783,0.024746439132001675,-0.0284358691966494,0.02804324079826622,0.03988836993425638,0.0052676453397438,0.0011592976679636368,0.12222746785973565,0.17028937862011667,-0.004282892814894051,0.03198117021379373,-0.020112533453077702,0.023450569920689397,-0.0048575696509118044,0.02144847548202392,-0.013033212803123636,0.08940090131101215,1.0,0.3761433398884421,-0.0013624324179556373,-0.012787357964186724,0.00014770586630701176,0.04384189920382318,-0.009701696576039327,0.021091605171894595,0.011178315603345718,0.11229216625995166,0.12222746785973569
6b50c641a4eaf53e,-0.017675459983029943,-0.0024858565572144654,-0.004079017562597087,0.24516129525667563,-0.02294887314956106,-0.0030793130400380377,-0.0024858565572144654,0.025276471800120704,-0.009128859287458234,0.018482791601289676,-0.023522175173392553,-0.0043996043681768515,-0.0015920596000256236,0.03299052130156277,0.03573730240505779,0.004898066191079425,0.001815010709427313,-0.02595911523778632,0.24516129525667563,0.03551298998709946,0.008507537644486102,-0.020518802671841717,-0.00415213906873298,0.016522577596186864,0.009561789285460264,0.012583039723076573,0.0050437399788276676,0.009163728942493114,0.3761433398884421,1.0,0.006210030783753091,0.00641806532215507,0.00231149248320334,0.01814313730397221,0.043257045513199456,0.04217291800831508,-0.006426928622546468,-0.024527679937971666,0.24516129525667563
