symbol,date,range_minutes,reward_r,or_high,or_low,direction,entry_timestamp,entry_price,stop_price,target_price,exit_timestamp,exit_price,exit_reason,gross_return,net_return
BTC-USD,2026-03-28,5,1,66582.3984375,66403.4453125,long,2026-03-28T09:35:00-04:00,66606.40625,66403.4453125,66809.3671875,2026-03-28T09:40:00-04:00,66809.3671875,take_profit,0.00304717,0.00254717
BTC-USD,2026-03-28,5,3,66582.3984375,66403.4453125,long,2026-03-28T09:35:00-04:00,66606.40625,66403.4453125,67215.2890625,2026-03-28T16:00:00-04:00,66950.6015625,session_close,0.0051676,0.0046676
BTC-USD,2026-03-28,5,4,66582.3984375,66403.4453125,long,2026-03-28T09:35:00-04:00,66606.40625,66403.4453125,67418.25,2026-03-28T16:00:00-04:00,66950.6015625,session_close,0.0051676,0.0046676
BTC-USD,2026-03-29,5,1,66619.140625,66572.640625,short,2026-03-29T09:45:00-04:00,66565.1640625,66619.140625,66511.1875,2026-03-29T09:55:00-04:00,66511.1875,take_profit,0.00081154,0.00031154
BTC-USD,2026-03-29,5,3,66619.140625,66572.640625,short,2026-03-29T09:45:00-04:00,66565.1640625,66619.140625,66403.234375,2026-03-29T10:10:00-04:00,66619.140625,stop_loss,-0.00081023,-0.00131023
BTC-USD,2026-03-29,5,4,66619.140625,66572.640625,short,2026-03-29T09:45:00-04:00,66565.1640625,66619.140625,66349.2578125,2026-03-29T10:10:00-04:00,66619.140625,stop_loss,-0.00081023,-0.00131023
BTC-USD,2026-03-29,15,1,66620.9375,66572.640625,short,2026-03-29T09:45:00-04:00,66565.1640625,66620.9375,66509.390625,2026-03-29T09:55:00-04:00,66509.390625,take_profit,0.00083858,0.00033858
BTC-USD,2026-03-29,15,3,66620.9375,66572.640625,short,2026-03-29T09:45:00-04:00,66565.1640625,66620.9375,66397.84375,2026-03-29T10:10:00-04:00,66620.9375,stop_loss,-0.00083718,-0.00133718
BTC-USD,2026-03-29,15,4,66620.9375,66572.640625,short,2026-03-29T09:45:00-04:00,66565.1640625,66620.9375,66342.0703125,2026-03-29T10:10:00-04:00,66620.9375,stop_loss,-0.00083718,-0.00133718
BTC-USD,2026-03-30,5,1,67930.1328125,67779.5234375,short,2026-03-30T09:40:00-04:00,67733.984375,67930.1328125,67537.8359375,2026-03-30T09:55:00-04:00,67537.8359375,take_profit,0.00290427,0.00240427
BTC-USD,2026-03-30,5,3,67930.1328125,67779.5234375,short,2026-03-30T09:40:00-04:00,67733.984375,67930.1328125,67145.5390625,2026-03-30T10:35:00-04:00,67145.5390625,take_profit,0.00876373,0.00826373
BTC-USD,2026-03-30,5,4,67930.1328125,67779.5234375,short,2026-03-30T09:40:00-04:00,67733.984375,67930.1328125,66949.390625,2026-03-30T13:20:00-04:00,66949.390625,take_profit,0.01171921,0.01121921
BTC-USD,2026-03-30,15,1,67930.1328125,67716.015625,short,2026-03-30T09:45:00-04:00,67646.2734375,67930.1328125,67362.4140625,2026-03-30T10:25:00-04:00,67362.4140625,take_profit,0.00421391,0.00371391
BTC-USD,2026-03-30,15,3,67930.1328125,67716.015625,short,2026-03-30T09:45:00-04:00,67646.2734375,67930.1328125,66794.6953125,2026-03-30T13:25:00-04:00,66794.6953125,take_profit,0.01274919,0.01224919
BTC-USD,2026-03-30,15,4,67930.1328125,67716.015625,short,2026-03-30T09:45:00-04:00,67646.2734375,67930.1328125,66510.8359375,2026-03-30T14:50:00-04:00,66510.8359375,take_profit,0.01707147,0.01657147
BTC-USD,2026-03-31,5,1,66842.0859375,66715.171875,long,2026-03-31T09:35:00-04:00,66862.828125,66715.171875,67010.484375,2026-03-31T09:40:00-04:00,67010.484375,take_profit,0.00220835,0.00170835
BTC-USD,2026-03-31,5,3,66842.0859375,66715.171875,long,2026-03-31T09:35:00-04:00,66862.828125,66715.171875,67305.796875,2026-03-31T09:50:00-04:00,67305.796875,take_profit,0.00662504,0.00612504
BTC-USD,2026-03-31,5,4,66842.0859375,66715.171875,long,2026-03-31T09:35:00-04:00,66862.828125,66715.171875,67453.453125,2026-03-31T10:15:00-04:00,67453.453125,take_profit,0.00883338,0.00833338
BTC-USD,2026-03-31,15,1,67079.5625,66715.171875,long,2026-03-31T09:45:00-04:00,67137.0859375,66715.171875,67559.0,2026-03-31T10:15:00-04:00,67559.0,take_profit,0.00628437,0.00578437
BTC-USD,2026-03-31,15,3,67079.5625,66715.171875,long,2026-03-31T09:45:00-04:00,67137.0859375,66715.171875,68402.828125,2026-03-31T10:50:00-04:00,66715.171875,stop_loss,-0.00628437,-0.00678437
BTC-USD,2026-03-31,15,4,67079.5625,66715.171875,long,2026-03-31T09:45:00-04:00,67137.0859375,66715.171875,68824.7421875,2026-03-31T10:50:00-04:00,66715.171875,stop_loss,-0.00628437,-0.00678437
BTC-USD,2026-04-01,5,1,68534.3984375,68404.4140625,short,2026-04-01T09:40:00-04:00,68006.921875,68534.3984375,67479.4453125,2026-04-01T10:30:00-04:00,68534.3984375,stop_loss,-0.00769652,-0.00819652
BTC-USD,2026-04-01,5,3,68534.3984375,68404.4140625,short,2026-04-01T09:40:00-04:00,68006.921875,68534.3984375,66424.4921875,2026-04-01T10:30:00-04:00,68534.3984375,stop_loss,-0.00769652,-0.00819652
BTC-USD,2026-04-01,5,4,68534.3984375,68404.4140625,short,2026-04-01T09:40:00-04:00,68006.921875,68534.3984375,65897.015625,2026-04-01T10:30:00-04:00,68534.3984375,stop_loss,-0.00769652,-0.00819652
BTC-USD,2026-04-01,15,1,68551.15625,68006.921875,short,2026-04-01T09:45:00-04:00,67969.1171875,68551.15625,67387.078125,2026-04-01T10:30:00-04:00,68551.15625,stop_loss,-0.00849058,-0.00899058
BTC-USD,2026-04-01,15,3,68551.15625,68006.921875,short,2026-04-01T09:45:00-04:00,67969.1171875,68551.15625,66223.0,2026-04-01T10:30:00-04:00,68551.15625,stop_loss,-0.00849058,-0.00899058
BTC-USD,2026-04-01,15,4,68551.15625,68006.921875,short,2026-04-01T09:45:00-04:00,67969.1171875,68551.15625,65640.9609375,2026-04-01T10:30:00-04:00,68551.15625,stop_loss,-0.00849058,-0.00899058
BTC-USD,2026-04-02,5,1,66141.3984375,65999.2734375,short,2026-04-02T09:35:00-04:00,65900.140625,66141.3984375,65658.8828125,2026-04-02T09:55:00-04:00,66141.3984375,stop_loss,-0.00364761,-0.00414761
BTC-USD,2026-04-02,5,3,66141.3984375,65999.2734375,short,2026-04-02T09:35:00-04:00,65900.140625,66141.3984375,65176.3671875,2026-04-02T09:55:00-04:00,66141.3984375,stop_loss,-0.00364761,-0.00414761
BTC-USD,2026-04-02,5,4,66141.3984375,65999.2734375,short,2026-04-02T09:35:00-04:00,65900.140625,66141.3984375,64935.109375,2026-04-02T09:55:00-04:00,66141.3984375,stop_loss,-0.00364761,-0.00414761
BTC-USD,2026-04-02,15,1,66141.3984375,65788.75,long,2026-04-02T09:55:00-04:00,66204.3046875,65788.75,66619.859375,2026-04-02T10:35:00-04:00,66619.859375,take_profit,0.00627685,0.00577685
BTC-USD,2026-04-02,15,3,66141.3984375,65788.75,long,2026-04-02T09:55:00-04:00,66204.3046875,65788.75,67450.96875,2026-04-02T16:00:00-04:00,66822.546875,session_close,0.0093384,0.0088384
BTC-USD,2026-04-02,15,4,66141.3984375,65788.75,long,2026-04-02T09:55:00-04:00,66204.3046875,65788.75,67866.5234375,2026-04-02T16:00:00-04:00,66822.546875,session_close,0.0093384,0.0088384
BTC-USD,2026-04-03,5,1,66670.359375,66595.8515625,short,2026-04-03T09:40:00-04:00,66584.2578125,66670.359375,66498.15625,2026-04-03T09:55:00-04:00,66670.359375,stop_loss,-0.00129145,-0.00179145
BTC-USD,2026-04-03,5,3,66670.359375,66595.8515625,short,2026-04-03T09:40:00-04:00,66584.2578125,66670.359375,66325.953125,2026-04-03T09:55:00-04:00,66670.359375,stop_loss,-0.00129145,-0.00179145
BTC-USD,2026-04-03,5,4,66670.359375,66595.8515625,short,2026-04-03T09:40:00-04:00,66584.2578125,66670.359375,66239.8515625,2026-04-03T09:55:00-04:00,66670.359375,stop_loss,-0.00129145,-0.00179145
BTC-USD,2026-04-03,15,1,66670.359375,66584.2578125,short,2026-04-03T09:45:00-04:00,66534.3203125,66670.359375,66398.28125,2026-04-03T09:55:00-04:00,66670.359375,stop_loss,-0.00204047,-0.00254047
BTC-USD,2026-04-03,15,3,66670.359375,66584.2578125,short,2026-04-03T09:45:00-04:00,66534.3203125,66670.359375,66126.203125,2026-04-03T09:55:00-04:00,66670.359375,stop_loss,-0.00204047,-0.00254047
BTC-USD,2026-04-03,15,4,66670.359375,66584.2578125,short,2026-04-03T09:45:00-04:00,66534.3203125,66670.359375,65990.1640625,2026-04-03T09:55:00-04:00,66670.359375,stop_loss,-0.00204047,-0.00254047
BTC-USD,2026-04-04,5,1,67094.0078125,67084.0078125,long,2026-04-04T09:35:00-04:00,67229.0078125,67084.0078125,67374.0078125,2026-04-04T10:40:00-04:00,67084.0078125,stop_loss,-0.00215681,-0.00265681
BTC-USD,2026-04-04,5,3,67094.0078125,67084.0078125,long,2026-04-04T09:35:00-04:00,67229.0078125,67084.0078125,67664.0078125,2026-04-04T10:40:00-04:00,67084.0078125,stop_loss,-0.00215681,-0.00265681
BTC-USD,2026-04-04,5,4,67094.0078125,67084.0078125,long,2026-04-04T09:35:00-04:00,67229.0078125,67084.0078125,67809.0078125,2026-04-04T10:40:00-04:00,67084.0078125,stop_loss,-0.00215681,-0.00265681
BTC-USD,2026-04-05,5,1,66809.453125,66699.7109375,long,2026-04-05T09:40:00-04:00,66814.40625,66699.7109375,66929.1015625,2026-04-05T10:00:00-04:00,66929.1015625,take_profit,0.00171663,0.00121663
BTC-USD,2026-04-05,5,3,66809.453125,66699.7109375,long,2026-04-05T09:40:00-04:00,66814.40625,66699.7109375,67158.4921875,2026-04-05T11:25:00-04:00,67158.4921875,take_profit,0.00514988,0.00464988
BTC-USD,2026-04-05,5,4,66809.453125,66699.7109375,long,2026-04-05T09:40:00-04:00,66814.40625,66699.7109375,67273.1875,2026-04-05T11:25:00-04:00,67273.1875,take_profit,0.0068665,0.0063665
BTC-USD,2026-04-05,15,1,66815.6015625,66699.7109375,long,2026-04-05T09:45:00-04:00,66848.4296875,66699.7109375,66997.1484375,2026-04-05T11:25:00-04:00,66997.1484375,take_profit,0.00222472,0.00172472
BTC-USD,2026-04-05,15,3,66815.6015625,66699.7109375,long,2026-04-05T09:45:00-04:00,66848.4296875,66699.7109375,67294.5859375,2026-04-05T11:25:00-04:00,67294.5859375,take_profit,0.00667415,0.00617415
BTC-USD,2026-04-05,15,4,66815.6015625,66699.7109375,long,2026-04-05T09:45:00-04:00,66848.4296875,66699.7109375,67443.3046875,2026-04-05T11:30:00-04:00,67443.3046875,take_profit,0.00889886,0.00839886
BTC-USD,2026-04-06,5,1,69455.765625,69397.6328125,short,2026-04-06T09:35:00-04:00,69290.4921875,69455.765625,69125.21875,2026-04-06T10:20:00-04:00,69455.765625,stop_loss,-0.00237955,-0.00287955
BTC-USD,2026-04-06,5,3,69455.765625,69397.6328125,short,2026-04-06T09:35:00-04:00,69290.4921875,69455.765625,68794.671875,2026-04-06T10:20:00-04:00,69455.765625,stop_loss,-0.00237955,-0.00287955
BTC-USD,2026-04-06,5,4,69455.765625,69397.6328125,short,2026-04-06T09:35:00-04:00,69290.4921875,69455.765625,68629.3984375,2026-04-06T10:20:00-04:00,69455.765625,stop_loss,-0.00237955,-0.00287955
BTC-USD,2026-04-06,15,1,69486.828125,69260.03125,short,2026-04-06T10:05:00-04:00,69211.203125,69486.828125,68935.578125,2026-04-06T10:20:00-04:00,69486.828125,stop_loss,-0.00396658,-0.00446658
BTC-USD,2026-04-06,15,3,69486.828125,69260.03125,short,2026-04-06T10:05:00-04:00,69211.203125,69486.828125,68384.328125,2026-04-06T10:20:00-04:00,69486.828125,stop_loss,-0.00396658,-0.00446658
BTC-USD,2026-04-06,15,4,69486.828125,69260.03125,short,2026-04-06T10:05:00-04:00,69211.203125,69486.828125,68108.703125,2026-04-06T10:20:00-04:00,69486.828125,stop_loss,-0.00396658,-0.00446658
BTC-USD,2026-04-07,5,1,68498.6875,68433.9375,short,2026-04-07T09:40:00-04:00,68364.078125,68498.6875,68229.46875,2026-04-07T09:45:00-04:00,68229.46875,take_profit,0.00197289,0.00147289
BTC-USD,2026-04-07,5,3,68498.6875,68433.9375,short,2026-04-07T09:40:00-04:00,68364.078125,68498.6875,67960.25,2026-04-07T10:05:00-04:00,67960.25,take_profit,0.00594212,0.00544212
BTC-USD,2026-04-07,5,4,68498.6875,68433.9375,short,2026-04-07T09:40:00-04:00,68364.078125,68498.6875,67825.640625,2026-04-07T10:15:00-04:00,67825.640625,take_profit,0.00793855,0.00743855
BTC-USD,2026-04-07,15,1,68498.6875,68364.078125,short,2026-04-07T09:45:00-04:00,68205.890625,68498.6875,67913.09375,2026-04-07T10:05:00-04:00,67913.09375,take_profit,0.00431135,0.00381135
BTC-USD,2026-04-07,15,3,68498.6875,68364.078125,short,2026-04-07T09:45:00-04:00,68205.890625,68498.6875,67327.5,2026-04-07T13:30:00-04:00,68498.6875,stop_loss,-0.00427449,-0.00477449
BTC-USD,2026-04-07,15,4,68498.6875,68364.078125,short,2026-04-07T09:45:00-04:00,68205.890625,68498.6875,67034.703125,2026-04-07T13:30:00-04:00,68498.6875,stop_loss,-0.00427449,-0.00477449
BTC-USD,2026-04-08,5,1,72454.8359375,72098.5625,short,2026-04-08T09:35:00-04:00,71854.21875,72454.8359375,71253.6015625,2026-04-08T10:30:00-04:00,71253.6015625,take_profit,0.00842929,0.00792929
BTC-USD,2026-04-08,5,3,72454.8359375,72098.5625,short,2026-04-08T09:35:00-04:00,71854.21875,72454.8359375,70052.3671875,2026-04-08T16:00:00-04:00,71390.921875,session_close,0.00648958,0.00598958
BTC-USD,2026-04-08,5,4,72454.8359375,72098.5625,short,2026-04-08T09:35:00-04:00,71854.21875,72454.8359375,69451.75,2026-04-08T16:00:00-04:00,71390.921875,session_close,0.00648958,0.00598958
BTC-USD,2026-04-08,15,1,72454.8359375,71673.7890625,short,2026-04-08T09:50:00-04:00,71612.1953125,72454.8359375,70769.5546875,2026-04-08T10:55:00-04:00,70769.5546875,take_profit,0.01190682,0.01140682
BTC-USD,2026-04-08,15,3,72454.8359375,71673.7890625,short,2026-04-08T09:50:00-04:00,71612.1953125,72454.8359375,69084.2734375,2026-04-08T16:00:00-04:00,71390.921875,session_close,0.00309946,0.00259946
BTC-USD,2026-04-08,15,4,72454.8359375,71673.7890625,short,2026-04-08T09:50:00-04:00,71612.1953125,72454.8359375,68241.6328125,2026-04-08T16:00:00-04:00,71390.921875,session_close,0.00309946,0.00259946
BTC-USD,2026-04-09,5,1,71134.6328125,71018.953125,short,2026-04-09T09:35:00-04:00,70828.1640625,71134.6328125,70521.6953125,2026-04-09T10:50:00-04:00,71134.6328125,stop_loss,-0.00430829,-0.00480829
BTC-USD,2026-04-09,5,3,71134.6328125,71018.953125,short,2026-04-09T09:35:00-04:00,70828.1640625,71134.6328125,69908.7578125,2026-04-09T10:50:00-04:00,71134.6328125,stop_loss,-0.00430829,-0.00480829
BTC-USD,2026-04-09,5,4,71134.6328125,71018.953125,short,2026-04-09T09:35:00-04:00,70828.1640625,71134.6328125,69602.2890625,2026-04-09T10:50:00-04:00,71134.6328125,stop_loss,-0.00430829,-0.00480829
BTC-USD,2026-04-09,15,1,71134.6328125,70821.125,short,2026-04-09T09:45:00-04:00,70791.234375,71134.6328125,70447.8359375,2026-04-09T10:50:00-04:00,71134.6328125,stop_loss,-0.00482744,-0.00532744
BTC-USD,2026-04-09,15,3,71134.6328125,70821.125,short,2026-04-09T09:45:00-04:00,70791.234375,71134.6328125,69761.0390625,2026-04-09T10:50:00-04:00,71134.6328125,stop_loss,-0.00482744,-0.00532744
BTC-USD,2026-04-09,15,4,71134.6328125,70821.125,short,2026-04-09T09:45:00-04:00,70791.234375,71134.6328125,69417.640625,2026-04-09T10:50:00-04:00,71134.6328125,stop_loss,-0.00482744,-0.00532744
BTC-USD,2026-04-10,5,1,72345.859375,72178.2421875,short,2026-04-10T09:35:00-04:00,72022.53125,72345.859375,71699.203125,2026-04-10T09:55:00-04:00,72345.859375,stop_loss,-0.0044692,-0.0049692
BTC-USD,2026-04-10,5,3,72345.859375,72178.2421875,short,2026-04-10T09:35:00-04:00,72022.53125,72345.859375,71052.546875,2026-04-10T09:55:00-04:00,72345.859375,stop_loss,-0.0044692,-0.0049692
BTC-USD,2026-04-10,5,4,72345.859375,72178.2421875,short,2026-04-10T09:35:00-04:00,72022.53125,72345.859375,70729.21875,2026-04-10T09:55:00-04:00,72345.859375,stop_loss,-0.0044692,-0.0049692
BTC-USD,2026-04-10,15,1,72345.859375,71946.921875,long,2026-04-10T09:55:00-04:00,72353.125,71946.921875,72759.328125,2026-04-10T10:10:00-04:00,72759.328125,take_profit,0.00561418,0.00511418
BTC-USD,2026-04-10,15,3,72345.859375,71946.921875,long,2026-04-10T09:55:00-04:00,72353.125,71946.921875,73571.734375,2026-04-10T16:00:00-04:00,73228.671875,session_close,0.01210102,0.01160102
BTC-USD,2026-04-10,15,4,72345.859375,71946.921875,long,2026-04-10T09:55:00-04:00,72353.125,71946.921875,73977.9375,2026-04-10T16:00:00-04:00,73228.671875,session_close,0.01210102,0.01160102
BTC-USD,2026-04-11,5,1,72674.765625,72632.8125,long,2026-04-11T09:40:00-04:00,72713.03125,72632.8125,72793.25,2026-04-11T11:15:00-04:00,72793.25,take_profit,0.00110322,0.00060322
BTC-USD,2026-04-11,5,3,72674.765625,72632.8125,long,2026-04-11T09:40:00-04:00,72713.03125,72632.8125,72953.6875,2026-04-11T12:40:00-04:00,72953.6875,take_profit,0.00330967,0.00280967
BTC-USD,2026-04-11,5,4,72674.765625,72632.8125,long,2026-04-11T09:40:00-04:00,72713.03125,72632.8125,73033.90625,2026-04-11T12:40:00-04:00,73033.90625,take_profit,0.0044129,0.0039129
BTC-USD,2026-04-11,15,1,72713.03125,72624.25,long,2026-04-11T10:05:00-04:00,72719.859375,72624.25,72815.46875,2026-04-11T11:15:00-04:00,72815.46875,take_profit,0.00131476,0.00081476
BTC-USD,2026-04-11,15,3,72713.03125,72624.25,long,2026-04-11T10:05:00-04:00,72719.859375,72624.25,73006.6875,2026-04-11T12:40:00-04:00,73006.6875,take_profit,0.00394429,0.00344429
BTC-USD,2026-04-11,15,4,72713.03125,72624.25,long,2026-04-11T10:05:00-04:00,72719.859375,72624.25,73102.296875,2026-04-11T12:40:00-04:00,73102.296875,take_profit,0.00525905,0.00475905
BTC-USD,2026-04-12,5,1,71031.6875,71009.734375,short,2026-04-12T09:40:00-04:00,70986.0,71031.6875,70940.3125,2026-04-12T09:55:00-04:00,70940.3125,take_profit,0.00064403,0.00014403
BTC-USD,2026-04-12,5,3,71031.6875,71009.734375,short,2026-04-12T09:40:00-04:00,70986.0,71031.6875,70848.9375,2026-04-12T10:15:00-04:00,71031.6875,stop_loss,-0.0006432,-0.0011432
BTC-USD,2026-04-12,5,4,71031.6875,71009.734375,short,2026-04-12T09:40:00-04:00,70986.0,71031.6875,70803.25,2026-04-12T10:15:00-04:00,71031.6875,stop_loss,-0.0006432,-0.0011432
BTC-USD,2026-04-12,15,1,71093.0,70986.0,short,2026-04-12T09:45:00-04:00,70979.921875,71093.0,70866.84375,2026-04-12T10:40:00-04:00,70866.84375,take_profit,0.00159564,0.00109564
BTC-USD,2026-04-12,15,3,71093.0,70986.0,short,2026-04-12T09:45:00-04:00,70979.921875,71093.0,70640.6875,2026-04-12T13:50:00-04:00,71093.0,stop_loss,-0.00159057,-0.00209057
BTC-USD,2026-04-12,15,4,71093.0,70986.0,short,2026-04-12T09:45:00-04:00,70979.921875,71093.0,70527.609375,2026-04-12T13:50:00-04:00,71093.0,stop_loss,-0.00159057,-0.00209057
BTC-USD,2026-04-13,5,1,71184.265625,71060.21875,short,2026-04-13T09:35:00-04:00,70899.4296875,71184.265625,70614.59375,2026-04-13T09:45:00-04:00,71184.265625,stop_loss,-0.00400139,-0.00450139
BTC-USD,2026-04-13,5,3,71184.265625,71060.21875,short,2026-04-13T09:35:00-04:00,70899.4296875,71184.265625,70044.921875,2026-04-13T09:45:00-04:00,71184.265625,stop_loss,-0.00400139,-0.00450139
BTC-USD,2026-04-13,5,4,71184.265625,71060.21875,short,2026-04-13T09:35:00-04:00,70899.4296875,71184.265625,69760.0859375,2026-04-13T09:45:00-04:00,71184.265625,stop_loss,-0.00400139,-0.00450139
BTC-USD,2026-04-13,15,1,71184.265625,70859.5234375,long,2026-04-13T09:45:00-04:00,71337.4140625,70859.5234375,71815.3046875,2026-04-13T10:40:00-04:00,71815.3046875,take_profit,0.00669902,0.00619902
BTC-USD,2026-04-13,15,3,71184.265625,70859.5234375,long,2026-04-13T09:45:00-04:00,71337.4140625,70859.5234375,72771.0859375,2026-04-13T15:20:00-04:00,72771.0859375,take_profit,0.02009705,0.01959705
BTC-USD,2026-04-13,15,4,71184.265625,70859.5234375,long,2026-04-13T09:45:00-04:00,71337.4140625,70859.5234375,73248.9765625,2026-04-13T15:45:00-04:00,73248.9765625,take_profit,0.02679607,0.02629607
BTC-USD,2026-04-14,5,1,74857.5078125,74561.3125,long,2026-04-14T09:35:00-04:00,74923.953125,74561.3125,75286.59375,2026-04-14T09:45:00-04:00,75286.59375,take_profit,0.00484012,0.00434012
BTC-USD,2026-04-14,5,3,74857.5078125,74561.3125,long,2026-04-14T09:35:00-04:00,74923.953125,74561.3125,76011.875,2026-04-14T13:35:00-04:00,74561.3125,stop_loss,-0.00484012,-0.00534012
BTC-USD,2026-04-14,5,4,74857.5078125,74561.3125,long,2026-04-14T09:35:00-04:00,74923.953125,74561.3125,76374.515625,2026-04-14T13:35:00-04:00,74561.3125,stop_loss,-0.00484012,-0.00534012
BTC-USD,2026-04-14,15,1,75238.25,74561.3125,long,2026-04-14T09:50:00-04:00,75387.21875,74561.3125,76213.125,2026-04-14T13:35:00-04:00,74561.3125,stop_loss,-0.01095552,-0.01145552
BTC-USD,2026-04-14,15,3,75238.25,74561.3125,long,2026-04-14T09:50:00-04:00,75387.21875,74561.3125,77864.9375,2026-04-14T13:35:00-04:00,74561.3125,stop_loss,-0.01095552,-0.01145552
BTC-USD,2026-04-14,15,4,75238.25,74561.3125,long,2026-04-14T09:50:00-04:00,75387.21875,74561.3125,78690.84375,2026-04-14T13:35:00-04:00,74561.3125,stop_loss,-0.01095552,-0.01145552
BTC-USD,2026-04-15,5,1,74384.8125,74132.0,short,2026-04-15T09:40:00-04:00,73926.296875,74384.8125,73467.78125,2026-04-15T10:15:00-04:00,74384.8125,stop_loss,-0.0061641,-0.0066641
BTC-USD,2026-04-15,5,3,74384.8125,74132.0,short,2026-04-15T09:40:00-04:00,73926.296875,74384.8125,72550.75,2026-04-15T10:15:00-04:00,74384.8125,stop_loss,-0.0061641,-0.0066641
BTC-USD,2026-04-15,5,4,74384.8125,74132.0,short,2026-04-15T09:40:00-04:00,73926.296875,74384.8125,72092.234375,2026-04-15T10:15:00-04:00,74384.8125,stop_loss,-0.0061641,-0.0066641
BTC-USD,2026-04-15,15,1,74384.8125,73880.9609375,short,2026-04-15T09:50:00-04:00,73869.890625,74384.8125,73354.96875,2026-04-15T10:15:00-04:00,74384.8125,stop_loss,-0.00692241,-0.00742241
BTC-USD,2026-04-15,15,3,74384.8125,73880.9609375,short,2026-04-15T09:50:00-04:00,73869.890625,74384.8125,72325.125,2026-04-15T10:15:00-04:00,74384.8125,stop_loss,-0.00692241,-0.00742241
BTC-USD,2026-04-15,15,4,74384.8125,73880.9609375,short,2026-04-15T09:50:00-04:00,73869.890625,74384.8125,71810.203125,2026-04-15T10:15:00-04:00,74384.8125,stop_loss,-0.00692241,-0.00742241
BTC-USD,2026-04-16,5,1,74982.59375,74759.3984375,short,2026-04-16T09:35:00-04:00,74625.5,74982.59375,74268.40625,2026-04-16T09:50:00-04:00,74268.40625,take_profit,0.00480815,0.00430815
BTC-USD,2026-04-16,5,3,74982.59375,74759.3984375,short,2026-04-16T09:35:00-04:00,74625.5,74982.59375,73554.21875,2026-04-16T09:50:00-04:00,73554.21875,take_profit,0.01456451,0.01406451
BTC-USD,2026-04-16,5,4,74982.59375,74759.3984375,short,2026-04-16T09:35:00-04:00,74625.5,74982.59375,73197.125,2026-04-16T14:50:00-04:00,74982.59375,stop_loss,-0.00476236,-0.00526236
BTC-USD,2026-04-16,15,1,74982.59375,74501.140625,short,2026-04-16T09:50:00-04:00,73473.2890625,74982.59375,71963.984375,2026-04-16T14:50:00-04:00,74982.59375,stop_loss,-0.02012873,-0.02062873
BTC-USD,2026-04-16,15,3,74982.59375,74501.140625,short,2026-04-16T09:50:00-04:00,73473.2890625,74982.59375,68945.375,2026-04-16T14:50:00-04:00,74982.59375,stop_loss,-0.02012873,-0.02062873
BTC-USD,2026-04-16,15,4,74982.59375,74501.140625,short,2026-04-16T09:50:00-04:00,73473.2890625,74982.59375,67436.0703125,2026-04-16T14:50:00-04:00,74982.59375,stop_loss,-0.02012873,-0.02062873
BTC-USD,2026-04-17,5,1,76635.0,76199.03125,long,2026-04-17T09:40:00-04:00,76893.9921875,76199.03125,77588.953125,2026-04-17T10:20:00-04:00,77588.953125,take_profit,0.00903791,0.00853791
BTC-USD,2026-04-17,5,3,76635.0,76199.03125,long,2026-04-17T09:40:00-04:00,76893.9921875,76199.03125,78978.875,2026-04-17T16:00:00-04:00,77606.4375,session_close,0.00926529,0.00876529
BTC-USD,2026-04-17,5,4,76635.0,76199.03125,long,2026-04-17T09:40:00-04:00,76893.9921875,76199.03125,79673.8359375,2026-04-17T16:00:00-04:00,77606.4375,session_close,0.00926529,0.00876529
BTC-USD,2026-04-17,15,1,76962.0,76199.03125,long,2026-04-17T09:45:00-04:00,77085.0,76199.03125,77970.96875,2026-04-17T10:40:00-04:00,77970.96875,take_profit,0.0114934,0.0109934
BTC-USD,2026-04-17,15,3,76962.0,76199.03125,long,2026-04-17T09:45:00-04:00,77085.0,76199.03125,79742.90625,2026-04-17T16:00:00-04:00,77606.4375,session_close,0.00676445,0.00626445
BTC-USD,2026-04-17,15,4,76962.0,76199.03125,long,2026-04-17T09:45:00-04:00,77085.0,76199.03125,80628.875,2026-04-17T16:00:00-04:00,77606.4375,session_close,0.00676445,0.00626445
BTC-USD,2026-04-18,5,1,76118.78125,76016.2578125,short,2026-04-18T09:35:00-04:00,75921.8125,76118.78125,75724.84375,2026-04-18T09:50:00-04:00,76118.78125,stop_loss,-0.00258765,-0.00308765
BTC-USD,2026-04-18,5,3,76118.78125,76016.2578125,short,2026-04-18T09:35:00-04:00,75921.8125,76118.78125,75330.90625,2026-04-18T09:50:00-04:00,76118.78125,stop_loss,-0.00258765,-0.00308765
BTC-USD,2026-04-18,5,4,76118.78125,76016.2578125,short,2026-04-18T09:35:00-04:00,75921.8125,76118.78125,75133.9375,2026-04-18T09:50:00-04:00,76118.78125,stop_loss,-0.00258765,-0.00308765
BTC-USD,2026-04-18,15,1,76118.78125,75824.0703125,long,2026-04-18T09:50:00-04:00,76170.3515625,75824.0703125,76516.6328125,2026-04-18T12:15:00-04:00,75824.0703125,stop_loss,-0.00454614,-0.00504614
BTC-USD,2026-04-18,15,3,76118.78125,75824.0703125,long,2026-04-18T09:50:00-04:00,76170.3515625,75824.0703125,77209.1953125,2026-04-18T12:15:00-04:00,75824.0703125,stop_loss,-0.00454614,-0.00504614
BTC-USD,2026-04-18,15,4,76118.78125,75824.0703125,long,2026-04-18T09:50:00-04:00,76170.3515625,75824.0703125,77555.4765625,2026-04-18T12:15:00-04:00,75824.0703125,stop_loss,-0.00454614,-0.00504614
