iteration,selected_trade_count,weighted_net_sum,win_rate,max_drawdown
52,11,-0.0005402003576122768,0.45454545454545453,-0.009416844831732477
53,11,0.03033686049339425,0.2727272727272727,-0.0066893263825601994
54,11,0.08667858607495177,0.7272727272727273,-0.003949670987643206
55,11,0.02641655357889055,0.6363636363636364,-0.0240429064440432
56,11,0.06130922194357134,0.6363636363636364,-0.004028870696697301
57,11,0.05096534517054155,0.6363636363636364,-0.0070757732480668
58,11,0.0128728478326391,0.2727272727272727,-0.0232922850408046
59,11,0.026872876205593497,0.45454545454545453,-0.0242872397550284
60,11,0.020888351492096804,0.6363636363636364,-0.0230678105635766
61,11,0.06684769013722569,0.7272727272727273,-0.0054315717317438
62,11,0.029142852147356423,0.7272727272727273,-0.005393045627637825
63,11,-0.0113386833554859,0.18181818181818182,-0.0240429064440432
64,11,0.005449926418830648,0.45454545454545453,-0.0175353996304638
65,11,0.0707975213493452,0.5454545454545454,-0.029474478175787
66,11,0.050400321447444725,0.7272727272727273,-0.003788273820271401
67,11,0.08258658530185431,0.5454545454545454,-0.0057142305020936
68,11,0.005322278079769225,0.6363636363636364,-0.011900552441217224
69,11,0.05343471927665895,0.5454545454545454,-0.0054315717317438
70,11,0.06338236956469827,0.6363636363636364,-0.022928445258101626
71,11,0.07531047892706486,0.5454545454545454,-0.0005060296126591021
72,11,0.1308625432969839,0.8181818181818182,-0.003788273820271401
73,11,0.032758741966338246,0.6363636363636364,-0.003949670987643199
74,11,-0.0013799561218470991,0.45454545454545453,-0.016966289743760698
75,11,0.05130091556159542,0.7272727272727273,-0.003788273820271401
76,11,0.011383018285557997,0.6363636363636364,-0.0065075068135794
77,11,0.0092725495058843,0.6363636363636364,-0.0229669713622076
78,11,0.03840256705197157,0.7272727272727273,0.0
79,11,0.06721438426490137,0.6363636363636364,-0.007075773248066804
80,11,0.0657870448218956,0.7272727272727273,-0.0065075068135794
81,11,0.0725294728461573,0.6363636363636364,-0.0175353996304638
82,11,0.053340854307689055,0.6363636363636364,-0.0177172191994446
83,11,0.0727825356762193,0.6363636363636364,-0.0038340457884753
84,11,0.034487655620435674,0.45454545454545453,-0.0032874994277954
85,11,0.005827515928789098,0.45454545454545453,-0.0068328204921764
86,11,0.0703233935130268,0.8181818181818182,-0.0003059494842540013
87,11,0.0412530713307671,0.5454545454545454,-0.00024059687642589977
88,11,0.0301684952873803,0.45454545454545453,-0.0041902678640690985
89,11,0.01236523366634745,0.45454545454545453,-0.0073163701244927
90,11,0.09934099649574314,0.6363636363636364,-0.011939078545323199
91,11,0.0621712524961055,0.7272727272727273,-0.0065075068135794
92,11,0.015830046066944704,0.45454545454545453,-0.0229669713622076
93,11,0.06557460005860889,0.5454545454545454,-0.0070757732480668
94,11,0.011628796094626002,0.45454545454545453,-0.0066510009231956
95,11,0.08202241618557327,0.7272727272727273,0.0
96,11,0.0324038606184164,0.5454545454545454,-0.0232113046731928
97,11,0.007728131161266475,0.5454545454545454,-0.0073163701244927
98,11,0.02252104203822272,0.45454545454545453,-0.008331427500864977
99,11,0.054833315112005544,0.5454545454545454,-0.0175353996304638
100,11,0.023205728244742426,0.45454545454545453,-0.029579446181297223
101,11,0.03442702333035825,0.5454545454545454,-0.0042556204718972
102,11,0.0344968691910504,0.5454545454545454,-0.0070757732480668
103,11,0.058390977603564015,0.5454545454545454,-0.0034488965951672
104,11,0.049400760455593204,0.5454545454545454,-0.0035280963042213023
105,11,0.050512621850060314,0.6363636363636364,-0.011939078545323199
106,11,0.09737892325087386,0.8181818181818182,0.0
107,11,0.08457129470311579,0.6363636363636364,-0.0001613971673717976
108,11,0.0012207919271569239,0.5454545454545454,-0.022928445258101626
109,11,0.016779702616920546,0.5454545454545454,-0.0032874994277954
110,11,0.0366275281874098,0.5454545454545454,-0.0003614772957769002
111,11,0.0458679869698186,0.5454545454545454,-0.0041902678640690985
112,11,0.00628695705066145,0.5454545454545454,-0.011939078545323199
113,11,0.019799911913908747,0.5454545454545454,-0.0175353996304638
114,11,0.031458287425843744,0.45454545454545453,-0.0067901655839292
115,11,0.04505847678762358,0.36363636363636365,-0.005718359306234825
116,11,0.05744289074223955,0.6363636363636364,-0.0054315717317438
117,11,-0.006105485554788348,0.45454545454545453,-0.017860713309060798
118,11,0.0009011757137618488,0.36363636363636365,-0.012120898114303998
119,11,0.02806191347691855,0.5454545454545454,-0.029474478175787
120,11,0.015044853185790118,0.45454545454545453,-0.017496873526357825
121,11,0.00510853321155155,0.5454545454545454,-0.0241864005536594
122,11,0.022688675304753596,0.5454545454545454,-0.003949670987643199
123,11,0.013703260357542622,0.45454545454545453,-0.017496873526357825
124,11,0.0694068246419833,0.5454545454545454,-0.011939078545323199
125,11,0.04288509887336438,0.6363636363636364,-0.005574865196618625
126,11,-0.0020685739308096526,0.36363636363636365,-0.008514819556934951
127,11,0.08206138787621693,0.5454545454545454,-0.0042289508251024
128,11,0.012269469900093574,0.45454545454545453,-0.029617771640661823
129,11,0.06880620956939561,0.45454545454545453,-0.0079476332873437
130,11,0.0653244907468121,0.7272727272727273,0.0
131,11,0.051772005641391276,0.7272727272727273,-0.017496873526357825
132,11,0.0813212925615991,0.7272727272727273,-0.00020008012840509737
133,11,0.009547509810974448,0.45454545454545453,-0.011939078545323199
134,11,0.031084611073366297,0.7272727272727273,-0.011939078545323199
135,11,0.05469156890270004,0.45454545454545453,-0.0032874994277954026
136,11,0.018917617796249547,0.6363636363636364,-0.0229669713622076
137,11,0.0056691052885726005,0.45454545454545453,-0.011939078545323199
138,11,0.013796420534454174,0.5454545454545454,-0.026185235685835025
139,11,0.07115323970394753,0.8181818181818182,-0.005393045627637825
140,11,0.0419207014822071,0.5454545454545454,-0.003949670987643199
141,11,0.0423125466563709,0.5454545454545454,-0.0240429064440432
142,11,0.036829582199130996,0.45454545454545453,-0.0177172191994446
143,11,0.053980657586231634,0.6363636363636364,-0.006468980709473425
144,11,0.036671124827388026,0.5454545454545454,-0.017597712727726825
145,11,0.06339099200717098,0.7272727272727273,-0.011900552441217224
146,11,0.0645084379108868,0.7272727272727273,-0.003788273820271401
147,11,0.08559305398279095,0.6363636363636364,-0.011939078545323199
148,11,0.02085531943154565,0.45454545454545453,-0.0175353996304638
149,11,0.11387640969496216,0.9090909090909091,-0.00020008012840509737
150,11,0.003438457798538197,0.6363636363636364,-0.017638383417407602
151,11,0.0500921466072309,0.7272727272727273,-0.0032874994277954026
152,11,0.0347225090754741,0.5454545454545454,-0.0069336596935454
153,11,0.07994416278229696,0.7272727272727273,-0.00020008012840509737
154,11,0.06524196798522577,0.5454545454545454,-0.0034875795562005
155,11,0.04640684549109245,0.45454545454545453,-0.011939078545323199
156,11,0.08084750172946284,0.7272727272727273,-0.0065075068135794
157,11,0.0214473361328353,0.45454545454545453,-0.0243682201226402
158,11,0.1081078533436482,0.8181818181818182,0.0
159,11,0.016085219746967444,0.45454545454545453,-0.0240429064440432
160,11,0.0391698835256708,0.5454545454545454,-0.0054315717317438
161,11,0.044258015040332596,0.6363636363636364,-0.0070757732480668
162,11,0.0286003778358997,0.6363636363636364,-0.0006628517733897003
163,11,0.0912065473531012,0.7272727272727273,0.0
164,11,0.04093712660150705,0.5454545454545454,-0.0054315717317438
165,11,0.014122523848523173,0.5454545454545454,-0.022928445258101626
166,11,0.01015675990003985,0.5454545454545454,-0.005675905042728999
167,11,0.04341675511861775,0.5454545454545454,-0.029474478175787
168,11,0.0326406050426492,0.45454545454545453,-0.0065075068135794
169,11,0.02571208213527488,0.6363636363636364,-0.024105219541306223
170,11,0.08711053094579425,0.6363636363636364,-0.0032874994277954026
171,11,0.0478282734280024,0.7272727272727273,-0.0054315717317438
172,11,0.10657178057879939,0.8181818181818182,-0.00016139716737180107
173,11,0.019038022544618005,0.5454545454545454,-0.011939078545323199
174,11,0.055937748025186584,0.6363636363636364,-0.006468980709473425
175,11,0.0048426380374984234,0.36363636363636365,-0.011014385184066776
176,11,0.06924817313515146,0.5454545454545454,-0.0175353996304638
177,11,0.04267527271702595,0.6363636363636364,-0.0175353996304638
178,11,0.0156410066654334,0.45454545454545453,-0.0040288706966973
179,11,0.04333164763942133,0.7272727272727273,-0.00046734665162580236
180,11,0.07542870405537934,0.7272727272727273,0.0
181,11,0.021105742690503245,0.36363636363636365,-0.007477767291864501
182,11,0.07078306648815925,0.6363636363636364,-0.0072712783698307
183,11,0.0589089513523281,0.36363636363636365,-0.0065075068135794
184,11,-0.004951999501047803,0.45454545454545453,-0.0175353996304638
185,11,0.0244882383204501,0.45454545454545453,-0.017843493700292604
186,11,0.010668357402643222,0.7272727272727273,-0.017496873526357825
187,11,0.0240108629122487,0.6363636363636364,-0.0070757732480668
188,11,0.023550600459619653,0.5454545454545454,-0.0175353996304638
189,11,0.0636412919068881,0.5454545454545454,-0.0001613971673717976
190,11,0.0314154749562292,0.5454545454545454,-0.0065075068135794
191,11,0.0404304794346259,0.36363636363636365,-0.0175353996304638
192,11,0.03305121836851005,0.6363636363636364,-0.003287499427795399
193,11,0.06538516250289286,0.6363636363636364,-0.024004380339937223
194,11,0.07929431589880968,0.6363636363636364,-0.00036147729577689497
195,11,0.05636514375045257,0.6363636363636364,-0.005637378938623025
196,11,0.05176920151287667,0.5454545454545454,-0.005393045627637825
197,11,0.011466973184299975,0.5454545454545454,-0.0039503512011851
198,11,0.020788553979161895,0.6363636363636364,-0.0004019940437977
199,11,0.08813773878630646,0.6363636363636364,0.0
200,11,0.07312537799109421,0.45454545454545453,-0.011939078545323199
201,11,0.040782704337067474,0.5454545454545454,-0.0005035991915927039
202,11,0.016173979212655225,0.45454545454545453,-0.017597712727726825
203,11,0.0554172483750508,0.5454545454545454,-0.011939078545323199
204,11,0.038747305177702945,0.5454545454545454,-0.0229669713622076
205,11,0.040948945070002456,0.6363636363636364,-0.0175353996304638
206,11,0.07478217852060039,0.6363636363636364,-0.003788273820271401
207,11,0.0465150446289207,0.5454545454545454,-0.000426152879966
208,11,0.04966756411913495,0.7272727272727273,-0.0065075068135794
209,11,0.0717225568658306,0.45454545454545453,-0.007075773248066797
210,11,0.04666325934641555,0.6363636363636364,-0.0003955852501689996
211,11,0.03613990866168075,0.7272727272727273,-0.00557506584136
212,11,0.03024335628100915,0.7272727272727273,-0.0054315717317438
213,11,0.048381440650031346,0.45454545454545453,-0.01212960302031555
214,11,0.04999559887725717,0.5454545454545454,-0.006468980709473425
215,11,0.06506399503341997,0.45454545454545453,-0.0039883539486764985
216,11,0.032556671731690946,0.7272727272727273,-0.0065075068135794
217,11,-0.0024355235957285986,0.5454545454545454,-0.014320014019626098
218,11,0.0784915588945977,0.7272727272727273,-0.0175353996304638
219,11,0.0634180518986442,0.6363636363636364,-0.0039883539486764985
220,11,0.0129483706067814,0.5454545454545454,-0.0065075068135794
221,11,0.060696418281218946,0.7272727272727273,-0.0055324109331127995
222,11,-0.011700111023523252,0.2727272727272727,-0.012124385535907849
223,11,0.0614675742777051,0.45454545454545453,-0.0002443333109852
224,11,0.0041017688539848485,0.45454545454545453,-0.0054315717317438
225,11,0.07187950246984011,0.6363636363636364,-0.0054315717317438
226,11,0.021832672990330523,0.7272727272727273,-0.017496873526357825
227,11,0.05884283258748975,0.45454545454545453,-0.0065075068135794
228,11,0.061317899885933655,0.5454545454545454,-0.01767889374008
229,11,0.0399909635969623,0.6363636363636364,-0.003988353948676502
230,11,0.008700828671958101,0.45454545454545453,-0.00557506584136
231,11,0.040974355551303854,0.5454545454545454,-0.006206962945490051
232,11,0.046277854242979026,0.7272727272727273,-0.006468980709473425
233,11,0.07897700102518365,0.7272727272727273,-8.968527362335135e-05
234,11,0.016844662047943177,0.6363636363636364,-0.00020008012840509997
235,11,0.06013565518881025,0.6363636363636364,-0.0067901655839292
236,11,0.014414271109859975,0.6363636363636364,-0.023029284459470625
237,11,0.04326537868316365,0.45454545454545453,-0.0066083460149483995
238,11,0.01742618898361307,0.6363636363636364,-0.017597712727726825
239,11,0.03673235869732445,0.5454545454545454,-0.0054315717317438
240,11,0.1082456959783388,0.8181818181818182,-0.003788273820271401
241,11,0.007874961790709971,0.6363636363636364,-0.006468980709473425
242,11,0.06490683159165285,0.36363636363636365,-0.0175353996304638
243,11,0.08584075175215077,0.8181818181818182,-0.0175353996304638
244,11,-0.0015282334305681518,0.36363636363636365,-0.00557506584136
245,11,0.0337657007580983,0.45454545454545453,-0.0072371704154385996
246,11,-0.008323340931820328,0.36363636363636365,-0.016097759532686426
247,11,0.09081848520673513,0.9090909090909091,-0.003788273820271401
248,11,0.05774201696015385,0.6363636363636364,-0.0070757732480668
249,11,0.04961947742999315,0.6363636363636364,-0.003648976723572301
250,11,0.025064319107111693,0.7272727272727273,-0.0175353996304638
251,11,0.0694823771228117,0.8181818181818182,-0.01767889374008
252,11,0.051059286316163945,0.6363636363636364,-0.006597192087202752
253,11,0.0071828703021662235,0.6363636363636364,-0.0037882738202714
254,11,0.02467835868303772,0.45454545454545453,-0.0003614772957769019
255,11,0.03002970202683195,0.5454545454545454,-0.0070757732480668
256,11,0.0657980632123391,0.45454545454545453,-0.0054315717317438
257,11,0.04234642730302094,0.5454545454545454,0.0
258,11,0.06392623697097186,0.6363636363636364,-0.0001613971673717976
259,11,0.07884908499936637,0.6363636363636364,-0.0035280963042212954
260,11,0.015482737744669824,0.5454545454545454,-0.011900552441217224
261,11,0.04343603106569355,0.8181818181818182,-0.00557506584136
262,11,0.0023118585931391987,0.36363636363636365,-0.0241864005536594
263,11,0.026937721625602002,0.36363636363636365,-0.0068328204921764
264,11,0.05538865918030155,0.8181818181818182,-0.003788273820271401
265,11,0.08013625720497605,0.7272727272727273,0.0
266,11,0.0916830450419629,0.8181818181818182,-0.003788273820271401
267,11,0.0399861413663191,0.6363636363636364,-0.0066893263825601994
268,11,0.0554913837244237,0.6363636363636364,-0.0065075068135794
269,11,0.021841004351555175,0.6363636363636364,-0.005393045627637825
270,11,0.0761894656479362,0.6363636363636364,-0.0054315717317438
271,11,0.05050538045837465,0.6363636363636364,-0.00016139716737180107
272,11,0.0390431124033052,0.5454545454545454,-0.0054315717317438
273,11,-0.011901948872243998,0.5454545454545454,-0.0229669713622076
274,11,0.01804518973703802,0.5454545454545454,-0.003983778942035299
275,11,0.04604779441407233,0.5454545454545454,-0.0034875795562005
276,11,0.0651772635670272,0.9090909090909091,-0.0054315717317438
277,11,0.0560671193449254,0.7272727272727273,-0.00020008012840509997
278,11,0.0386535002767365,0.45454545454545453,-0.0229669713622076
279,11,0.0286427863747264,0.5454545454545454,-0.0054315717317438
280,11,0.0654454093118179,0.7272727272727273,-0.0176362388318328
281,11,-0.008360300874399448,0.6363636363636364,-0.0232113046731928
282,11,0.04099951835648401,0.6363636363636364,-0.011939078545323199
283,11,0.0284620302270945,0.36363636363636365,-0.0076327556656076
284,11,0.1083613664413841,0.7272727272727273,-0.0054315717317438
285,11,0.09387268086744789,0.9090909090909091,-0.0032874994277954026
286,11,0.0359992783138008,0.7272727272727273,-0.0054315717317438
287,11,0.06213701425564488,0.7272727272727273,0.0
288,11,0.044760801575583556,0.7272727272727273,-0.0176362388318328
289,11,0.0300340045283966,0.45454545454545453,-0.011939078545323199
290,11,0.055268169236016296,0.6363636363636364,-0.003949670987643199
291,11,0.07491307026713924,0.7272727272727273,-0.0054315717317438
292,11,0.07133789503332626,0.6363636363636364,-0.0054315717317438
293,11,0.02357608767598865,0.5454545454545454,-0.0066510009231956
294,11,-0.004141650316143453,0.7272727272727273,-0.0240429064440432
295,11,0.07078977567156398,0.6363636363636364,-0.0054315717317438
296,11,0.0318796351375557,0.6363636363636364,-0.0054315717317438
297,11,0.08063094329040531,0.6363636363636364,-0.0068328204921764
298,11,0.0448901060304272,0.45454545454545453,-0.0229669713622076
299,11,0.023778044540269095,0.5454545454545454,-0.0175353996304638
300,11,0.04882844980005515,0.9090909090909091,-0.003788273820271401
301,11,0.07706059712242795,0.6363636363636364,-0.0039496709876432
302,11,0.014347800794041375,0.7272727272727273,-0.017496873526357825
303,11,0.0636532829687577,0.5454545454545454,-0.0065075068135794
304,11,0.04815517846129445,0.7272727272727273,-0.0054315717317438
305,11,0.033789511729640925,0.45454545454545453,-0.006468980709473425
306,11,0.02727983852058035,0.45454545454545453,-0.0034875795562005
307,11,0.0192712949368061,0.5454545454545454,-0.0034830045495592987
308,11,0.013846512526481274,0.5454545454545454,-0.005842489221508025
309,11,0.04980705552435268,0.6363636363636364,-0.007511875246256603
310,11,0.0939165850465554,0.6363636363636364,-0.003988353948676502
311,11,0.0436614328990894,0.45454545454545453,-0.007275853376471901
312,11,0.02048446395989975,0.6363636363636364,-0.0054315717317438
313,11,0.06933062076379629,0.5454545454545454,-0.0175353996304638
314,11,0.05036281372736732,0.6363636363636364,-0.0039883539486764985
315,11,0.014160913131505852,0.7272727272727273,-0.0055324109331127995
316,11,0.03336079084628585,0.45454545454545453,-0.0054315717317438
317,11,0.0773711299410712,0.6363636363636364,-0.0175353996304638
318,11,0.016225297547435846,0.45454545454545453,-0.007275853376471901
319,11,-0.005338659865501276,0.6363636363636364,-0.017496873526357825
320,11,0.058844149471282504,0.45454545454545453,-0.0054315717317438
321,11,0.03238853127457093,0.6363636363636364,-0.00020008012840510084
322,11,0.1210412113762052,0.7272727272727273,-0.00020008012840509737
323,11,0.05658324815159243,0.8181818181818182,-0.017496873526357825
324,11,-0.008666951856156783,0.36363636363636365,-0.024004380339937223
325,11,0.08542690973540755,0.7272727272727273,-0.0175353996304638
326,11,0.05586276297081205,0.6363636363636364,-0.0240429064440432
327,11,0.0441239886197189,0.5454545454545454,-0.0178180584008136
328,11,0.06653945730924198,0.45454545454545453,-0.005393045627637825
329,11,0.1272710646619069,0.8181818181818182,0.0
330,11,0.033214973621557724,0.6363636363636364,-0.003949670987643199
331,11,0.033026192250259746,0.45454545454545453,-0.011939078545323199
332,11,0.04674079804055391,0.7272727272727273,-0.0065075068135794
333,11,0.13988266371538152,0.8181818181818182,-0.0054315717317438
334,11,0.030664582819418,0.6363636363636364,-0.0175353996304638
335,11,0.0608579047228742,0.6363636363636364,-0.000325313678597
336,11,0.026870523046680604,0.7272727272727273,-0.0065075068135794
337,11,0.07195106812680785,0.8181818181818182,-0.0034875795562005
338,11,0.006660470715913222,0.45454545454545453,-0.004028870696697299
339,11,0.007711955404267376,0.45454545454545453,-0.006650800278454225
340,11,-0.016904760734356653,0.5454545454545454,-0.02007117195170175
341,11,0.06903913452662112,0.6363636363636364,-0.003949670987643199
342,11,0.031148309163421047,0.2727272727272727,-0.0038895735999982008
343,11,0.08891494549705334,0.7272727272727273,-0.0032874994277953956
344,11,0.041228173261338305,0.5454545454545454,-0.0057142305020936
345,11,0.05923550253419538,0.7272727272727273,-0.004028870696697299
346,11,0.004684571020922225,0.5454545454545454,-0.006468980709473425
347,11,0.034709546738263417,0.7272727272727273,-0.006468980709473425
348,11,0.02541789347907425,0.6363636363636364,-0.0240429064440432
349,11,0.10643227172029512,0.8181818181818182,0.0
350,11,0.03600271197779545,0.5454545454545454,-0.0039883539486764985
351,11,0.07300596709804283,0.9090909090909091,0.0
352,11,-0.0016305765379970496,0.45454545454545453,-0.0232922850408046
353,11,0.0731820745018039,0.7272727272727273,-0.007237170415438601
354,11,0.07907358610563159,0.5454545454545454,-0.007075773248066797
355,11,0.05335704748328155,0.45454545454545453,-0.0175353996304638
356,11,0.0358933302602745,0.45454545454545453,-0.005613391300724599
357,11,0.045585624381375076,0.8181818181818182,-0.00019550512176389964
358,11,0.0391266653016463,0.5454545454545454,-0.0066893263825601994
359,11,0.023894104233555223,0.8181818181818182,-0.017496873526357825
360,11,0.06322770210378174,0.5454545454545454,-0.0002443333109852
361,11,0.0371295557827038,0.36363636363636365,-0.0054315717317438
362,11,0.08210560750885475,0.45454545454545453,-0.0001613971673717976
363,11,0.08387315231008341,0.5454545454545454,-0.00036147729577689497
364,11,0.026284063566410252,0.5454545454545454,-0.017860713309060798
365,11,0.026596795906069552,0.5454545454545454,-0.0240429064440432
366,11,0.08762079877396833,0.7272727272727273,-8.968527362335221e-05
367,11,0.09742441993578971,0.8181818181818182,-0.0054315717317438
368,11,0.06544778268091639,0.6363636363636364,-0.0065075068135794
369,11,0.04947095405161845,0.5454545454545454,-0.0009080236564567926
370,11,0.05857133803791825,0.45454545454545453,-0.005756885410340799
371,11,0.02480936894416375,0.6363636363636364,-0.00019550512176389964
372,11,0.03154854961575955,0.6363636363636364,-0.0055324109331127995
373,11,0.04780673146808428,0.6363636363636364,-0.0003614772957769002
374,11,0.0465893784673424,0.6363636363636364,-0.0054315717317438
375,11,0.04611955077768825,0.5454545454545454,-0.0074372505438437
376,11,0.0625762133461755,0.36363636363636365,-0.0067901655839292
377,11,0.05914741430077562,0.6363636363636364,-0.005393045627637825
378,11,0.017660730728151976,0.5454545454545454,-0.0007420514824437998
379,11,0.06777353383076558,0.6363636363636364,-0.0036894934715931
380,11,0.02918384164420525,0.7272727272727273,-0.0006674267800308997
381,11,0.0482253310321876,0.5454545454545454,-0.0065075068135794
382,11,0.008676257294815899,0.36363636363636365,-0.011939078545323199
383,11,0.0725145198347268,0.6363636363636364,-0.0240429064440432
384,11,-0.013094578724071828,0.5454545454545454,-0.023029284459470625
385,11,0.05696515012179917,0.7272727272727273,-0.006468980709473425
386,11,0.05520502784601765,0.6363636363636364,-0.0039883539486765
387,11,-0.022385789286281196,0.2727272727272727,-0.035185210484463804
388,11,0.0114866356064439,0.5454545454545454,-0.003287499427795401
389,11,0.010037510479437075,0.5454545454545454,-0.0036489767235723
390,11,0.12335873577102001,0.8181818181818182,-0.0032874994277953956
391,11,-0.009426037178190051,0.45454545454545453,-0.0175353996304638
392,11,-0.015162022070722026,0.36363636363636365,-0.03321122055271123
393,11,0.08149513039198636,0.7272727272727273,-0.006468980709473425
394,11,0.02708873546885472,0.5454545454545454,-0.000305949484254
395,11,0.08104164823579996,0.5454545454545454,-0.007237170415438598
396,11,0.11545525706530521,0.9090909090909091,0.0
397,11,-0.010751269084543198,0.45454545454545453,-0.0231487909311884
398,11,0.03787390393084559,0.5454545454545454,-0.007237170415438601
399,11,-0.014081505200386025,0.36363636363636365,-0.017640367635974024
400,11,0.0707637720183354,0.5454545454545454,-0.005613391300724599
401,11,0.07096222771512166,0.7272727272727273,-0.00024059687642589977
402,11,0.019128323149049647,0.7272727272727273,-0.0066510009231956
403,11,0.07187454159272999,0.7272727272727273,-0.0032874994277953956
404,11,0.022486569693663302,0.6363636363636364,-0.0229669713622076
405,11,0.0725130198141593,0.6363636363636364,-0.0034875795562005
406,11,0.0439649873777871,0.8181818181818182,0.0
407,11,0.02750667786178652,0.45454545454545453,-0.011900552441217224
408,11,-0.01546016541067455,0.45454545454545453,-0.0233931242421736
409,11,0.026331901600674803,0.6363636363636364,-0.0231104654718238
410,11,0.0611591244841092,0.6363636363636364,-0.0229669713622076
411,11,-0.0007157089895080517,0.45454545454545453,-0.0243682201226402
412,11,0.07144618388669752,0.8181818181818182,-0.017496873526357825
413,11,0.0572097721844744,0.45454545454545453,-0.007477767291864501
414,11,0.0564510139024716,0.5454545454545454,-0.0065075068135794
415,11,0.014353481109742374,0.6363636363636364,-0.003949670987643199
416,11,0.0320569186536667,0.36363636363636365,-0.0096612027703881
417,11,0.0394343359900274,0.36363636363636365,-0.0241437456454122
418,11,0.07190213836090652,0.7272727272727273,0.0
419,11,0.07859978432237591,0.6363636363636364,-0.0175353996304638
420,11,0.025708536964140702,0.45454545454545453,-0.029474478175787
421,11,0.03354677453200253,0.8181818181818182,-0.00023317938323955177
422,11,0.055214994750994596,0.6363636363636364,-0.0054315717317438
423,11,0.08870276471326538,0.6363636363636364,-0.006468980709473425
424,11,0.06561036283405935,0.5454545454545454,-0.003788273820271401
425,11,0.034938591553504775,0.36363636363636365,-0.017678693095338625
426,11,0.013176338489539323,0.6363636363636364,-0.00024433331098520005
427,11,0.054200787802678445,0.5454545454545454,-0.0175353996304638
428,11,0.057627625093204606,0.5454545454545454,-0.0065075068135794
429,11,0.09603892973482281,0.8181818181818182,-0.0066083460149483995
430,11,0.03427858870294893,0.6363636363636364,-0.0036444017169311
431,11,0.06157577707760223,0.6363636363636364,0.0
432,11,0.021319555195090052,0.6363636363636364,-0.0175353996304638
433,11,0.02009252149758592,0.45454545454545453,-0.006468980709473425
434,11,0.02437663976369055,0.6363636363636364,-0.0006674267800309006
435,11,0.028666672687171674,0.7272727272727273,-0.017496873526357825
