symbol,timestamp,open,high,low,close,volume,provider_dataset,schema
CABA,2022-08-04T13:30:00Z,1.26,1.26,1.26,1.26,924,XNAS.ITCH,ohlcv-1m
CABA,2022-08-04T13:32:00Z,1.26,1.26,1.25,1.26,3734,XNAS.ITCH,ohlcv-1m
CABA,2022-08-04T13:40:00Z,1.275,1.29,1.275,1.29,600,XNAS.ITCH,ohlcv-1m
CABA,2022-08-04T14:07:00Z,1.28,1.28,1.28,1.28,29,XNAS.ITCH,ohlcv-1m
CABA,2022-08-04T14:18:00Z,1.28,1.28,1.27,1.27,2291,XNAS.ITCH,ohlcv-1m
CABA,2022-08-04T14:34:00Z,1.28,1.28,1.28,1.28,89,XNAS.ITCH,ohlcv-1m
CABA,2022-08-04T14:36:00Z,1.27,1.27,1.27,1.27,670,XNAS.ITCH,ohlcv-1m
CABA,2022-08-04T14:39:00Z,1.27,1.27,1.27,1.27,100,XNAS.ITCH,ohlcv-1m
CABA,2022-08-04T14:57:00Z,1.27,1.27,1.27,1.27,10,XNAS.ITCH,ohlcv-1m
CABA,2022-08-04T15:11:00Z,1.275,1.28,1.275,1.28,120,XNAS.ITCH,ohlcv-1m
CABA,2022-08-04T15:25:00Z,1.27,1.27,1.27,1.27,70,XNAS.ITCH,ohlcv-1m
CABA,2022-08-04T15:41:00Z,1.27,1.27,1.27,1.27,5,XNAS.ITCH,ohlcv-1m
CABA,2022-08-04T15:50:00Z,1.29,1.29,1.29,1.29,16,XNAS.ITCH,ohlcv-1m
CABA,2022-08-04T16:22:00Z,1.28,1.28,1.28,1.28,3700,XNAS.ITCH,ohlcv-1m
CABA,2022-08-04T16:43:00Z,1.26,1.26,1.26,1.26,2308,XNAS.ITCH,ohlcv-1m
CABA,2022-08-04T17:29:00Z,1.3,1.3,1.3,1.3,53,XNAS.ITCH,ohlcv-1m
CABA,2022-08-04T17:44:00Z,1.29,1.29,1.29,1.29,200,XNAS.ITCH,ohlcv-1m
CABA,2022-08-04T18:02:00Z,1.3,1.3,1.3,1.3,200,XNAS.ITCH,ohlcv-1m
CABA,2022-08-04T18:18:00Z,1.28,1.28,1.28,1.28,100,XNAS.ITCH,ohlcv-1m
CABA,2022-08-04T19:12:00Z,1.29,1.3,1.29,1.3,50,XNAS.ITCH,ohlcv-1m
CABA,2022-08-04T19:26:00Z,1.28,1.28,1.28,1.28,5,XNAS.ITCH,ohlcv-1m
CABA,2022-08-04T19:33:00Z,1.29,1.29,1.29,1.29,10,XNAS.ITCH,ohlcv-1m
CABA,2022-08-04T19:50:00Z,1.29,1.29,1.29,1.29,200,XNAS.ITCH,ohlcv-1m
CABA,2022-08-04T19:51:00Z,1.29,1.29,1.29,1.29,200,XNAS.ITCH,ohlcv-1m
CABA,2022-08-04T19:59:00Z,1.3,1.3,1.27,1.27,5834,XNAS.ITCH,ohlcv-1m
CABA,2022-08-04T20:00:00Z,1.29,1.29,1.29,1.29,794,XNAS.ITCH,ohlcv-1m
CABA,2022-08-05T13:30:00Z,1.29,1.29,1.29,1.29,1071,XNAS.ITCH,ohlcv-1m
CABA,2022-08-05T14:03:00Z,1.3,1.3,1.3,1.3,110,XNAS.ITCH,ohlcv-1m
CABA,2022-08-05T14:05:00Z,1.3,1.3,1.3,1.3,10,XNAS.ITCH,ohlcv-1m
CABA,2022-08-05T14:06:00Z,1.3,1.3,1.3,1.3,200,XNAS.ITCH,ohlcv-1m
CABA,2022-08-05T14:07:00Z,1.3,1.3,1.3,1.3,1839,XNAS.ITCH,ohlcv-1m
CABA,2022-08-05T14:11:00Z,1.28,1.28,1.28,1.28,700,XNAS.ITCH,ohlcv-1m
CABA,2022-08-05T14:30:00Z,1.3,1.3,1.3,1.3,10,XNAS.ITCH,ohlcv-1m
CABA,2022-08-05T14:54:00Z,1.32,1.32,1.32,1.32,30,XNAS.ITCH,ohlcv-1m
CABA,2022-08-05T14:57:00Z,1.32,1.32,1.32,1.32,60,XNAS.ITCH,ohlcv-1m
CABA,2022-08-05T14:59:00Z,1.32,1.32,1.32,1.32,10,XNAS.ITCH,ohlcv-1m
CABA,2022-08-05T15:05:00Z,1.31,1.31,1.31,1.31,25,XNAS.ITCH,ohlcv-1m
CABA,2022-08-05T15:39:00Z,1.325,1.325,1.325,1.325,170,XNAS.ITCH,ohlcv-1m
CABA,2022-08-05T15:45:00Z,1.325,1.33,1.325,1.33,910,XNAS.ITCH,ohlcv-1m
CABA,2022-08-05T15:46:00Z,1.34,1.36,1.34,1.36,980,XNAS.ITCH,ohlcv-1m
CABA,2022-08-05T15:48:00Z,1.34,1.35,1.34,1.35,1566,XNAS.ITCH,ohlcv-1m
CABA,2022-08-05T15:53:00Z,1.35,1.35,1.35,1.35,200,XNAS.ITCH,ohlcv-1m
