fold,period,target_exit_config,feature_set,model_type,probability_variant,signal_quality_config,signal_rank_column,market_exposure_config,train_end,validation_start,validation_end,test_start,test_end,threshold,selected_for_test,strategy_return,buy_and_hold_return,excess_return,max_drawdown,sharpe,profit_factor,win_rate,beats_buy_and_hold,total_signals_before_rank,rank_filtered_signals,total_signals,executable_signals,avg_risk_fraction_on_signals,strong_market_signals,symbols_with_signals,closed_trades
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,default_1pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.6,False,-0.0015114328404888075,1.014156881606099,-1.0156683144465881,-0.015936089474115556,-0.21031470151571555,0.6280671796117582,0.45,False,50,0,50,48,0.01,39,8,23
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,default_1pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.65,False,0.0011298037536848714,1.014156881606099,-1.0130270778524142,-0.0036848524826770925,0.35668064025989177,1.8581789384692564,0.8,False,23,0,23,23,0.010000000000000004,17,2,6
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,default_1pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.7,False,9.210770018004393e-05,1.014156881606099,-1.014064773905919,-0.0017401410037605203,0.060889549629970535,0.0,0.5,False,4,0,4,4,0.01,3,2,2
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,fixed_1_5pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.45,False,0.09075386287315164,1.014156881606099,-0.9234030187329475,-0.045474760111439694,1.1409467412852714,2.382011471399928,0.5964603817235395,False,811,0,811,783,0.015000000000000003,519,10,151
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,fixed_1_5pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.5,False,0.04434024633314911,1.014156881606099,-0.9698166352729501,-0.042548598024794916,0.5775644614754907,2.586918825364559,0.4970856676003734,False,518,0,518,499,0.015000000000000005,329,10,100
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,fixed_1_5pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.55,False,0.03399918297654142,1.014156881606099,-0.9801576986295576,-0.023766180306802654,0.8005310633143683,3.8485933276544473,0.6651960784313724,False,191,0,191,184,0.015000000000000001,132,9,46
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,fixed_1_5pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.6,False,-0.002232626013355141,1.014156881606099,-1.0163895076194545,-0.020894923590045654,-0.24253052591344376,0.5399123664576129,0.4428571428571429,False,50,0,50,48,0.015,39,8,21
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,fixed_1_5pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.65,False,0.0016965590866855197,1.014156881606099,-1.0124603225194135,-0.005457323092313015,0.3568317318341966,1.8581789384692564,0.8,False,23,0,23,23,0.015000000000000003,17,2,6
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,fixed_1_5pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.7,False,0.00013881228019142888,1.014156881606099,-1.0140180693259078,-0.0026090867893547864,0.05919630028869266,0.0,0.5,False,4,0,4,4,0.015,3,2,2
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,fixed_2pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.45,False,0.11548842382823657,1.014156881606099,-0.8986684577778625,-0.05497186207261927,1.116826474178429,2.3618077740577568,0.5980476833108411,False,811,0,811,783,0.019999999999999997,519,10,138
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,fixed_2pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.5,False,0.05909504853356482,1.014156881606099,-0.9550618330725344,-0.04835011764597048,0.6423003291254946,2.6699143267243644,0.5649428104575163,False,518,0,518,499,0.02,329,10,90
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,fixed_2pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.55,False,0.04163041300180466,1.014156881606099,-0.9725264686042945,-0.031023641103343002,0.7026448166006031,3.851055677420877,0.6651960784313724,False,191,0,191,184,0.019999999999999997,132,9,45
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,fixed_2pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.6,False,-0.010525466058353078,1.014156881606099,-1.0246823476644522,-0.029836571329018256,-0.48812778341125457,0.2976140885682961,0.4047619047619047,False,50,0,50,48,0.02,39,8,19
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,fixed_2pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.65,False,0.0022608899959418774,1.014156881606099,-1.0118959916101573,-0.007184100756070988,0.356759116030273,1.8581789384692564,0.8,False,23,0,23,23,0.020000000000000007,17,2,6
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,fixed_2pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.7,False,0.00018614556405831522,1.014156881606099,-1.0139707360420407,-0.003473715925914933,0.05750588601243428,0.0,0.5,False,4,0,4,4,0.02,3,2,2
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,strong_market_1_5pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.45,False,0.07712916887794949,1.014156881606099,-0.9370277127281497,-0.04132102230138309,1.14145778264255,2.4139049856827954,0.6036032388663968,False,811,0,811,783,0.013199753390875466,519,10,155
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,strong_market_1_5pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.5,False,0.04389767361199863,1.014156881606099,-0.9702592079941004,-0.037032277681378525,0.6472327135606986,2.664109237959372,0.5220856676003734,False,518,0,518,499,0.013175675675675678,329,10,102
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,strong_market_1_5pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.55,False,0.028794690698745636,1.014156881606099,-0.9853621909073536,-0.023783284061168187,0.6940209831313645,3.5590674648280616,0.6579520697167757,False,191,0,191,184,0.01345549738219895,132,9,51
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,strong_market_1_5pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.6,False,-0.0023685597587066,1.014156881606099,-1.0165254413648057,-0.02164727527972945,-0.18641477213370877,0.6280671796117582,0.45,False,50,0,50,48,0.0139,39,8,23
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,strong_market_1_5pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.65,False,0.0012684562531055127,1.014156881606099,-1.0128884253529935,-0.004988928893432354,0.3458322000389954,1.8581789384692564,0.8,False,23,0,23,23,0.013695652173913048,17,2,6
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,strong_market_1_5pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.7,False,0.0003582299257659907,1.014156881606099,-1.0137986516803332,-0.0020920938663093525,0.059769965169124945,0.0,0.5,False,4,0,4,4,0.01375,3,2,2
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,strong_market_2pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.45,False,0.0880022849607742,1.014156881606099,-0.926154596645325,-0.051795987301782954,1.0555150342793413,2.442436867764255,0.6047143499775078,False,811,0,811,783,0.016399506781750922,519,10,150
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,strong_market_2pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.5,False,0.053358865379507514,1.014156881606099,-0.9607980162265918,-0.04317190345636982,0.6002823047504406,2.64887745099585,0.5249428104575162,False,518,0,518,499,0.01635135135135135,329,10,100
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,strong_market_2pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.55,False,0.0322855390660804,1.014156881606099,-0.9818713425400187,-0.029955629711960596,0.6327061676946878,3.5722414794088198,0.6579520697167757,False,191,0,191,184,0.016910994764397905,132,9,51
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,strong_market_2pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.6,False,-0.007003308340805234,1.014156881606099,-1.0211601899469045,-0.028385605414821602,-0.2592376791002339,0.5262533348489006,0.4375,False,50,0,50,48,0.017800000000000003,39,8,22
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,strong_market_2pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.65,False,0.0014046843287818338,1.014156881606099,-1.0127521972773175,-0.006339799147043967,0.33968504104039055,1.8581789384692564,0.8,False,23,0,23,23,0.017391304347826094,17,2,6
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,strong_market_2pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.7,False,0.0006243521513519224,1.014156881606099,-1.0135325294547473,-0.002444046728858185,0.058650318131691,0.0,0.5,False,4,0,4,4,0.0175,3,2,2
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,weak_0_5pct_strong_1_5pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.45,False,0.05668837433355983,1.014156881606099,-0.9574685072725393,-0.03960196637490506,0.9322635305545776,2.401961001200465,0.6009716599190283,False,811,0,811,783,0.011399506781750926,519,10,156
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,weak_0_5pct_strong_1_5pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.5,False,0.03837973197602124,1.014156881606099,-0.9757771496300778,-0.03218100090311839,0.610181577114971,2.664109237959372,0.5220856676003734,False,518,0,518,499,0.011351351351351353,329,10,102
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,weak_0_5pct_strong_1_5pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.55,False,0.02142429815842009,1.014156881606099,-0.9927325834476791,-0.022672171141916952,0.6028862356797016,3.5590674648280616,0.6579520697167757,False,191,0,191,184,0.011910994764397904,132,9,51
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,weak_0_5pct_strong_1_5pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.6,False,-0.0024655880636590306,1.014156881606099,-1.0166224696697583,-0.02006896612027912,-0.1583834387856743,0.6280671796117582,0.45,False,50,0,50,48,0.0128,39,8,23
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,weak_0_5pct_strong_1_5pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.65,False,0.000840353419525476,1.014156881606099,-1.0133165281865737,-0.004646596346928977,0.33314284351437434,1.8581789384692564,0.8,False,23,0,23,23,0.012391304347826091,17,2,6
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,weak_0_5pct_strong_1_5pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.7,False,0.0005770188674850506,1.014156881606099,-1.0135798627386143,-0.0015737234301712588,0.06034323774867423,0.0,0.5,False,4,0,4,4,0.0125,3,2,2
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,isotonic,no_quality_rank_filter,,default_1pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.15,False,0.0772309447237062,1.014156881606099,-0.9369259368823931,-0.032310400404643155,1.2985447394205634,2.331649364354944,0.6124720454983613,False,1145,0,1145,1108,0.01,748,10,190
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,isotonic,no_quality_rank_filter,,default_1pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.2,False,0.0772309447237062,1.014156881606099,-0.9369259368823931,-0.032310400404643155,1.2985447394205634,2.331649364354944,0.6124720454983613,False,1145,0,1145,1108,0.01,748,10,190
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,isotonic,no_quality_rank_filter,,default_1pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.25,False,0.07930450732098424,1.014156881606099,-0.9348523742851149,-0.0303554643361705,1.3631230221137085,2.625419386899133,0.6186691662310857,False,1077,0,1077,1042,0.01,699,10,183
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,isotonic,no_quality_rank_filter,,default_1pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.3,False,0.027483153403634684,1.014156881606099,-0.9866737282024645,-0.015777980741033825,0.9231012901309792,3.8838598106442355,0.6749999999999999,False,140,0,140,133,0.01,94,9,40
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,isotonic,no_quality_rank_filter,,default_1pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.35,False,0.0,1.014156881606099,-1.014156881606099,0.0,,,,False,0,0,0,0,,0,0,0
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,isotonic,no_quality_rank_filter,,default_1pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.4,False,0.0,1.014156881606099,-1.014156881606099,0.0,,,,False,0,0,0,0,,0,0,0
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,isotonic,no_quality_rank_filter,,default_1pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.45,False,0.0,1.014156881606099,-1.014156881606099,0.0,,,,False,0,0,0,0,,0,0,0
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,isotonic,no_quality_rank_filter,,fixed_1_5pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.15,False,0.10860067890625177,1.014156881606099,-0.9055562026998473,-0.04707986548463067,1.2234853039800506,2.2952207194843623,0.608795574910126,False,1145,0,1145,1108,0.015000000000000001,748,10,183
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,isotonic,no_quality_rank_filter,,fixed_1_5pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.2,False,0.10860067890625177,1.014156881606099,-0.9055562026998473,-0.04707986548463067,1.2234853039800506,2.2952207194843623,0.608795574910126,False,1145,0,1145,1108,0.015000000000000001,748,10,183
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,isotonic,no_quality_rank_filter,,fixed_1_5pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.25,False,0.11169633980652363,1.014156881606099,-0.9024605417995755,-0.044258350061345396,1.2859373802004945,2.588990742028552,0.6149926956428505,False,1077,0,1077,1042,0.015000000000000001,699,10,176
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,isotonic,no_quality_rank_filter,,fixed_1_5pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.3,False,0.03676042442152585,1.014156881606099,-0.9773964571845732,-0.020428777002628084,0.9239493806503046,3.8709901793798966,0.6656249999999999,False,140,0,140,133,0.014999999999999998,94,9,36
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,isotonic,no_quality_rank_filter,,fixed_1_5pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.35,False,0.0,1.014156881606099,-1.014156881606099,0.0,,,,False,0,0,0,0,,0,0,0
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,isotonic,no_quality_rank_filter,,fixed_1_5pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.4,False,0.0,1.014156881606099,-1.014156881606099,0.0,,,,False,0,0,0,0,,0,0,0
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,isotonic,no_quality_rank_filter,,fixed_1_5pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.45,False,0.0,1.014156881606099,-1.014156881606099,0.0,,,,False,0,0,0,0,,0,0,0
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,isotonic,no_quality_rank_filter,,fixed_2pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.15,False,0.13285735006558283,1.014156881606099,-0.8812995315405164,-0.06137414168886298,1.1413811630743151,2.255674195183593,0.604107383844226,False,1145,0,1145,1108,0.02,748,10,171
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,isotonic,no_quality_rank_filter,,fixed_2pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.2,False,0.13285735006558283,1.014156881606099,-0.8812995315405164,-0.06137414168886298,1.1413811630743151,2.255674195183593,0.604107383844226,False,1145,0,1145,1108,0.02,748,10,171
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,isotonic,no_quality_rank_filter,,fixed_2pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.25,True,0.1369781777576006,1.014156881606099,-0.8771787038484986,-0.05760708684151113,1.2022295539799084,2.5485673775686637,0.6103045045769504,False,1077,0,1077,1042,0.02,699,10,164
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,isotonic,no_quality_rank_filter,,fixed_2pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.3,False,0.044671192728046163,1.014156881606099,-0.969485688878053,-0.02670243660481164,0.8592362546455808,3.8709901793798966,0.6178571428571428,False,140,0,140,133,0.02,94,9,35
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,isotonic,no_quality_rank_filter,,fixed_2pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.35,False,0.0,1.014156881606099,-1.014156881606099,0.0,,,,False,0,0,0,0,,0,0,0
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,isotonic,no_quality_rank_filter,,fixed_2pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.4,False,0.0,1.014156881606099,-1.014156881606099,0.0,,,,False,0,0,0,0,,0,0,0
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,isotonic,no_quality_rank_filter,,fixed_2pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.45,False,0.0,1.014156881606099,-1.014156881606099,0.0,,,,False,0,0,0,0,,0,0,0
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,isotonic,no_quality_rank_filter,,strong_market_1_5pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.15,False,0.0961046409975839,1.014156881606099,-0.9180522406085153,-0.043625653451294155,1.2025712119431842,2.32619078709408,0.6118768074031232,False,1145,0,1145,1108,0.01326637554585153,748,10,187
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,isotonic,no_quality_rank_filter,,strong_market_1_5pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.2,False,0.0961046409975839,1.014156881606099,-0.9180522406085153,-0.043625653451294155,1.2025712119431842,2.32619078709408,0.6118768074031232,False,1145,0,1145,1108,0.01326637554585153,748,10,187
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,isotonic,no_quality_rank_filter,,strong_market_1_5pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.25,False,0.09883256013607808,1.014156881606099,-0.9153243214700211,-0.040682530720181395,1.2665607170127977,2.619960809638269,0.6180739281358478,False,1077,0,1077,1042,0.013245125348189415,699,10,180
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,isotonic,no_quality_rank_filter,,strong_market_1_5pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.3,False,0.033399989052795835,1.014156881606099,-0.9807568925533033,-0.02175272400193473,0.8646891750592016,3.8838598106442355,0.6749999999999999,False,140,0,140,133,0.013357142857142854,94,9,40
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,isotonic,no_quality_rank_filter,,strong_market_1_5pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.35,False,0.0,1.014156881606099,-1.014156881606099,0.0,,,,False,0,0,0,0,,0,0,0
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,isotonic,no_quality_rank_filter,,strong_market_1_5pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.4,False,0.0,1.014156881606099,-1.014156881606099,0.0,,,,False,0,0,0,0,,0,0,0
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,isotonic,no_quality_rank_filter,,strong_market_1_5pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.45,False,0.0,1.014156881606099,-1.014156881606099,0.0,,,,False,0,0,0,0,,0,0,0
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,isotonic,no_quality_rank_filter,,strong_market_2pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.15,False,0.10874033353730761,1.014156881606099,-0.9054165480687913,-0.0559041847791749,1.0698647306953746,2.2858943268612193,0.6073670034815546,False,1145,0,1145,1108,0.016532751091703057,748,10,182
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,isotonic,no_quality_rank_filter,,strong_market_2pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.2,False,0.10874033353730761,1.014156881606099,-0.9054165480687913,-0.0559041847791749,1.0698647306953746,2.2858943268612193,0.6073670034815546,False,1145,0,1145,1108,0.016532751091703057,748,10,182
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,isotonic,no_quality_rank_filter,,strong_market_2pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.25,False,0.11189953715942487,1.014156881606099,-0.9022573444466742,-0.05145688594291768,1.1281049984851124,2.5778766317148754,0.613564124214279,False,1077,0,1077,1042,0.016490250696378828,699,10,175
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,isotonic,no_quality_rank_filter,,strong_market_2pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.3,False,0.03936765252567293,1.014156881606099,-0.9747892290804261,-0.027894920473217743,0.8226588329225988,3.8838598106442355,0.6749999999999999,False,140,0,140,133,0.016714285714285713,94,9,40
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,isotonic,no_quality_rank_filter,,strong_market_2pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.35,False,0.0,1.014156881606099,-1.014156881606099,0.0,,,,False,0,0,0,0,,0,0,0
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,isotonic,no_quality_rank_filter,,strong_market_2pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.4,False,0.0,1.014156881606099,-1.014156881606099,0.0,,,,False,0,0,0,0,,0,0,0
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,isotonic,no_quality_rank_filter,,strong_market_2pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.45,False,0.0,1.014156881606099,-1.014156881606099,0.0,,,,False,0,0,0,0,,0,0,0
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,isotonic,no_quality_rank_filter,,weak_0_5pct_strong_1_5pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.15,False,0.07900000404671684,1.014156881606099,-0.9351568775593824,-0.04266332064840833,1.0747688368210573,2.32619078709408,0.6118768074031232,False,1145,0,1145,1108,0.011532751091703057,748,10,187
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,isotonic,no_quality_rank_filter,,weak_0_5pct_strong_1_5pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.2,False,0.07900000404671684,1.014156881606099,-0.9351568775593824,-0.04266332064840833,1.0747688368210573,2.32619078709408,0.6118768074031232,False,1145,0,1145,1108,0.011532751091703057,748,10,187
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,isotonic,no_quality_rank_filter,,weak_0_5pct_strong_1_5pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.25,False,0.08135306621931225,1.014156881606099,-0.9328038153867869,-0.03899216469234292,1.1354881394741194,2.619960809638269,0.6180739281358478,False,1077,0,1077,1042,0.01149025069637883,699,10,180
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,isotonic,no_quality_rank_filter,,weak_0_5pct_strong_1_5pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.3,False,0.025565031739051336,1.014156881606099,-0.988591849867048,-0.020950424812792322,0.7818061578810285,3.8838598106442355,0.6749999999999999,False,140,0,140,133,0.011714285714285714,94,9,40
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,isotonic,no_quality_rank_filter,,weak_0_5pct_strong_1_5pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.35,False,0.0,1.014156881606099,-1.014156881606099,0.0,,,,False,0,0,0,0,,0,0,0
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,isotonic,no_quality_rank_filter,,weak_0_5pct_strong_1_5pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.4,False,0.0,1.014156881606099,-1.014156881606099,0.0,,,,False,0,0,0,0,,0,0,0
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,isotonic,no_quality_rank_filter,,weak_0_5pct_strong_1_5pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.45,False,0.0,1.014156881606099,-1.014156881606099,0.0,,,,False,0,0,0,0,,0,0,0
wf_2024,test,default_1_5x_stop_3x_tp_10d,baseline,random_forest,isotonic,no_quality_rank_filter,,fixed_2pct,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.25,True,0.11267188277444133,0.4804665448965119,-0.3677946621220705,-0.07047784278183138,0.7976994705002569,1.6515428430031558,0.4896783625730995,False,1093,0,1093,1036,0.02,757,10,159
