date,run_id,dataset_snapshot,strategy,model,params,train_period,test_period,max_gap_threshold,strategy_return,buy_and_hold_return,excess_return,max_drawdown,sharpe,profit_factor,win_rate,beats_buy_and_hold,notes
2026-05-08T17:23:25,20260508_171849,data/snapshots/*,scanner_ml_next_open_v1,random_forest,"{""max_gap_threshold"": 0.05, ""news_features"": ""gdelt_market_news_lagged_1d"", ""test_metrics"": {""accuracy"": 0.7874376039933444, ""roc_auc"": 0.6485383742911153, ""rows"": 2404.0}, ""validation_metrics"": {""accuracy"": 0.6932565789473685, ""roc_auc"": 0.5455433918437183, ""rows"": 2432.0}}",2020-2022,2024,0.05,0.0037653621297333447,0.4804665448965119,-0.47670118276677853,-0.0019585474261352267,1.418087217223307,2.3365670276358643,0.6,False,Mean of per-symbol 2024 backtests
2026-05-08T17:30:26,20260508_173007_no_news,data/snapshots/*,scanner_ml_next_open_v1,random_forest,"{""max_gap_threshold"": 0.05, ""news_features"": ""disabled"", ""test_metrics"": {""accuracy"": 0.728369384359401, ""roc_auc"": 0.6506938878386894, ""rows"": 2404.0}, ""validation_metrics"": {""accuracy"": 0.5703125, ""roc_auc"": 0.5079989228520241, ""rows"": 2432.0}}",2020-2022,2024,0.05,0.01042246212136773,0.4804665448965119,-0.4700440827751441,-0.002569248109423894,1.4548184771883932,3.2251971586710475,0.7380952380952381,False,Mean of per-symbol 2024 backtests
2026-05-08T17:30:47,20260508_173026_news,data/snapshots/*,scanner_ml_next_open_v1,random_forest,"{""max_gap_threshold"": 0.05, ""news_features"": ""gdelt_market_news_lagged_1d"", ""test_metrics"": {""accuracy"": 0.7874376039933444, ""roc_auc"": 0.6485383742911153, ""rows"": 2404.0}, ""validation_metrics"": {""accuracy"": 0.6932565789473685, ""roc_auc"": 0.5455433918437183, ""rows"": 2432.0}}",2020-2022,2024,0.05,0.0037653621297333447,0.4804665448965119,-0.47670118276677853,-0.0019585474261352267,1.418087217223307,2.3365670276358643,0.6,False,Mean of per-symbol 2024 backtests
2026-05-08T17:31:59,20260508_173143_no_news_thr55,data/snapshots/*,scanner_ml_next_open_v1,random_forest,"{""max_gap_threshold"": 0.05, ""min_model_probability"": 0.55, ""min_scanner_score"": 70, ""news_features"": ""disabled"", ""test_metrics"": {""accuracy"": 0.728369384359401, ""roc_auc"": 0.6506938878386894, ""rows"": 2404.0}, ""validation_metrics"": {""accuracy"": 0.5703125, ""roc_auc"": 0.5079989228520241, ""rows"": 2432.0}}",2020-2022,2024,0.05,0.03206899254367681,0.4804665448965119,-0.44839755235283507,-0.014800029291102712,1.0675391464677588,2.5388044478292957,0.665993265993266,False,Mean of per-symbol 2024 backtests
2026-05-08T17:32:17,20260508_173200_no_news_thr60,data/snapshots/*,scanner_ml_next_open_v1,random_forest,"{""max_gap_threshold"": 0.05, ""min_model_probability"": 0.6, ""min_scanner_score"": 70, ""news_features"": ""disabled"", ""test_metrics"": {""accuracy"": 0.728369384359401, ""roc_auc"": 0.6506938878386894, ""rows"": 2404.0}, ""validation_metrics"": {""accuracy"": 0.5703125, ""roc_auc"": 0.5079989228520241, ""rows"": 2432.0}}",2020-2022,2024,0.05,0.01042246212136773,0.4804665448965119,-0.4700440827751441,-0.002569248109423894,1.4548184771883932,3.2251971586710475,0.7380952380952381,False,Mean of per-symbol 2024 backtests
2026-05-08T17:32:35,20260508_173217_news_thr55,data/snapshots/*,scanner_ml_next_open_v1,random_forest,"{""max_gap_threshold"": 0.05, ""min_model_probability"": 0.55, ""min_scanner_score"": 70, ""news_features"": ""gdelt_market_news_lagged_1d"", ""test_metrics"": {""accuracy"": 0.7874376039933444, ""roc_auc"": 0.6485383742911153, ""rows"": 2404.0}, ""validation_metrics"": {""accuracy"": 0.6932565789473685, ""roc_auc"": 0.5455433918437183, ""rows"": 2432.0}}",2020-2022,2024,0.05,0.006625208613441893,0.4804665448965119,-0.47384133628307,-0.003120167398932161,0.7483056261754458,1.9543368743669567,0.35714285714285715,False,Mean of per-symbol 2024 backtests
2026-05-08T17:32:52,20260508_173235_news_thr60,data/snapshots/*,scanner_ml_next_open_v1,random_forest,"{""max_gap_threshold"": 0.05, ""min_model_probability"": 0.6, ""min_scanner_score"": 70, ""news_features"": ""gdelt_market_news_lagged_1d"", ""test_metrics"": {""accuracy"": 0.7874376039933444, ""roc_auc"": 0.6485383742911153, ""rows"": 2404.0}, ""validation_metrics"": {""accuracy"": 0.6932565789473685, ""roc_auc"": 0.5455433918437183, ""rows"": 2432.0}}",2020-2022,2024,0.05,0.0037653621297333447,0.4804665448965119,-0.47670118276677853,-0.0019585474261352267,1.418087217223307,2.3365670276358643,0.6,False,Mean of per-symbol 2024 backtests
2026-05-08T17:34:12,20260508_173354,data/snapshots/*,scanner_ml_next_open_v1,random_forest,"{""max_gap_threshold"": 0.05, ""min_model_probability"": 0.55, ""min_scanner_score"": 70, ""news_features"": ""disabled"", ""test_metrics"": {""accuracy"": 0.728369384359401, ""roc_auc"": 0.6506938878386894, ""rows"": 2404.0}, ""validation_metrics"": {""accuracy"": 0.5703125, ""roc_auc"": 0.5079989228520241, ""rows"": 2432.0}}",2020-2022,2024,0.05,0.03206899254367681,0.4804665448965119,-0.44839755235283507,-0.014800029291102712,1.0675391464677588,2.5388044478292957,0.665993265993266,False,Mean of per-symbol 2024 backtests
2026-05-08T17:41:48,20260508_174122,data/snapshots/*,scanner_ml_next_open_v1,random_forest,"{""max_gap_threshold"": 0.05, ""min_model_probability"": 0.55, ""min_scanner_score"": 70, ""news_features"": ""disabled"", ""test_metrics"": {""accuracy"": 0.728369384359401, ""roc_auc"": 0.6506938878386894, ""rows"": 2404.0}, ""validation_metrics"": {""accuracy"": 0.5703125, ""roc_auc"": 0.5079989228520241, ""rows"": 2432.0}}",2020-2022,2024,0.05,0.03206899254367681,0.4804665448965119,-0.44839755235283507,-0.014800029291102712,1.0675391464677588,2.5388044478292957,0.665993265993266,False,Mean of per-symbol 2024 backtests
2026-05-08T17:48:19,20260508_174802_raw,data/snapshots/*,scanner_ml_next_open_v1,random_forest,"{""calibration_method"": ""raw"", ""max_gap_threshold"": 0.05, ""min_model_probability"": 0.55, ""min_scanner_score"": 70, ""news_features"": ""disabled"", ""raw_test_metrics"": {""accuracy"": 0.728369384359401, ""roc_auc"": 0.6506938878386894, ""rows"": 2404.0}, ""raw_validation_metrics"": {""accuracy"": 0.5703125, ""roc_auc"": 0.5079989228520241, ""rows"": 2432.0}, ""test_metrics"": {""accuracy"": 0.728369384359401, ""roc_auc"": 0.6506938878386894, ""rows"": 2404.0}, ""validation_metrics"": {""accuracy"": 0.5703125, ""roc_auc"": 0.5079989228520241, ""rows"": 2432.0}}",2020-2022,2024,0.05,0.03206899254367681,0.4804665448965119,-0.44839755235283507,-0.014800029291102712,1.0675391464677588,2.5388044478292957,0.665993265993266,False,Mean of per-symbol 2024 backtests
