symbol,timestamp,open,high,low,close,volume,provider_dataset,schema
CRMD,2023-08-01T13:30:00Z,4.39,4.39,4.39,4.39,1402,XNAS.ITCH,ohlcv-1m
CRMD,2023-08-01T13:31:00Z,4.39,4.39,4.39,4.39,78,XNAS.ITCH,ohlcv-1m
CRMD,2023-08-01T13:32:00Z,4.38,4.38,4.38,4.38,10,XNAS.ITCH,ohlcv-1m
CRMD,2023-08-01T13:38:00Z,4.38,4.42,4.38,4.42,649,XNAS.ITCH,ohlcv-1m
CRMD,2023-08-01T13:39:00Z,4.44,4.44,4.44,4.44,667,XNAS.ITCH,ohlcv-1m
CRMD,2023-08-01T13:40:00Z,4.46,4.47,4.455,4.47,458,XNAS.ITCH,ohlcv-1m
CRMD,2023-08-01T13:42:00Z,4.46,4.46,4.46,4.46,120,XNAS.ITCH,ohlcv-1m
CRMD,2023-08-01T13:43:00Z,4.455,4.465,4.455,4.465,33,XNAS.ITCH,ohlcv-1m
CRMD,2023-08-01T13:44:00Z,4.465,4.48,4.465,4.48,100,XNAS.ITCH,ohlcv-1m
CRMD,2023-08-01T13:45:00Z,4.46,4.46,4.44,4.44,581,XNAS.ITCH,ohlcv-1m
CRMD,2023-08-01T13:46:00Z,4.445,4.455,4.43,4.43,2083,XNAS.ITCH,ohlcv-1m
CRMD,2023-08-01T13:47:00Z,4.435,4.44,4.42,4.42,313,XNAS.ITCH,ohlcv-1m
CRMD,2023-08-01T13:49:00Z,4.42,4.42,4.42,4.42,178,XNAS.ITCH,ohlcv-1m
CRMD,2023-08-01T13:51:00Z,4.43,4.43,4.43,4.43,159,XNAS.ITCH,ohlcv-1m
CRMD,2023-08-01T13:52:00Z,4.43,4.43,4.43,4.43,11,XNAS.ITCH,ohlcv-1m
CRMD,2023-08-01T13:53:00Z,4.43,4.435,4.43,4.43,310,XNAS.ITCH,ohlcv-1m
CRMD,2023-08-01T13:54:00Z,4.425,4.425,4.415,4.415,514,XNAS.ITCH,ohlcv-1m
CRMD,2023-08-01T13:55:00Z,4.42,4.43,4.42,4.43,111,XNAS.ITCH,ohlcv-1m
CRMD,2023-08-01T13:56:00Z,4.42,4.42,4.41,4.42,235,XNAS.ITCH,ohlcv-1m
CRMD,2023-08-01T13:57:00Z,4.425,4.425,4.425,4.425,100,XNAS.ITCH,ohlcv-1m
